,0
565,1.0
588,0.0
529,1.0
972,0.0
840,0.0
888,0.0
845,0.0
569,0.0
580,0.0
973,0.0
762,0.0
864,0.0
752,0.0
672,0.0
928,0.0
934,0.0
637,0.0
684,0.0
843,0.0
693,0.0
844,0.0
943,0.0
835,0.0
767,0.0
667,0.0
849,1.0
799,0.0
736,0.0
982,0.0
607,0.0
551,0.0
516,0.0
925,0.0
758,0.0
600,1.0
651,0.0
804,0.0
624,0.0
649,0.0
974,0.0
997,0.0
778,0.0
961,0.0
995,0.0
597,0.0
880,0.0
707,0.0
902,0.0
780,1.0
608,0.0
734,0.0
894,1.0
847,1.0
924,0.0
534,0.0
801,0.0
633,0.0
705,0.0
918,0.0
807,1.0
525,0.0
501,0.0
975,1.0
719,0.0
839,0.0
748,1.0
614,0.0
833,0.0
701,0.0
866,0.0
628,0.0
712,1.0
542,0.0
679,0.0
977,0.0
788,0.0
690,0.0
704,0.0
509,1.0
971,0.0
890,0.0
753,0.0
519,1.0
559,0.0
680,0.0
537,0.0
646,0.0
541,1.0
857,0.0
528,0.0
878,0.0
676,0.0
761,0.0
808,0.0
822,0.0
791,0.0
948,0.0
946,1.0
781,0.0
538,1.0
