,y
644,0.0
586,1.0
646,1.0
971,0.0
550,1.0
511,0.0
519,1.0
965,1.0
707,1.0
782,1.0
507,0.0
856,1.0
756,1.0
942,1.0
959,1.0
545,1.0
643,0.0
628,1.0
660,1.0
517,1.0
590,1.0
943,0.0
936,1.0
647,1.0
587,1.0
847,1.0
708,1.0
981,1.0
937,1.0
932,1.0
685,0.0
608,1.0
783,0.0
803,0.0
945,1.0
755,0.0
972,1.0
923,1.0
838,1.0
553,0.0
801,1.0
753,1.0
712,1.0
821,1.0
853,0.0
934,1.0
777,1.0
768,1.0
980,1.0
800,1.0
910,0.0
542,1.0
770,0.0
605,1.0
683,1.0
920,1.0
500,0.0
604,1.0
938,0.0
629,1.0
914,1.0
729,0.0
883,1.0
950,0.0
575,1.0
915,1.0
913,1.0
850,0.0
612,0.0
925,0.0
877,0.0
694,1.0
961,1.0
824,1.0
772,1.0
780,1.0
582,1.0
686,1.0
562,1.0
998,1.0
738,1.0
917,1.0
953,1.0
963,1.0
767,1.0
567,0.0
926,0.0
699,1.0
759,0.0
804,1.0
717,1.0
506,1.0
762,1.0
687,1.0
573,1.0
795,1.0
769,1.0
726,1.0
532,1.0
696,1.0
