,y_hat
2843,False
2154,False
2450,False
2206,False
2319,False
3048,False
3770,False
2351,False
3795,False
2829,False
3394,False
3271,False
2721,False
2356,False
2497,False
2643,False
3055,False
3216,False
3448,False
2511,False
2113,False
2379,False
3280,False
2261,False
3568,False
2972,False
2049,False
2227,False
3268,False
2353,False
2548,False
2200,False
3751,False
2592,False
2462,False
2557,False
3074,False
2449,False
3964,False
3014,False
3576,False
2022,False
2527,False
2816,False
3799,False
3886,False
3129,False
3056,False
3061,False
2027,False
3644,False
2141,False
3439,False
2115,False
3753,False
3613,False
2853,False
2795,False
3840,False
2697,False
3276,False
2290,False
3019,False
3357,False
3172,False
3867,False
2093,False
3338,False
2730,False
3273,False
3231,False
2935,False
3310,False
2893,False
2394,False
2287,False
3419,False
2036,False
3537,False
2021,False
3558,False
3184,False
2752,False
2944,False
3988,False
2549,False
2082,False
3006,False
2996,False
2499,False
3463,False
2197,False
3283,False
3660,False
3413,False
2858,False
2364,False
3983,False
2792,False
2982,False
3354,False
2722,False
3110,False
3258,False
2031,False
2153,False
3344,False
2437,False
2272,False
2954,False
3947,False
2813,False
2656,False
2357,False
2714,False
2321,False
2183,False
2931,False
2807,False
3323,False
3399,False
2440,False
3518,False
2068,False
2927,False
2368,False
2007,False
2063,False
3878,False
3733,False
3299,False
2430,False
3126,False
3345,False
3939,False
2965,False
3631,False
3830,False
2384,False
2725,False
2766,False
3159,False
3542,False
2266,False
2742,False
2311,False
3169,False
2275,False
3494,False
2175,False
3624,False
2003,False
2121,False
3819,False
3022,False
2335,False
3194,False
2866,False
3160,False
2176,False
2997,False
2925,False
3077,False
3667,False
2001,False
3855,False
3465,False
2873,False
3965,False
2794,False
3651,False
2099,False
3442,False
2309,False
2947,False
3789,False
3743,False
2681,False
2695,False
3907,False
2787,False
3322,False
3293,False
3079,False
3790,False
2708,False
3035,False
3027,False
2270,False
3045,False
3041,False
3668,False
3987,False
2963,False
3778,False
3731,False
2333,False
3563,False
2874,False
3066,False
