,y
0,0.0
1,0.0
2,0.0
3,1.0
4,0.0
5,0.0
6,1.0
7,1.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,1.0
14,0.0
15,0.0
16,0.0
17,1.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,1.0
25,0.0
26,1.0
27,0.0
28,1.0
29,1.0
30,0.0
31,0.0
32,1.0
33,1.0
34,0.0
35,1.0
36,0.0
37,1.0
38,1.0
39,0.0
40,1.0
41,1.0
42,0.0
43,0.0
44,1.0
45,1.0
46,1.0
47,0.0
48,0.0
49,0.0
50,1.0
51,0.0
52,1.0
53,0.0
54,1.0
55,0.0
56,0.0
57,1.0
58,1.0
59,1.0
60,1.0
61,1.0
62,1.0
63,0.0
64,0.0
65,0.0
66,0.0
67,1.0
68,0.0
69,1.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,1.0
77,0.0
78,1.0
79,0.0
80,0.0
81,0.0
82,0.0
83,1.0
84,0.0
85,1.0
86,0.0
87,0.0
88,1.0
89,0.0
90,1.0
91,1.0
92,0.0
93,0.0
94,1.0
95,1.0
96,0.0
97,1.0
98,1.0
99,0.0
