,u_x1,u_x2,u_y,u_x3
200,0.5198814,1.4808259,0.48447144,-0.624607
201,1.7551084,1.3405907,0.70013654,-0.94303983
202,-0.08199286,-0.20942433,0.35722625,1.6029723
203,0.20109412,-0.007439251,0.1374073,0.8128533
204,0.10763724,1.5898322,0.05090213,-1.1074644
205,-0.0792651,1.4809153,0.21008492,0.22013132
206,-0.099104404,0.162462,0.85234344,0.81793267
207,-0.9569077,-1.125568,0.11777198,-1.0842125
208,1.2472973,-0.6744844,0.9487698,2.3785796
209,-0.24516079,1.2279592,0.6814542,-1.2534893
210,0.008395932,-0.5350454,0.22312462,-1.1250862
211,-0.5647081,-0.15486208,0.93993413,1.0327328
212,-0.65774584,-1.4633448,0.8160684,0.30273098
213,-0.7642749,-1.6209617,0.1357081,0.42617387
214,-0.51138294,-0.15560697,0.32256234,1.0585498
215,1.1189703,0.51711076,0.6895634,-1.0377057
216,0.09653564,-1.6223683,0.65894043,1.3375182
217,0.9147,-1.2511439,0.9280369,0.7650557
218,-0.155215,0.021035397,0.010659218,-1.0787326
219,-0.49571702,-0.8923157,0.64059114,1.0691602
220,-1.2079945,-0.14705071,0.35566914,2.2301111
221,2.6493592,-0.43578205,0.460832,0.7380195
222,0.09666443,-1.3706402,0.49692225,1.2687348
223,0.41306704,0.26050338,0.34126174,-0.09116461
224,0.35309297,0.50456405,0.87599695,-0.95196944
225,0.3401633,-1.3776307,0.5132793,-0.4778751
226,1.141248,0.28318357,0.4724698,-0.7180663
227,0.23890458,-1.0008148,0.5324482,0.47294545
228,0.06683518,-0.82540977,0.09103739,0.7237777
229,0.70347965,1.1946095,0.93024194,0.93980485
230,-0.42500025,0.37636685,0.99650633,-1.0209185
231,1.9658134,-0.9786317,0.035358667,-0.9347817
232,0.9450604,0.53938913,0.55961394,-0.67954314
233,0.67803615,2.202446,0.94317365,0.38058665
234,0.9608573,-0.3358278,0.46747923,0.64763194
235,0.7186803,0.04419431,0.16667664,-1.1374786
236,0.6039629,0.12454007,0.14733458,-0.335163
237,-1.1418773,1.8881757,0.5102124,-0.5647222
238,0.46738145,1.4892036,0.66805124,-0.25342578
239,0.19615415,1.567512,0.35222793,-0.5963735
240,0.67725605,0.18914083,0.35961437,-0.29790336
241,1.3195276,-0.930508,0.6597339,1.0720468
242,-0.47701782,-1.0358894,0.6153587,0.3124078
243,-1.3041104,-0.09175365,0.48573744,0.5985715
244,0.9647533,-1.3001553,0.89000666,0.50051874
245,1.1631542,-1.3592737,0.69130933,0.6612751
246,0.11192046,-0.40971702,0.6402149,0.11348419
247,-0.40418145,-0.32361132,0.970055,0.6336742
248,0.1847253,1.126867,0.588511,0.6776853
249,0.90789986,-2.3206067,0.9686872,0.2397668
250,0.40140307,0.5527864,0.09892213,1.1916759
251,1.5781767,-0.8322923,0.56811583,-0.19142577
252,-1.1097122,0.16173685,0.73286784,-0.049414176
253,-0.20462342,-0.34050477,0.96497285,0.5430669
254,-0.37430122,-0.94039726,0.06134796,0.6644059
255,-2.1347766,0.11038287,0.98308074,-2.857306
256,1.435532,1.4598308,0.86480093,0.15109186
257,0.18987189,1.0888149,0.8827542,-1.7539448
258,0.2721466,-1.7800351,0.40631044,-0.6346913
259,1.8973074,1.6845037,0.44578016,0.082568675
260,-0.28831524,0.77033126,0.53810894,-0.36411044
261,-0.82762814,1.4647712,0.2633587,0.15349452
262,1.2856885,-0.1797726,0.88905406,-0.8874936
263,-1.2241337,-1.1117783,0.5648507,-2.9628546
264,-0.17551205,-1.2950768,0.6073626,-1.7728748
265,-0.33037162,-0.56984675,0.2288332,1.1475713
266,-1.546683,1.2583534,0.84517324,0.065946646
267,0.63668716,1.6078832,0.09515798,0.49041975
268,-0.43429536,-0.2960209,0.19318199,0.12719356
269,0.937513,0.8037911,0.17181158,1.1623061
270,-0.24032885,0.20517589,0.25168252,1.9534208
271,0.09381729,-1.672931,0.11223638,3.0697846
272,0.96419007,0.8235495,0.23462152,0.13950917
273,0.29893044,0.2865534,0.6724558,0.6217951
274,0.7669065,-1.5827059,0.891857,-0.69061625
275,0.038124144,0.040274862,0.2939782,0.43045983
276,1.6426888,-0.29718935,0.79794836,-0.9506042
277,-0.08267647,-1.668502,0.7110095,-1.3537308
278,-0.24234359,1.1012827,0.96492565,0.5842659
279,-0.5521684,0.9933695,0.3275429,1.702849
280,0.5771471,0.5517708,0.72257316,-1.3019253
281,0.4662575,-2.2165434,0.82690024,0.8186895
282,-0.2755019,1.9142034,0.35118318,0.73118436
283,1.4846786,1.1311008,0.9564084,-0.1316877
284,-2.6642094,-0.13920036,0.8589972,-0.032186486
285,-0.27028427,-1.0224781,0.8836777,-0.6821864
286,0.83792496,0.6555166,0.64687824,0.4386857
287,0.35230595,1.4793088,0.22350478,1.3306217
288,-0.18695754,-1.5404465,0.157053,-0.7163667
289,-1.0658226,0.08965708,0.27122068,0.56963533
290,0.8516198,-0.95760936,0.773759,0.34118578
291,2.1744244,-0.88648796,0.27076077,0.024628071
292,1.3488067,-0.13755797,0.9426997,0.34370038
293,-0.31440377,1.5455728,0.014304757,-1.2649401
294,-1.2149985,-0.20823175,0.46131325,-0.030550275
295,0.25353238,-1.3485459,0.9486011,-1.7721834
296,-1.3896742,-0.7079696,0.2792225,-1.5174397
297,1.4420793,0.6115853,0.50538933,-0.25535387
298,-2.0348487,1.5634235,0.48960292,-1.3127111
299,2.3903766,0.42969546,0.88594496,0.49645287
300,1.5348212,-0.9922159,0.5884831,1.2416276
301,-1.3188646,-1.4798155,0.23348081,-0.4059609
302,-0.278912,0.51756305,0.97308683,-2.1286838
303,-2.1242442,-0.49933183,0.20771599,1.5400283
304,1.714917,-0.58124834,0.9825206,1.5959636
305,0.48657757,1.0671684,0.97481716,-0.7101796
306,-0.5912068,0.43402007,0.79869664,1.8097557
307,0.0011487135,-1.9497938,0.52520394,-1.2851686
308,0.41258097,0.13538684,0.7949606,-0.76023513
309,1.5418278,0.3669605,0.21716774,0.7793403
310,-0.8798375,0.85605556,0.85689914,0.5729023
311,-0.5647383,-0.05358666,0.03349471,-0.060784
312,0.68555534,-1.5254276,0.3614099,0.5842358
313,1.2047675,-0.21231864,0.039652348,-0.88752556
314,0.119095184,-1.0775154,0.50901425,-1.4569889
315,0.43535212,-0.91448504,0.23792708,1.1636264
316,-0.15267262,2.384786,0.68707967,0.106044464
317,-1.0286508,-0.12556718,0.90563405,0.78779006
318,-0.1769339,1.0242354,0.9142195,0.12110028
319,1.0018348,-0.8279914,0.5796584,-0.13220766
320,-0.3284816,0.56135714,0.98864484,-0.492225
321,2.4231117,1.2528028,0.12242627,-3.119464
322,-0.48652592,0.07502114,0.61210763,0.54250914
323,-1.1765167,-0.919888,0.17380488,-1.1887329
324,0.42638332,-0.48757794,0.8226818,0.51436555
325,-1.5523685,0.37210438,0.7962749,-1.2247542
326,-0.360936,1.1857984,0.16928339,-0.03191054
327,-0.19463845,-0.5909079,0.35610855,1.6773154
328,1.0290184,-0.68879,0.13389635,-1.9134938
329,1.3355298,0.25446564,0.50254035,-0.3027214
330,-0.21738957,1.4187802,0.9911326,-2.2473192
331,0.508058,0.3785106,0.72089183,1.2210419
332,0.56176996,0.9769355,0.89191604,-2.1704776
333,-0.34704992,-0.14967553,0.42650032,-0.26064482
334,-0.49855718,-1.0475507,0.7518705,-0.19478431
335,0.88992304,-0.84726226,0.31234634,0.8593933
336,1.5706569,-1.1675221,0.6570051,0.4546156
337,-2.5367165,1.1537073,0.41401577,-0.8146327
338,-0.15843552,-1.4281478,0.631765,0.90560585
339,0.6593811,-0.15558368,0.4455639,-1.083447
340,-1.6330189,-0.40483296,0.20538187,-0.7907713
341,-0.25407413,-0.31014344,0.518677,-0.9729149
342,1.4060289,0.48074782,0.15883887,2.232676
343,-0.42528877,-0.5459002,0.54313314,-1.501791
344,2.383146,0.36016253,0.25720537,-2.5038624
345,0.5935506,2.5261214,0.323691,-0.0019009771
346,0.04973355,-1.1037084,0.8324839,1.2512462
347,0.6288417,-0.7014572,0.66895163,-0.28882897
348,0.7175902,-1.3391114,0.83063245,-0.8502158
349,0.22860935,-0.9005372,0.86785257,-0.7827733
350,-0.012597633,-1.7884622,0.46728265,-0.5928557
351,-0.6038723,0.004952926,0.8592173,-0.8786715
352,0.1061304,0.4986501,0.48584676,-1.0082488
353,-0.27888188,-0.38710815,0.6708249,0.6415219
354,1.8360796,-0.5303902,0.9916854,-0.5857057
355,0.95347744,1.0871304,0.01951158,-0.82154346
356,-0.01162582,2.2381175,0.012426853,-0.6269575
357,-0.31318521,0.4271895,0.22452164,0.8289228
358,1.0554363,0.13324663,0.24452412,0.15755188
359,0.7435268,0.43087915,0.5646347,0.4135722
360,1.1880091,-0.27819383,0.63062096,-0.6310457
361,-0.8992579,1.7104988,0.34029067,0.8327117
362,0.20814303,0.72526914,0.9541578,-1.0811722
363,-0.35339686,0.008531,0.778453,0.88581294
364,-0.83728933,1.0902175,0.70833623,-1.7864795
365,-1.6162179,-1.2178446,0.6203238,-0.054164805
366,-1.514136,-0.79053444,0.17462623,-0.6521909
367,-1.1603621,1.153458,0.6026784,0.28991252
368,1.2010022,2.1901531,0.31206954,1.5319222
369,-1.4118843,0.29462615,0.517182,0.4012337
370,0.048970647,-1.6738435,0.19091535,-0.2525079
371,0.41163728,1.043814,0.92702687,-0.2873756
372,0.31655744,-1.5595723,0.9366008,2.0322297
373,-0.18742795,-0.26415887,0.9102651,0.1003478
374,-0.8753732,-0.3223382,0.35653746,0.073110074
375,0.3310137,-0.8072646,0.35342312,0.5757041
376,-0.85845494,-2.3835526,0.1846044,-0.8987354
377,0.7404032,-0.44985977,0.27122736,0.13290477
378,1.3599496,0.37479016,0.09497774,-0.3887715
379,-0.673232,-0.6434163,0.23354876,-0.6704583
380,0.60721606,0.5318193,0.40015173,1.871637
381,0.4875822,0.440623,0.8776157,-0.8380839
382,-0.6040825,-0.8001323,0.3619691,-0.33512348
383,0.25672248,1.3131602,0.7208123,-0.121887915
384,-0.63318145,-0.41110706,0.91160595,-0.836225
385,1.1426883,-0.52309275,0.733261,-1.3433985
386,0.22550116,0.081935145,0.37198746,0.16685726
387,1.3256656,-1.0897897,0.27808225,-0.2502436
388,0.6662619,0.1959138,0.86981165,-0.9467492
389,-1.0255198,1.018995,0.387012,1.3656071
390,0.23670249,-0.7376259,0.13418448,1.7968975
391,0.6327099,1.5489782,0.15717137,-0.106026284
392,-0.294201,-0.13837308,0.25452936,0.79132104
393,-0.8646724,-0.43511543,0.95427,-1.37808
394,0.15896282,-1.7170671,0.77872515,0.76965
395,1.2865672,0.15563585,0.24716532,0.81999195
396,-0.6903099,-1.3227985,0.88827324,1.4824513
397,-1.3349226,1.0574385,0.30532658,-0.52788174
398,-0.04213252,2.1315277,0.7207254,-0.49400568
399,0.1711581,-0.25789788,0.152933,-0.65000695
