,0
581,1.0
701,1.0
691,1.0
619,0.0
599,1.0
645,1.0
638,1.0
549,0.0
999,1.0
988,1.0
696,1.0
739,1.0
585,1.0
820,1.0
746,1.0
822,0.0
501,1.0
941,1.0
865,1.0
763,1.0
993,1.0
942,1.0
693,1.0
690,0.0
715,1.0
502,1.0
551,1.0
732,1.0
869,1.0
550,1.0
776,0.0
700,1.0
706,1.0
534,1.0
929,1.0
597,1.0
779,0.0
630,1.0
892,0.0
614,1.0
675,1.0
905,1.0
759,1.0
646,1.0
713,1.0
673,1.0
826,0.0
886,1.0
992,1.0
548,1.0
995,0.0
590,0.0
565,1.0
610,0.0
923,1.0
547,1.0
965,1.0
827,0.0
769,1.0
980,1.0
922,1.0
620,1.0
655,1.0
780,1.0
907,1.0
796,1.0
771,0.0
535,1.0
623,0.0
899,0.0
982,1.0
636,1.0
976,0.0
966,1.0
838,0.0
519,1.0
660,0.0
778,0.0
714,1.0
904,0.0
635,1.0
896,0.0
912,1.0
802,0.0
544,1.0
860,1.0
510,1.0
977,1.0
651,1.0
783,1.0
745,1.0
552,1.0
960,1.0
954,1.0
625,0.0
978,1.0
843,1.0
698,1.0
840,1.0
868,0.0
