,age,gender,experience,loan_amount,loan_duration,income,saving
7090,-31.959005,1.0,-0.38165793,3.1263218,6.669728,0.41231814,14.248074
8637,-32.26135,1.0,-0.3834495,2.8500206,5.56035,0.2288445,11.39018
8484,-31.315458,1.0,-0.3830615,3.2543635,6.9124646,0.4585692,13.482351
6010,-31.671188,1.0,-0.39170387,2.1301951,1.4882853,0.41366914,3.1644707
5135,-31.105083,1.0,-0.37166294,5.0306654,12.754972,2.352071,24.089014
8779,-33.34363,1.0,-0.2909387,1.2213002,0.96065706,-4.1314263,-2.7007766
7250,-32.241222,1.0,-0.3732217,4.689229,10.461416,1.9787934,20.600859
6008,-31.134424,1.0,-0.3740555,4.559939,11.281788,1.8730563,21.97581
8001,-32.221943,1.0,-0.36063224,6.450609,16.477873,3.7556126,31.754051
8537,-32.898376,1.0,-0.37679437,3.9419482,8.3781395,1.1116033,16.33897
8313,-33.49585,1.0,-0.34387642,7.848379,21.809679,5.1368484,43.614437
5147,-30.738106,1.0,-0.3890028,2.8364189,4.6432786,0.5508178,7.4351945
5277,-32.115387,1.0,-0.37359655,4.37934,10.520809,1.671757,20.680578
5188,-32.899975,1.0,-0.3565182,6.3534245,17.91555,3.6433167,34.211456
7837,-30.75956,1.0,-0.39336544,1.308027,1.8773103,-0.0825481,5.1923323
9121,-32.67871,1.0,-0.38584933,2.2224426,3.681337,0.48611918,6.83546
7815,-31.674734,1.0,-0.3905719,2.0229352,2.208397,1.0099263,3.4248219
8684,-33.265236,1.0,-0.36414114,5.418237,13.652262,2.691801,27.19041
6340,-32.406464,1.0,-0.35887903,6.4114842,17.119976,3.7112026,33.49205
8560,-33.151833,1.0,-0.34920272,7.195612,19.877762,4.484628,39.842587
8522,-32.965702,1.0,-0.348723,7.5319285,20.993273,4.8302407,40.210876
5029,-32.600758,1.0,-0.37008125,4.8065495,11.624241,1.9977399,23.099354
6356,-32.45208,1.0,-0.36434907,5.6541305,14.868573,2.9449291,28.226809
6731,-32.099846,1.0,-0.3738422,4.3492217,10.421883,1.5417937,20.785128
7148,-31.014002,1.0,-0.38071132,3.5307941,8.941949,0.845691,16.423765
8670,-31.678848,1.0,-0.39351094,1.2331042,1.4167147,-3.4829533,-3.3347356
9768,-32.22261,1.0,-0.30932796,12.041366,35.4546,9.3953,69.943054
9050,-30.134886,1.0,-0.37709856,4.7207875,10.787439,2.061931,21.339281
6739,-33.590466,1.0,-0.3784224,3.259428,7.17467,0.50697505,13.750803
7144,-32.605633,1.0,-0.37339416,4.2383223,10.195898,1.5185485,20.528164
5244,-32.679337,1.0,-0.37842682,3.0723534,7.811613,0.9457256,15.275538
5381,-31.99396,1.0,-0.3930062,1.7962313,1.0242696,-1.9300402,-5.873792
7490,-30.826414,1.0,-0.3618346,6.501249,17.651522,3.840305,33.35488
8585,-32.043762,1.0,-0.36889696,5.3751616,13.17744,2.6741288,25.196262
7400,-32.12064,1.0,-0.38811538,1.8615777,2.9134336,0.039340355,5.421999
7262,-32.642162,1.0,-0.39142618,1.6405562,0.8056889,0.40184623,8.959303
5159,-32.947098,1.0,-0.36842814,4.830331,12.061405,2.107175,23.789457
8854,-31.377817,1.0,-0.35143486,7.444406,21.684065,4.978535,41.548447
5046,-31.999498,1.0,-0.37623465,3.8348773,9.693566,1.6276557,19.274
7592,-30.648602,1.0,-0.38541847,3.3594434,6.250688,0.6853475,13.000291
8131,-32.34783,1.0,-0.3846171,2.83762,4.675918,0.11308046,8.503005
5499,-33.123795,1.0,-0.35831022,6.3373594,16.311422,3.1179187,32.990112
8794,-31.548487,1.0,-0.38709307,2.725561,4.775225,0.116916105,7.979203
6851,-30.301624,1.0,-0.3807488,4.009783,9.305592,1.3450763,18.149921
6467,-31.693926,1.0,-0.38524202,2.7728615,5.471906,0.06467104,11.04566
7960,-33.773388,1.0,-0.390525,0.7208481,0.7730127,-3.0436401,-2.9736013
5679,-31.922451,1.0,-0.3627633,5.763525,15.456562,3.4717839,30.89245
9141,-31.330206,1.0,-0.37261915,4.914913,11.8788595,2.2316883,23.397133
9901,-29.625404,1.0,-0.37373224,5.339471,13.722117,2.6216047,25.664932
6471,-31.647776,1.0,-0.38524884,2.8887324,5.6204863,-0.018234586,10.523699
8853,-33.39375,1.0,-0.37950638,3.1745102,6.7694635,0.22970906,13.22869
6183,-29.43511,1.0,-0.38967308,2.9747636,5.8924694,0.3273564,10.603379
