,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.75,0.75,0.8199999928474426,0.10999999940395355,0.85,0.81,"[1.0, 1.0]",100.0,0.5,individualized,improvement,0,"[[0.011319020608302553, -0.4655821875182411, 1.183147022904338], [-0.6228395093025708]]",0.8559999465942383,3.0549000004351137
1,1.0,0.75,0.75,0.15000000596046448,0.09000000357627869,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,acceptance,0,"[[0.011319020608302553, -0.4655821875182411, 1.183147022904338], [-0.6228395093025708]]",0.9760000109672546,3.216000002838671
2,1.0,0.75,0.75,0.10999999940395355,0.09000000357627869,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,counterfactual,0,"[[0.011319020608302553, -0.4655821875182411, 1.183147022904338], [-0.6228395093025708]]",0.9760000109672546,3.117900003313273
3,1.0,0.75,0.75,0.75,0.09000000357627869,0.76,,"[1.0, 1.0]",100.0,0.5,subpopulation,improvement,0,"[[0.011319020608302553, -0.4655821875182411, 1.183147022904338], [-0.6228395093025708]]",0.7800000309944153,2.85379999794513
4,1.0,0.75,0.75,0.14000000059604645,0.10999999940395355,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,subpopulation,acceptance,0,"[[0.011319020608302553, -0.4655821875182411, 1.183147022904338], [-0.6228395093025708]]",0.9760000109672546,3.2474000010475508
5,1.0,0.75,0.75,0.7699999809265137,0.1599999964237213,0.98,0.75,"[1.0, 1.0]",100.0,0.5,individualized,improvement,1,"[[0.09097419487409555, 0.08853412233391754, 1.0793593427296273], [-0.3133312201887632]]",0.965999960899353,2.8988999949812886
6,1.0,0.75,0.75,0.20000000298023224,0.1599999964237213,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,acceptance,1,"[[0.09097419487409555, 0.08853412233391754, 1.0793593427296273], [-0.3133312201887632]]",0.8440000414848328,2.7294999982431536
7,1.0,0.75,0.75,0.27000001072883606,0.1599999964237213,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,counterfactual,1,"[[0.09097419487409555, 0.08853412233391754, 1.0793593427296273], [-0.3133312201887632]]",0.8539999723434448,2.9030000032424925
8,1.0,0.75,0.75,0.699999988079071,0.14000000059604645,0.91,,"[1.0, 1.0]",100.0,0.5,subpopulation,improvement,1,"[[0.09097419487409555, 0.08853412233391754, 1.0793593427296273], [-0.3133312201887632]]",0.8859999775886536,2.710999996438622
9,1.0,0.75,0.75,0.20999999344348907,0.1599999964237213,0.96,,"[1.0, 1.0, 1.0]",100.0,0.5,subpopulation,acceptance,1,"[[0.09097419487409555, 0.08853412233391754, 1.0793593427296273], [-0.3133312201887632]]",0.8300000429153442,2.855099998626859
10,1.0,0.75,0.75,0.8100000023841858,0.15000000596046448,0.95,0.81,"[1.0, 1.0]",100.0,0.5,individualized,improvement,2,"[[0.16517475789967603, 0.037795822460080584, 0.8576814818481175], [-0.4045634207429885]]",0.9380000233650208,2.9624000001728534
11,1.0,0.75,0.75,0.18000000715255737,0.15000000596046448,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,acceptance,2,"[[0.16517475789967603, 0.037795822460080584, 0.8576814818481175], [-0.4045634207429885]]",0.6920000314712524,3.2089999950267374
12,1.0,0.75,0.75,0.17000000178813934,0.14000000059604645,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,counterfactual,2,"[[0.16517475789967603, 0.037795822460080584, 0.8576814818481175], [-0.4045634207429885]]",0.7279999852180481,3.182899999267608
13,1.0,0.75,0.75,0.7200000286102295,0.12999999523162842,0.91,,"[1.0, 1.0]",100.0,0.5,subpopulation,improvement,2,"[[0.16517475789967603, 0.037795822460080584, 0.8576814818481175], [-0.4045634207429885]]",0.8939999341964722,2.8368999951094396
14,1.0,0.75,0.75,0.20000000298023224,0.14000000059604645,0.99,,"[1.0, 1.0, 1.0]",100.0,0.5,subpopulation,acceptance,2,"[[0.16517475789967603, 0.037795822460080584, 0.8576814818481175], [-0.4045634207429885]]",0.7360000014305115,3.370999999003857
