r_type,t_type,eta_mean,gamma_mean,perc_recomm_found_mean,eta_obs_mean,eta_obs_individualized_mean,eta_obs_refits_batch0_mean_mean,gamma_obs_mean,intv-cost_mean,eta_std,gamma_std,perc_recomm_found_std,eta_obs_std,eta_obs_individualized_std,eta_obs_refits_batch0_mean_std,gamma_obs_std,intv-cost_std
individualized,acceptance,0.75,0.75,1.0,1.0,,0.7453333338101705,0.25333333015441895,3.059999999731779,0.0,0.0,0.0,0.0,,0.08803026812007406,0.03055050476310745,0.4349114828388365
individualized,acceptance,0.85,0.85,1.0,1.0,,0.7826667030652364,0.36666667461395264,3.3473333292603495,0.0,0.0,0.0,0.0,,0.0817149597572711,0.03055050476310745,0.381052923993765
individualized,acceptance,0.9,0.9,1.0,1.0,,0.5706666807333628,0.30666666229565936,3.35399999760588,0.0,0.0,0.0,0.0,,0.15138473412768955,0.023094005949798952,0.3018410230939558
individualized,acceptance,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.82533331712087,0.19333333025376,2.5993333342671394,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.0854478237348992,0.08082903372908047,0.660576512711711
subpopulation,acceptance,0.75,0.75,1.0,0.96,,0.7280000050862631,0.2466666599114736,3.213999996622404,0.0,0.0,0.0,0.020000000000000018,,0.0839999914169382,0.08082903557262108,0.579582612336911
subpopulation,acceptance,0.85,0.85,1.0,0.9866666666666667,,0.7733333309491476,0.29999999701976776,3.1720000084936615,0.0,0.0,0.0,0.011547005383792525,,0.14335037716214005,0.08717798632327613,0.2019108783667906
subpopulation,acceptance,0.9,0.9,1.0,0.9933333333333333,,0.5786666770776113,0.2733333309491475,3.482999998524785,0.0,0.0,0.0,0.011547005383792525,,0.1388140213293453,0.061101012777914084,0.3266833324656429
subpopulation,acceptance,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.8080000281333923,0.22666666905085245,2.530666666885217,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.14000002401215708,0.05033222696317852,0.26040225222288577
individualized,counterfactual,0.75,0.75,1.0,0.9733333333333333,,0.7346666852633158,0.26666667064030963,2.9753333342572055,0.0,0.0,0.0,0.023094010767585053,,0.07170309939245197,0.10066446774230597,0.43192746025636974
individualized,counterfactual,0.85,0.85,1.0,0.9733333333333333,,0.7639999985694885,0.3333333333333333,3.243333331257105,0.0,0.0,0.0,0.03055050463303896,,0.12165529136956946,0.061101012777914084,0.3091428985157979
individualized,counterfactual,0.9,0.9,1.0,0.98,,0.5399999916553497,0.25333333015441895,3.4066666674713297,0.0,0.0,0.0,0.03464101615137758,,0.10873823201317061,0.0832666393105387,0.340941838832255
individualized,counterfactual,0.9499999999999998,0.9499999999999998,1.0,0.9666666666666667,,0.7960000236829122,0.25333333015441895,2.6966666666567325,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.05773502691896256,,0.07662896041219085,0.06110100464866399,0.5312337815765846
individualized,improvement,0.75,0.75,1.0,0.9666666666666667,0.7866666666666666,0.9573333263397217,0.7666666706403097,2.7606666635870933,0.0,0.0,0.0,0.03055050463303896,0.04163331998932265,0.028936736863741878,0.09451628965427336,0.14173684786374524
individualized,improvement,0.85,0.85,1.0,0.9733333333333333,0.8733333333333334,0.9679999947547913,0.8199999928474426,3.1159999917348227,0.0,0.0,0.0,0.046188021535170036,0.04163331998932269,0.03857462559122149,0.019999980926513672,0.1878403530216672
individualized,improvement,0.9,0.9,1.0,1.0,0.9666666666666667,0.9933333396911621,0.9399999976158142,3.3339999993741514,0.0,0.0,0.0,0.0,0.03055050463303896,0.006110087295523096,0.019999980926513672,0.22224310388341598
individualized,improvement,0.9499999999999998,0.9499999999999998,0.9866666666666667,1.0,0.9798639455782313,0.9986394643783569,0.986530621846517,4.321591834957097,1.3597399555105182e-16,1.3597399555105182e-16,0.011547005383792525,0.0,0.020001388262244426,0.002356516822193098,0.011666608851783267,0.44138781584650005
subpopulation,improvement,0.75,0.75,1.0,0.8666666666666667,,0.8746666510899862,0.6800000071525574,2.595333330531915,0.0,0.0,0.0,0.03055050463303896,,0.05096403997142305,0.05291503207868933,0.08600775168011889
subpopulation,improvement,0.85,0.85,1.0,0.9533333333333333,,0.9346666932106018,0.8399999936421713,2.990666662593682,0.0,0.0,0.0,0.011547005383792525,,0.023437886566393763,0.020000010728843463,0.3444957623387212
subpopulation,improvement,0.9,0.9,1.0,0.98,,0.974666694800059,0.8933333357175192,3.6366666706204414,0.0,0.0,0.0,0.020000000000000018,,0.03401958119568565,0.04618804631235561,0.31009890576745747
subpopulation,improvement,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.9986666639645895,0.9399999976158142,4.610666658431292,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.0023094057568935514,0.019999980926513672,0.18785455422904238
