ix,goal_cost,intv_cost
2729,1.0,2.8
3492,1.0,0.4
2241,1.0,0.7
2985,1.0,6.5
3711,1.0,2.7
2142,1.0,7.3
2184,1.0,8.0
3980,1.0,1.7000000000000002
3634,1.0,3.6999999999999997
3598,1.0,7.300000000000001
3000,1.0,5.4
2234,1.0,0.7
2669,1.0,4.6
2419,1.0,0.1
3070,1.0,2.9
2191,1.0,3.4
3974,1.0,3.1999999999999997
2620,1.0,0.30000000000000004
2523,1.0,1.5999999999999999
3075,1.0,3.7
2483,1.0,2.5999999999999996
3488,1.0,3.8
3806,1.0,4.3
2907,1.0,0.9
3736,1.0,3.9
2081,1.0,4.6
3473,1.0,6.0
2127,1.0,3.7
2573,1.0,2.0
2269,1.0,6.0
3426,1.0,0.6
2181,1.0,6.8
3278,1.0,2.3
2246,1.0,2.2
2178,1.0,4.1
2373,1.0,5.5
2066,1.0,3.0
2682,1.0,1.3
3780,1.0,6.0
3228,1.0,2.4
3874,1.0,0.8
2436,1.0,0.7
3673,1.0,9.9
2026,1.0,5.2
3542,1.0,2.7
2262,1.0,2.2
3349,1.0,9.2
3104,1.0,4.1
3313,1.0,1.9
2018,1.0,3.9000000000000004
2896,1.0,4.6
3983,1.0,5.9
2510,1.0,1.0
2862,1.0,9.9
3887,1.0,0.7
3223,1.0,0.7
2000,1.0,2.3
3781,1.0,0.5
2467,1.0,6.3
2612,1.0,2.2
3994,1.0,6.0
2686,1.0,0.5
3719,1.0,0.1
2450,1.0,2.2
3717,1.0,4.2
2547,1.0,0.5
2148,1.0,4.8
3686,1.0,0.7999999999999999
2583,1.0,8.6
3535,1.0,3.2
2372,1.0,4.2
2084,1.0,1.0
2656,1.0,3.6
3153,1.0,6.8999999999999995
2280,1.0,5.0
3317,1.0,1.1
3254,1.0,1.3
2447,1.0,2.6
3051,1.0,3.3
2638,1.0,3.8
2028,1.0,2.7
3619,1.0,0.5
2099,1.0,6.6
2782,1.0,4.300000000000001
3572,1.0,1.4
2858,1.0,3.2
3380,1.0,4.4
2536,1.0,0.5
2163,1.0,0.4
2101,1.0,6.5
2153,1.0,1.6
3920,1.0,3.3000000000000003
2590,1.0,6.9
3150,1.0,0.7
3547,1.0,4.5
2272,1.0,5.6
3465,1.0,6.3
2428,1.0,1.4
2674,1.0,0.7999999999999999
3048,1.0,3.0
3171,1.0,2.2
2177,1.0,2.5
3423,1.0,1.8
2420,1.0,2.7
2487,1.0,7.5
2884,1.0,2.6
2592,1.0,7.5
3111,1.0,2.9
2823,1.0,0.4
3381,1.0,0.5
3853,1.0,8.4
2569,1.0,1.1
2106,1.0,1.2
2484,1.0,2.2
3668,1.0,6.199999999999999
2235,1.0,1.3
3645,1.0,9.7
2738,1.0,5.0
2728,1.0,2.5
3891,1.0,4.0
2502,1.0,2.2
3859,1.0,1.2
2343,1.0,3.8
2597,1.0,2.2
2828,1.0,7.3999999999999995
2387,1.0,2.0999999999999996
2076,1.0,0.7999999999999999
2155,1.0,0.2
3011,1.0,0.8999999999999999
2218,1.0,3.8000000000000003
2706,1.0,0.7000000000000001
3002,1.0,7.0
3370,1.0,1.5
2062,1.0,2.0999999999999996
2928,1.0,5.1
2799,1.0,2.2
2812,1.0,2.0
3672,1.0,5.1
2305,1.0,3.4000000000000004
2853,1.0,1.1
2087,1.0,8.7
2031,1.0,2.6
2093,1.0,5.1
2598,1.0,6.0
2362,1.0,6.4
3100,1.0,5.0
2318,1.0,2.3
2259,1.0,8.3
3561,1.0,2.5
2558,1.0,0.9
3508,1.0,3.1
2602,1.0,1.5
3195,1.0,0.4
3467,1.0,0.7999999999999999
3253,1.0,6.6
2994,1.0,0.8999999999999999
2687,1.0,3.1
2423,1.0,0.4
3295,1.0,1.5
3888,1.0,2.5
2608,1.0,3.3
2505,1.0,1.0
3854,1.0,4.2
3035,1.0,4.5
2534,1.0,1.6
3462,1.0,4.5
2187,1.0,2.3
3335,1.0,2.0
3681,1.0,6.0
2662,1.0,2.1
3182,1.0,1.6
2577,1.0,3.1
2666,1.0,7.1
2274,1.0,6.1000000000000005
3889,1.0,2.5
3258,1.0,6.3
2405,1.0,2.4
2291,1.0,3.7
3525,1.0,5.6000000000000005
3001,1.0,2.1
2331,1.0,0.5
2383,1.0,4.8
2851,1.0,3.0999999999999996
3796,1.0,4.5
3181,1.0,7.8999999999999995
3168,1.0,5.5
3235,1.0,0.8
3279,1.0,0.7
2064,1.0,0.5
2406,1.0,4.9
2703,1.0,0.9
3080,1.0,4.6
3037,1.0,2.0
3495,1.0,2.0999999999999996
3936,1.0,2.9
2855,1.0,7.5
2147,1.0,3.9000000000000004
3772,1.0,3.8
3196,1.0,3.2
2696,1.0,2.6
