,0
1818,0.0
1902,0.0
1150,0.0
1821,0.0
1502,0.0
1171,0.0
1518,0.0
1204,0.0
1652,0.0
1212,0.0
1304,0.0
1890,0.0
1275,0.0
1805,0.0
1630,0.0
1193,0.0
1127,0.0
1280,0.0
1034,0.0
1246,0.0
1975,0.0
1615,0.0
1460,0.0
1506,0.0
1326,0.0
1300,0.0
1954,0.0
1402,0.0
1543,0.0
1194,0.0
1951,0.0
1449,0.0
1231,0.0
1659,0.0
1996,0.0
1928,0.0
1226,0.0
1098,0.0
1580,0.0
1151,0.0
1724,0.0
1119,0.0
1634,0.0
1379,0.0
1059,0.0
1069,0.0
1546,0.0
1542,0.0
1148,0.0
1464,0.0
1145,0.0
1974,0.0
1658,0.0
1973,0.0
1368,0.0
1001,0.0
1528,0.0
1157,0.0
1859,0.0
1007,0.0
1384,0.0
1462,0.0
1003,0.0
1333,0.0
1048,0.0
1977,0.0
1665,0.0
1794,0.0
1881,0.0
1649,0.0
1539,0.0
1687,0.0
1533,0.0
1796,0.0
1330,0.0
1579,0.0
1823,0.0
1685,0.0
1802,0.0
1708,0.0
1132,0.0
1593,0.0
1011,0.0
1688,0.0
1099,0.0
1594,0.0
1840,0.0
1561,0.0
1006,0.0
1091,0.0
1473,0.0
1386,0.0
1894,0.0
1141,0.0
1448,0.0
1014,0.0
1858,0.0
1700,0.0
1094,0.0
1453,0.0
