ix,goal_cost,intv_cost
396,0.979,15.0
249,0.981,10.0
265,0.979,10.0
373,0.993,10.0
279,0.977,15.0
226,0.992,15.0
224,0.959,10.0
397,0.996,10.0
338,0.957,15.0
327,0.982,15.0
320,0.978,10.0
308,0.983,10.0
295,0.962,10.0
349,0.996,10.0
376,0.974,5.0
319,0.989,20.0
238,0.989,20.0
380,0.953,10.0
361,0.996,10.0
284,0.982,10.0
231,0.976,5.0
399,0.987,10.0
221,0.975,15.0
202,0.993,15.0
288,0.966,5.0
257,0.952,15.0
270,0.951,15.0
245,0.99,10.0
218,0.982,10.0
268,0.977,10.0
289,0.991,15.0
314,0.985,10.0
328,0.986,10.0
211,0.976,5.0
387,0.987,15.0
277,0.981,10.0
247,0.981,10.0
358,0.961,10.0
365,1.0,10.0
290,0.986,10.0
241,0.994,20.0
301,0.993,10.0
225,0.987,10.0
216,0.99,0.0
203,0.994,20.0
303,0.992,0.0
252,0.981,10.0
240,0.999,10.0
201,0.981,10.0
278,0.998,15.0
