,years_experience,degree,nr_commits,nr_languages,nr_stars
396,2.0,2.0,2029.0,7.0,18.0
249,2.0,2.0,2025.0,11.0,11.0
265,2.0,2.0,2020.0,7.0,13.0
373,1.0,3.0,1016.0,10.0,18.0
279,2.0,2.0,2027.0,6.0,16.0
226,1.0,3.0,1015.0,3.0,20.0
224,3.0,1.0,3033.0,10.0,13.0
397,2.0,3.0,2023.0,4.0,13.0
338,3.0,1.0,3036.0,1.0,11.0
327,2.0,2.0,2025.0,2.0,13.0
320,2.0,2.0,2025.0,3.0,13.0
308,2.0,2.0,2022.0,6.0,12.0
295,3.0,1.0,3037.0,2.0,13.0
349,4.0,1.0,4045.0,5.0,22.0
376,4.0,1.0,4042.0,2.0,20.0
319,1.0,3.0,1015.0,3.0,16.0
238,1.0,3.0,1011.0,8.0,14.0
380,3.0,1.0,3034.0,1.0,16.0
361,5.0,0.0,5056.0,8.0,11.0
284,2.0,2.0,2025.0,3.0,15.0
231,4.0,1.0,4046.0,6.0,13.0
399,5.0,0.0,5057.0,10.0,12.0
221,2.0,2.0,2025.0,2.0,14.0
202,1.0,3.0,1013.0,6.0,19.0
288,2.0,2.0,2022.0,2.0,12.0
257,3.0,1.0,3032.0,5.0,13.0
270,3.0,1.0,3037.0,3.0,10.0
245,2.0,2.0,2022.0,5.0,14.0
218,2.0,2.0,2024.0,1.0,11.0
268,2.0,2.0,2027.0,2.0,15.0
289,1.0,3.0,1011.0,2.0,15.0
314,2.0,2.0,2024.0,4.0,13.0
328,2.0,2.0,27.0,9.0,2.0
211,4.0,1.0,4044.0,3.0,11.0
387,2.0,2.0,2025.0,8.0,17.0
277,2.0,2.0,2023.0,3.0,23.0
247,2.0,2.0,2020.0,3.0,11.0
358,3.0,1.0,3034.0,8.0,15.0
365,3.0,2.0,3033.0,7.0,17.0
290,2.0,2.0,2024.0,6.0,13.0
241,1.0,3.0,1015.0,2.0,10.0
301,5.0,0.0,5052.0,2.0,17.0
225,5.0,0.0,5053.0,13.0,14.0
216,0.0,3.0,5.0,5.0,12.0
203,1.0,3.0,1014.0,5.0,17.0
303,0.0,3.0,4.0,5.0,11.0
252,2.0,2.0,2021.0,2.0,13.0
240,4.0,1.0,4046.0,2.0,12.0
201,2.0,2.0,2023.0,17.0,11.0
278,1.0,3.0,1016.0,9.0,12.0
