,0
783,0.0
541,0.0
774,0.0
553,0.0
599,1.0
927,1.0
741,0.0
739,0.0
571,1.0
874,0.0
688,0.0
948,1.0
894,0.0
814,0.0
584,1.0
594,0.0
502,0.0
656,0.0
934,0.0
647,0.0
703,0.0
726,0.0
517,0.0
792,0.0
832,1.0
981,0.0
515,0.0
705,0.0
781,0.0
923,0.0
959,0.0
521,0.0
610,0.0
881,0.0
858,0.0
972,0.0
878,0.0
534,1.0
667,0.0
635,0.0
516,0.0
699,0.0
628,1.0
675,0.0
944,0.0
722,1.0
625,0.0
670,0.0
769,0.0
550,0.0
519,0.0
723,0.0
932,0.0
587,0.0
936,0.0
561,1.0
714,0.0
621,0.0
574,0.0
895,0.0
740,0.0
548,0.0
684,0.0
570,1.0
545,0.0
652,0.0
965,1.0
630,0.0
976,0.0
776,0.0
573,0.0
973,0.0
709,0.0
663,0.0
869,0.0
835,0.0
922,0.0
544,0.0
815,1.0
756,1.0
797,1.0
954,0.0
991,1.0
710,0.0
666,0.0
882,0.0
816,1.0
848,0.0
747,0.0
850,0.0
557,0.0
711,0.0
893,0.0
563,0.0
659,0.0
567,0.0
565,1.0
734,0.0
829,0.0
679,1.0
