,y_hat
622,False
976,False
528,False
944,False
607,False
953,False
736,False
961,False
518,False
799,False
879,False
807,False
552,False
704,False
519,False
861,False
678,False
688,False
994,False
882,False
832,False
823,False
712,False
811,False
730,False
959,False
683,False
883,False
943,False
725,False
867,False
611,False
646,False
788,False
830,False
804,False
591,False
780,False
654,False
828,False
886,False
605,False
913,False
653,False
684,False
506,False
524,False
731,False
690,False
908,False
877,False
875,False
579,False
895,False
802,False
800,False
815,False
508,False
573,False
766,False
570,False
681,False
999,False
966,False
850,False
626,False
698,False
565,False
774,False
709,False
765,False
809,False
889,False
532,False
521,False
812,False
750,False
581,False
746,False
723,False
899,False
904,False
637,False
960,False
786,False
672,False
651,False
662,False
513,False
848,False
775,False
562,False
887,False
598,False
892,False
865,False
844,False
587,False
942,False
980,False
