,x1,x2
622,3.5,-0.0
976,2.6,-0.0
528,1.3,5.9
944,2.5,-0.0
607,2.0,2.3
953,2.3,-0.0
736,3.2,0.0
961,1.5,5.0
518,1.8,3.5
799,1.3,-0.0
879,2.6,-0.0
807,0.9,2.6
552,1.2,4.7
704,2.7,4.1
519,1.9,3.4
861,2.0,2.7
678,2.8,3.6
688,1.7,-0.0
994,1.5,1.8
882,2.2,1.9
832,2.2,-0.0
823,3.3,0.0
712,2.5,0.0
811,2.3,0.0
730,1.5,3.5
959,2.9,3.0
683,1.7,0.0
883,2.2,3.5
943,1.9,-0.0
725,2.0,0.0
867,2.7,0.0
611,2.0,0.5
646,2.8,0.0
788,1.9,-0.0
830,3.1,-0.0
804,1.4,0.0
591,1.7,4.6
780,2.7,0.0
654,2.5,0.0
828,0.0,2.5
886,4.4,-0.0
605,1.5,3.9
913,1.8,0.0
653,3.3,-0.0
684,0.3,2.3
506,3.3,0.0
524,0.0,5.4
731,2.8,0.0
690,1.9,0.0
908,2.0,0.0
877,2.5,3.1
875,2.1,-0.0
579,0.5,3.3
895,1.1,2.1
802,1.4,-0.0
800,2.8,4.2
815,0.6,2.8
508,2.2,4.3
573,1.8,2.2
766,1.5,2.7
570,2.4,0.0
681,3.0,2.2
999,2.1,4.4
966,2.1,6.2
850,3.0,0.0
626,3.4,-0.0
698,1.6,0.0
565,2.7,-0.0
774,2.1,3.5
709,2.2,1.9
765,4.4,0.0
809,2.7,0.0
889,3.3,-0.0
532,2.5,0.0
521,3.0,-0.0
812,2.1,1.3
750,2.7,3.4
581,2.4,0.0
746,1.9,1.3
723,1.4,2.5
899,2.3,3.0
904,1.2,0.0
637,1.1,1.9
960,2.0,0.0
786,1.3,-0.0
672,3.7,4.5
651,1.6,2.9
662,1.0,2.8
513,2.6,0.7
848,1.4,0.5
775,1.8,-0.0
562,3.6,-0.0
887,0.9,3.5
598,1.8,3.0
892,2.2,0.0
865,2.3,1.8
844,0.5,3.4
587,-0.0,1.7
942,3.1,4.2
980,3.0,2.5
