,u_x1,u_x2,u_y,u_x3
2000,0.6962686,0.64771634,0.13865638,-2.1104968
2001,-0.86424744,-0.38591453,0.046350837,1.7300771
2002,-1.097947,0.5962184,0.5833399,0.31490692
2003,-0.22535117,-0.370251,0.75101626,-0.6661752
2004,-1.0364947,-0.83540076,0.31635702,1.4063581
2005,-1.2444594,-0.30683136,0.56280446,-0.14403802
2006,1.7065109,0.044887647,0.32177317,1.0587857
2007,0.3060467,-0.46612045,0.24118364,-1.9847513
2008,-0.95292985,0.3790727,0.10849738,2.0822794
2009,2.0001705,-0.17828749,0.5057925,-0.3453592
2010,-0.49729246,-0.5665936,0.9909822,0.57605225
2011,0.5236302,0.14730522,0.34659123,-0.13924259
2012,1.5279111,-0.25534213,0.24052823,0.82408565
2013,1.4309452,0.6977919,0.124477506,0.495075
2014,1.6540691,-0.5605795,0.9584621,-0.665345
2015,0.6141877,0.45334986,0.002241373,0.25204906
2016,0.95800763,0.14187698,0.18278539,-1.1069487
2017,-1.1411957,0.19725668,0.82328165,-1.1107023
2018,-1.6789886,0.55311716,0.6505585,-0.18160409
2019,-0.57076055,0.4458134,0.058192134,0.172231
2020,0.45337734,-0.50236154,0.5617124,-0.04339915
2021,-1.4259243,-0.93639016,0.9967805,-1.5243648
2022,-0.7712999,0.7894662,0.45268273,0.009036313
2023,0.91578424,1.0571474,0.17733943,0.071973994
2024,-0.2910578,1.5641512,0.5231924,0.831604
2025,-0.41291818,1.0689703,0.6390339,0.022646384
2026,-2.2759435,0.26940027,0.4090507,-0.08362278
2027,-0.12766576,1.0214357,0.91284275,2.2179766
2028,-0.23905602,0.9405259,0.45270956,-0.47005203
2029,0.07715666,1.5945578,0.51751804,0.47698718
2030,-1.1807815,-0.42203766,0.89134216,0.94334584
2031,-0.046236247,0.42770252,0.78969693,2.0769987
2032,-1.1778034,-0.5928902,0.61595523,1.0787414
2033,1.6319141,-1.0720869,0.9186876,0.5648095
2034,1.0922457,0.26386198,0.9334347,-1.8167264
2035,-1.02341,-1.4747499,0.85553586,-0.3367865
2036,-0.6489159,-1.145704,0.5608547,1.6366855
2037,-0.60078144,-0.8339589,0.8637717,-0.40995914
2038,-0.6793549,-0.23951663,0.57814443,-0.15550111
2039,-0.64005554,2.5239482,0.7380122,0.2312001
2040,-1.2670978,1.4300616,0.9463018,0.0034050597
2041,1.0096807,0.80637693,0.14733136,0.3360366
2042,-0.12338875,-0.03376448,0.19737923,-0.65866834
2043,0.18524416,0.3663632,0.32793725,-0.19983786
2044,-1.0862224,-2.245795,0.59719527,-0.048938185
2045,-0.5130844,0.60147107,0.05691874,0.08472857
2046,0.12225294,0.6825948,0.8951262,-0.5118567
2047,0.33475164,1.9000276,0.38572252,-0.7371584
2048,-0.62387145,-0.24975678,0.33092368,0.2515682
2049,0.6894377,0.119451195,0.37285984,0.58178
2050,0.54342395,0.34747252,0.37694085,-0.28435838
2051,-1.5348284,-1.2452044,0.5529988,-0.29025456
2052,0.94773746,0.22934094,0.6684483,-0.71988255
2053,0.64227533,0.93058884,0.647962,1.5141609
2054,0.63242996,-0.7526033,0.073354125,-0.70246184
2055,-0.47768286,1.5911257,0.86129,-0.58988553
2056,-1.099317,1.2627692,0.48763227,-1.5983175
2057,0.023164663,-0.5802085,0.58123755,-2.3248692
2058,-0.8847577,-0.10804404,0.74357116,0.0053972676
2059,2.3007145,0.43196923,0.23753583,0.5895558
2060,-0.23070677,1.6961019,0.82239056,-0.37540492
2061,0.27384228,2.764759,0.1292597,0.16225639
2062,-0.67522776,1.5680318,0.52010417,0.23543996
2063,-0.7970696,0.01988861,0.6345271,-0.9365955
2064,1.3998371,-0.19912457,0.37377775,1.9015085
2065,0.9683183,-0.25418645,0.43033683,0.30563682
2066,0.28060412,-1.3977122,0.03604412,0.10245028
2067,-1.6019791,0.7073622,0.079633,-0.9887095
2068,0.07427112,-0.36298454,0.5892147,-0.48417583
