,years_experience,degree
289,1.0,2.0
210,0.0,1.0
346,0.0,3.0
389,0.0,2.0
268,0.0,2.0
217,0.0,1.0
396,2.0,1.0
279,3.0,0.0
245,1.0,1.0
290,1.0,1.0
375,0.0,3.0
278,0.0,3.0
202,1.0,2.0
265,0.0,2.0
201,1.0,1.0
218,0.0,2.0
373,0.0,2.0
292,2.0,2.0
380,1.0,1.0
247,1.0,1.0
240,1.0,1.0
327,1.0,2.0
314,0.0,2.0
277,0.0,2.0
226,1.0,2.0
238,2.0,2.0
207,0.0,2.0
397,0.0,1.0
293,1.0,0.0
246,0.0,2.0
288,0.0,1.0
241,1.0,3.0
270,0.0,3.0
284,0.0,2.0
338,1.0,2.0
243,1.0,1.0
371,2.0,0.0
258,1.0,2.0
239,0.0,3.0
225,0.0,1.0
358,1.0,1.0
328,0.0,2.0
211,0.0,1.0
281,0.0,2.0
319,3.0,1.0
216,0.0,0.0
377,1.0,2.0
309,0.0,2.0
387,1.0,2.0
320,1.0,1.0
