,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,3.0,1.0,0.24089003,6.0,7.0,0.0
2001,6.0,2.0,0.4060583,4.0,4.0,5.0
2002,1.0,2.0,0.4935788,4.0,3.0,3.0
2003,9.0,0.0,0.2819798,5.0,0.0,5.0
2004,1.0,2.0,0.33871257,4.0,6.0,8.0
2005,1.0,0.0,0.5017736,6.0,2.0,2.0
2006,2.0,2.0,0.15371084,5.0,0.0,1.0
2007,3.0,1.0,0.28247738,4.0,4.0,5.0
2008,2.0,1.0,0.637231,3.0,2.0,3.0
2009,1.0,3.0,0.8209965,5.0,6.0,3.0
2010,6.0,2.0,0.79118395,1.0,7.0,5.0
2011,1.0,1.0,0.09146726,1.0,6.0,2.0
2012,3.0,0.0,0.2165904,5.0,9.0,4.0
2013,1.0,2.0,0.0049533844,2.0,8.0,0.0
2014,1.0,2.0,0.17384887,4.0,2.0,6.0
2015,3.0,1.0,0.5886806,1.0,2.0,6.0
2016,3.0,2.0,0.7731595,8.0,5.0,2.0
2017,2.0,0.0,0.57867336,8.0,6.0,1.0
2018,1.0,2.0,0.15258527,5.0,2.0,1.0
2019,4.0,2.0,0.49660742,1.0,4.0,1.0
2020,7.0,0.0,0.66630495,1.0,2.0,3.0
2021,1.0,0.0,0.094626665,1.0,5.0,1.0
2022,3.0,1.0,0.30944538,1.0,2.0,7.0
2023,5.0,0.0,0.39831626,1.0,14.0,1.0
2024,3.0,2.0,0.1998142,1.0,5.0,2.0
2025,3.0,2.0,0.2917652,3.0,0.0,4.0
2026,4.0,1.0,0.056648135,6.0,2.0,0.0
2027,6.0,3.0,0.3503605,3.0,3.0,9.0
2028,7.0,3.0,0.38985252,3.0,2.0,8.0
2029,3.0,0.0,0.4633292,1.0,4.0,2.0
2030,3.0,0.0,0.98420167,0.0,0.0,7.0
2031,2.0,1.0,0.26464796,3.0,5.0,8.0
2032,1.0,0.0,0.050252438,6.0,2.0,1.0
2033,2.0,1.0,0.99943197,4.0,3.0,4.0
2034,2.0,2.0,0.27540994,2.0,1.0,5.0
2035,2.0,0.0,0.5570053,3.0,2.0,2.0
2036,2.0,0.0,0.10678065,3.0,6.0,3.0
2037,2.0,2.0,0.95160794,2.0,0.0,1.0
2038,1.0,1.0,0.22181034,2.0,6.0,2.0
2039,4.0,2.0,0.8649937,3.0,4.0,11.0
2040,1.0,2.0,0.6241369,5.0,10.0,2.0
2041,5.0,1.0,0.3631972,2.0,7.0,1.0
2042,2.0,3.0,0.21022832,2.0,5.0,0.0
2043,6.0,2.0,0.36655033,3.0,2.0,1.0
2044,0.0,2.0,0.01503253,5.0,3.0,5.0
2045,2.0,0.0,0.9061258,5.0,1.0,4.0
2046,2.0,1.0,0.47141314,5.0,4.0,1.0
2047,0.0,0.0,0.72742784,4.0,1.0,12.0
2048,1.0,0.0,0.2753141,6.0,3.0,5.0
2049,6.0,1.0,0.7773452,3.0,1.0,5.0
2050,3.0,1.0,0.6068523,3.0,10.0,6.0
2051,2.0,0.0,0.19373989,3.0,0.0,2.0
2052,2.0,3.0,0.19717157,5.0,4.0,5.0
2053,3.0,0.0,0.92100227,5.0,10.0,5.0
2054,3.0,1.0,0.7285843,3.0,3.0,3.0
2055,2.0,1.0,0.07804704,5.0,5.0,8.0
2056,5.0,1.0,0.65540767,5.0,0.0,14.0
2057,1.0,0.0,0.2012552,3.0,3.0,0.0
2058,2.0,1.0,0.34258997,5.0,6.0,2.0
2059,1.0,0.0,0.5338448,7.0,0.0,1.0
2060,2.0,0.0,0.025876999,5.0,2.0,4.0
2061,2.0,0.0,0.6762196,6.0,0.0,0.0
2062,5.0,2.0,0.48380756,3.0,2.0,4.0
2063,5.0,0.0,0.36890626,4.0,1.0,5.0
2064,2.0,2.0,0.7608496,2.0,5.0,5.0
2065,3.0,0.0,0.4591546,5.0,7.0,5.0
2066,3.0,3.0,0.43115318,9.0,5.0,5.0
2067,7.0,0.0,0.3063872,3.0,3.0,0.0
2068,1.0,0.0,0.20386314,4.0,6.0,0.0
2069,1.0,3.0,0.35707867,5.0,4.0,3.0
2070,1.0,2.0,0.010165215,6.0,12.0,8.0
2071,9.0,2.0,0.83563733,3.0,17.0,1.0
2072,3.0,0.0,0.47701335,5.0,0.0,6.0
2073,7.0,0.0,0.7427981,0.0,3.0,5.0
2074,3.0,0.0,0.50594926,7.0,1.0,7.0
2075,3.0,2.0,0.0926708,6.0,6.0,3.0
2076,3.0,0.0,0.8108529,8.0,2.0,5.0
2077,4.0,3.0,0.3988787,6.0,2.0,3.0
2078,3.0,2.0,0.6852628,3.0,12.0,7.0
2079,2.0,1.0,0.81969166,2.0,3.0,5.0
2080,1.0,1.0,0.049990773,4.0,4.0,2.0
2081,7.0,1.0,0.89985394,3.0,1.0,7.0
2082,0.0,2.0,0.60506237,2.0,8.0,1.0
2083,3.0,0.0,0.69436693,4.0,4.0,5.0
2084,1.0,1.0,0.06660259,10.0,1.0,2.0
2085,7.0,0.0,0.15873814,6.0,0.0,1.0
2086,1.0,2.0,0.3900355,1.0,3.0,2.0
2087,5.0,0.0,0.15615726,3.0,3.0,0.0
2088,4.0,0.0,0.64440167,3.0,0.0,9.0
2089,2.0,0.0,0.64691496,3.0,14.0,10.0
2090,1.0,0.0,0.75564504,5.0,4.0,9.0
2091,1.0,3.0,0.37799263,5.0,2.0,0.0
2092,1.0,0.0,0.4998144,7.0,8.0,3.0
2093,1.0,0.0,0.824268,6.0,3.0,1.0
2094,3.0,2.0,0.08017111,4.0,0.0,0.0
