,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.75,0.75,0.7799999713897705,0.1599999964237213,0.98,0.76,"[1.0, 1.0]",100.0,0.5,individualized,improvement,0,"[[0.3649762780376191, -0.16135842680610266, 1.1404697713857248], [-0.3137067525883348]]",0.9180000424385071,3.0662000033751133
1,1.0,0.75,0.75,0.27000001072883606,0.18000000715255737,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,acceptance,0,"[[0.3649762780376191, -0.16135842680610266, 1.1404697713857248], [-0.3137067525883348]]",0.7400000095367432,3.200400003686547
2,1.0,0.75,0.75,0.27000001072883606,0.1599999964237213,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,counterfactual,0,"[[0.3649762780376191, -0.16135842680610266, 1.1404697713857248], [-0.3137067525883348]]",0.75,2.8630999952644105
3,1.0,0.75,0.75,0.75,0.17000000178813934,0.9,,"[1.0, 1.0]",100.0,0.5,subpopulation,improvement,0,"[[0.3649762780376191, -0.16135842680610266, 1.1404697713857248], [-0.3137067525883348]]",0.8479999303817749,3.1249999997526405
4,1.0,0.75,0.75,0.2800000011920929,0.18000000715255737,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,subpopulation,acceptance,0,"[[0.3649762780376191, -0.16135842680610266, 1.1404697713857248], [-0.3137067525883348]]",0.7419999837875366,2.601099998755753
5,1.0,0.75,0.75,0.7799999713897705,0.23999999463558197,0.99,0.79,"[1.0, 1.0]",100.0,0.5,individualized,improvement,1,"[[0.364131442133878, 0.5473275596048564, 0.8624555193504215], [-0.8739401198090159]]",0.984000027179718,3.7499000002138314
6,1.0,0.75,0.75,0.4399999976158142,0.23999999463558197,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,acceptance,1,"[[0.364131442133878, 0.5473275596048564, 0.8624555193504215], [-0.8739401198090159]]",0.4880000054836273,3.800899997589737
7,1.0,0.75,0.75,0.3499999940395355,0.20000000298023224,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,counterfactual,1,"[[0.364131442133878, 0.5473275596048564, 0.8624555193504215], [-0.8739401198090159]]",0.4360000193119049,2.48729999808222
8,1.0,0.75,0.75,0.7599999904632568,0.20999999344348907,0.95,,"[1.0, 1.0]",100.0,0.5,subpopulation,improvement,1,"[[0.364131442133878, 0.5473275596048564, 0.8624555193504215], [-0.8739401198090159]]",0.965999960899353,3.6834000003032386
9,1.0,0.75,0.75,0.3700000047683716,0.2199999988079071,0.98,,"[1.0, 1.0, 1.0]",100.0,0.5,subpopulation,acceptance,1,"[[0.364131442133878, 0.5473275596048564, 0.8624555193504215], [-0.8739401198090159]]",0.47599998116493225,3.1155999982036655
10,1.0,0.75,0.75,0.800000011920929,0.11999999731779099,1.0,0.81,"[1.0, 1.0]",100.0,0.5,individualized,improvement,2,"[[0.4686956329121448, 0.3009492700343433, 0.7838336038431756], [-0.4018181489572338]]",0.9800000190734863,4.409099998345971
11,1.0,0.75,0.75,0.3199999928474426,0.10000000149011612,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,acceptance,2,"[[0.4686956329121448, 0.3009492700343433, 0.7838336038431756], [-0.4018181489572338]]",0.5339999794960022,4.454099995251745
12,1.0,0.75,0.75,0.30000001192092896,0.10999999940395355,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,counterfactual,2,"[[0.4686956329121448, 0.3009492700343433, 0.7838336038431756], [-0.4018181489572338]]",0.5700000524520874,2.857999994380773
13,1.0,0.75,0.75,0.7099999785423279,0.10999999940395355,0.89,,"[1.0, 1.0]",100.0,0.5,subpopulation,improvement,2,"[[0.4686956329121448, 0.3009492700343433, 0.7838336038431756], [-0.4018181489572338]]",0.8520000576972961,4.37280000076294
14,1.0,0.75,0.75,0.30000001192092896,0.11999999731779099,0.98,,"[1.0, 1.0, 1.0]",100.0,0.5,subpopulation,acceptance,2,"[[0.4686956329121448, 0.3009492700343433, 0.7838336038431756], [-0.4018181489572338]]",0.5080000162124634,
