,0
1662,1.0
1203,1.0
1995,1.0
1046,1.0
1013,1.0
1778,1.0
1361,1.0
1789,1.0
1227,1.0
1814,1.0
1907,1.0
1906,1.0
1097,1.0
1420,1.0
1941,1.0
1302,1.0
1257,1.0
1978,1.0
1034,1.0
1873,1.0
1340,1.0
1329,1.0
1935,1.0
1826,1.0
1831,1.0
1928,1.0
1871,1.0
1537,1.0
1372,1.0
1408,1.0
1472,1.0
1683,1.0
1633,1.0
1991,1.0
1112,1.0
1397,1.0
1277,1.0
1690,1.0
1681,1.0
1440,1.0
1366,1.0
1770,1.0
1938,1.0
1757,1.0
1146,1.0
1168,1.0
1650,1.0
1746,1.0
1639,1.0
1624,1.0
1990,1.0
1860,1.0
1781,1.0
1801,1.0
1356,1.0
1610,1.0
1503,1.0
1245,1.0
1632,1.0
1655,1.0
1274,1.0
1811,1.0
1087,1.0
1116,1.0
1821,1.0
1312,1.0
1193,1.0
1761,1.0
1002,1.0
1677,1.0
1982,1.0
1103,1.0
1388,1.0
1646,1.0
1186,1.0
1077,1.0
1852,1.0
1370,1.0
1968,1.0
1306,1.0
1631,1.0
1567,1.0
1805,1.0
1276,1.0
1886,1.0
1529,1.0
1102,1.0
1629,1.0
1649,1.0
1224,1.0
1679,1.0
1572,1.0
1426,1.0
1236,1.0
1030,1.0
1012,1.0
1332,1.0
1150,1.0
1293,1.0
1950,1.0
