,x1,x2
810,1.8,0.0
599,3.2,3.8
749,2.1,0.7
809,3.3,0.0
698,1.6,0.0
737,1.4,-0.0
596,2.1,1.1
682,3.0,-0.0
711,3.6,0.0
719,3.3,0.0
545,2.3,-0.0
681,2.0,3.8
929,1.8,0.7
880,3.0,-0.0
537,4.0,0.0
753,1.5,3.5
586,2.7,4.7
578,1.8,3.0
552,2.7,2.9
925,1.4,3.0
928,3.0,0.0
572,1.8,0.0
543,1.3,2.2
720,3.0,0.0
637,3.4,0.3
588,2.8,0.0
777,1.8,0.0
902,3.0,0.0
725,1.5,2.1
658,0.1,3.5
778,0.7,2.3
606,1.5,2.6
542,1.5,2.3
591,2.6,-0.0
780,0.7,4.0
568,2.6,0.0
597,3.5,3.4
710,3.1,0.0
636,2.0,2.9
776,2.8,-0.0
823,2.7,0.0
744,1.9,2.6
548,0.7,3.8
649,2.2,0.0
692,0.5,3.0
933,1.9,4.5
926,0.3,3.9
757,3.1,3.0
945,1.3,3.2
687,1.0,2.5
594,2.2,0.0
620,2.1,6.6
769,2.2,0.0
527,3.1,3.0
827,3.5,0.0
547,1.6,2.6
642,3.1,3.3
788,1.9,-0.0
717,2.3,0.0
807,1.7,0.0
832,1.4,-0.0
860,1.9,0.7
559,1.5,3.1
754,2.2,0.0
956,0.8,3.4
546,0.6,3.8
932,0.8,2.5
638,1.8,0.0
943,2.8,3.1
843,1.7,5.1
700,2.5,4.1
965,2.0,0.8
584,3.4,5.7
523,2.5,3.6
601,3.0,0.0
991,3.3,0.0
894,1.6,0.0
603,2.5,0.0
987,1.8,3.1
648,2.9,4.9
724,1.3,1.7
919,2.1,0.0
997,1.1,2.5
990,1.5,3.6
808,0.4,2.6
748,2.3,-0.0
992,0.5,3.2
761,2.8,2.5
634,3.7,1.0
609,1.7,2.1
557,3.0,0.0
551,2.5,2.6
723,2.6,-0.0
790,0.8,4.9
961,2.7,-0.0
839,3.6,4.6
621,2.7,3.0
901,1.5,5.5
535,1.9,5.2
526,1.5,2.0
