,y_hat
1954,False
1302,False
1145,False
1007,False
1452,False
1941,False
1742,False
1707,False
1313,False
1014,False
1642,False
1924,False
1902,False
1685,False
1886,False
1883,False
1523,False
1370,False
1778,False
1991,False
1576,False
1492,False
1075,False
1470,False
1420,False
1131,False
1992,False
1938,False
1561,False
1010,False
1060,False
1923,False
1258,False
1503,False
1900,False
1317,False
1757,False
1968,False
1934,False
1344,False
1386,False
1835,False
1627,False
1560,False
1619,False
1468,False
1872,False
1166,False
1532,False
1836,False
1859,False
1533,False
1949,False
1933,False
1529,False
1537,False
1231,False
1214,False
1717,False
1926,False
1186,False
1034,False
1505,False
1798,False
1892,False
1469,False
1687,False
1077,False
1040,False
1914,False
1458,False
1057,False
1236,False
1400,False
1961,False
1659,False
1065,False
1233,False
1861,False
1871,False
1282,False
1100,False
1388,False
1036,False
1565,False
1070,False
1329,False
1711,False
1587,False
1162,False
1824,False
1896,False
1267,False
1731,False
1633,False
1306,False
1150,False
1284,False
1044,False
1349,False
