,years_experience,degree,nr_commits,nr_languages,nr_stars
3228,1.0,0.0,1857.0,5.0,3.0
2846,1.0,0.0,1859.0,6.0,4.0
3355,2.0,1.0,1856.0,0.0,3.0
2091,2.0,0.0,1860.0,1.0,3.0
3903,1.0,0.0,1859.0,12.0,7.0
3886,4.0,0.0,2870.0,1.0,5.0
3408,1.0,2.0,845.0,8.0,3.0
2894,3.0,0.0,1860.0,3.0,6.0
3599,1.0,0.0,1862.0,0.0,4.0
2379,1.0,0.0,1858.0,6.0,4.0
3030,1.0,0.0,1864.0,6.0,4.0
3209,2.0,0.0,1862.0,4.0,3.0
2302,3.0,0.0,1854.0,0.0,4.0
2557,1.0,1.0,1852.0,3.0,2.0
3897,3.0,0.0,1860.0,4.0,3.0
3105,0.0,0.0,1855.0,10.0,6.0
2139,1.0,0.0,1859.0,2.0,1.0
3923,0.0,2.0,851.0,2.0,9.0
2875,2.0,1.0,1859.0,5.0,0.0
2505,2.0,0.0,1858.0,1.0,3.0
3341,1.0,0.0,1856.0,0.0,3.0
2439,0.0,0.0,1868.0,3.0,1.0
3977,1.0,0.0,1859.0,5.0,7.0
3025,2.0,0.0,1859.0,2.0,7.0
2761,2.0,1.0,1856.0,8.0,6.0
2899,2.0,0.0,1862.0,2.0,4.0
2713,1.0,0.0,1861.0,4.0,5.0
3691,1.0,0.0,1858.0,10.0,6.0
3916,1.0,0.0,1863.0,6.0,1.0
3552,0.0,1.0,1859.0,2.0,7.0
3720,2.0,0.0,1862.0,3.0,7.0
2361,3.0,0.0,1860.0,2.0,8.0
3184,1.0,2.0,849.0,10.0,4.0
2121,2.0,0.0,850.0,4.0,10.0
2005,2.0,0.0,1858.0,3.0,3.0
3787,1.0,1.0,1862.0,6.0,1.0
2730,1.0,0.0,1849.0,6.0,2.0
2068,0.0,0.0,1860.0,4.0,5.0
3117,0.0,1.0,1862.0,9.0,5.0
3062,2.0,1.0,1858.0,0.0,1.0
2777,1.0,0.0,1857.0,3.0,1.0
2853,2.0,0.0,1859.0,0.0,7.0
2099,2.0,0.0,1859.0,4.0,5.0
3363,3.0,0.0,1863.0,6.0,3.0
2732,3.0,0.0,1859.0,0.0,6.0
3517,1.0,0.0,1857.0,2.0,6.0
2410,1.0,1.0,1854.0,4.0,3.0
2166,1.0,0.0,1853.0,6.0,6.0
3572,2.0,0.0,1851.0,2.0,3.0
2262,1.0,0.0,1864.0,5.0,1.0
2896,2.0,1.0,851.0,4.0,10.0
2652,3.0,0.0,1863.0,0.0,5.0
3719,0.0,2.0,852.0,1.0,2.0
2887,1.0,1.0,1860.0,5.0,4.0
2978,1.0,0.0,844.0,0.0,10.0
2503,2.0,1.0,1862.0,0.0,0.0
2840,2.0,1.0,1858.0,7.0,1.0
3128,0.0,0.0,1862.0,1.0,3.0
3746,3.0,0.0,1860.0,13.0,5.0
3397,3.0,0.0,1861.0,6.0,3.0
3330,2.0,0.0,1857.0,7.0,3.0
2036,2.0,1.0,1858.0,1.0,2.0
3637,1.0,2.0,847.0,5.0,3.0
3937,2.0,2.0,849.0,4.0,3.0
2847,0.0,1.0,1863.0,7.0,2.0
2008,0.0,2.0,850.0,3.0,3.0
3194,0.0,0.0,1858.0,5.0,5.0
2961,3.0,0.0,1862.0,3.0,4.0
3469,2.0,0.0,1856.0,2.0,3.0
3983,1.0,2.0,848.0,10.0,7.0
3602,2.0,0.0,1858.0,1.0,0.0
2617,1.0,0.0,846.0,1.0,12.0
3539,3.0,0.0,1855.0,3.0,8.0
3430,2.0,0.0,1857.0,2.0,6.0
3989,1.0,0.0,1859.0,1.0,3.0
2776,3.0,0.0,1858.0,3.0,3.0
2997,2.0,1.0,1855.0,5.0,1.0
3724,1.0,2.0,851.0,6.0,1.0
2354,1.0,1.0,852.0,1.0,10.0
3152,1.0,1.0,1856.0,2.0,5.0
3076,2.0,0.0,1858.0,0.0,4.0
3432,3.0,0.0,1864.0,0.0,3.0
2641,1.0,2.0,849.0,8.0,2.0
2876,1.0,0.0,1858.0,2.0,2.0
3333,4.0,0.0,2873.0,4.0,4.0
2113,1.0,0.0,1860.0,4.0,4.0
3904,2.0,1.0,846.0,7.0,10.0
3215,2.0,0.0,1861.0,2.0,3.0
2274,1.0,0.0,1857.0,5.0,0.0
3780,3.0,0.0,1859.0,0.0,1.0
3294,2.0,0.0,1855.0,3.0,1.0
2203,3.0,0.0,1856.0,3.0,4.0
2105,3.0,0.0,1860.0,10.0,2.0
3592,0.0,0.0,1860.0,12.0,4.0
3586,1.0,1.0,1855.0,3.0,6.0
2682,2.0,1.0,1861.0,4.0,7.0
2327,1.0,1.0,1865.0,13.0,3.0
2230,0.0,2.0,851.0,6.0,5.0
2935,0.0,0.0,1852.0,10.0,3.0
3569,3.0,0.0,1860.0,3.0,1.0
3810,2.0,0.0,1860.0,3.0,3.0
2750,2.0,0.0,1856.0,4.0,2.0
2992,2.0,0.0,1858.0,1.0,6.0
2081,2.0,0.0,1855.0,3.0,7.0
2086,0.0,0.0,849.0,2.0,12.0
2771,1.0,1.0,1859.0,7.0,1.0
3907,1.0,0.0,847.0,4.0,10.0
2685,0.0,1.0,1854.0,0.0,1.0
2707,3.0,0.0,1858.0,0.0,0.0
2185,3.0,0.0,1861.0,7.0,5.0
3618,0.0,0.0,1864.0,19.0,6.0
2878,3.0,0.0,1857.0,7.0,4.0
2300,1.0,1.0,1853.0,1.0,1.0
2064,1.0,0.0,845.0,1.0,10.0
3447,2.0,1.0,1854.0,2.0,3.0
2035,3.0,1.0,1860.0,1.0,3.0
3260,1.0,1.0,1852.0,3.0,4.0
2401,2.0,1.0,1852.0,2.0,1.0
2686,1.0,0.0,1858.0,7.0,2.0
3234,1.0,0.0,1856.0,5.0,3.0
3712,2.0,1.0,1853.0,3.0,4.0
2763,2.0,0.0,1854.0,2.0,3.0
2957,3.0,1.0,1858.0,2.0,5.0
2836,1.0,1.0,1856.0,5.0,4.0
2394,2.0,0.0,1860.0,0.0,3.0
2779,0.0,2.0,855.0,1.0,5.0
3271,2.0,0.0,1859.0,5.0,5.0
3559,0.0,1.0,1854.0,0.0,2.0
2297,4.0,0.0,2867.0,0.0,0.0
2388,2.0,1.0,1858.0,6.0,2.0
