,0
709,0.0
616,0.0
543,0.0
812,0.0
844,0.0
803,0.0
762,0.0
652,0.0
840,0.0
650,0.0
523,0.0
953,0.0
621,0.0
944,0.0
775,1.0
979,0.0
534,0.0
713,0.0
638,0.0
871,0.0
855,0.0
668,0.0
829,0.0
588,0.0
712,0.0
597,0.0
614,0.0
517,0.0
849,0.0
905,0.0
783,0.0
847,0.0
800,0.0
726,0.0
821,0.0
675,0.0
992,0.0
784,0.0
852,0.0
759,0.0
993,0.0
804,0.0
921,0.0
841,0.0
766,0.0
880,0.0
981,0.0
749,0.0
742,0.0
778,0.0
678,0.0
628,1.0
533,0.0
999,0.0
555,0.0
792,0.0
879,0.0
505,0.0
502,0.0
933,0.0
970,0.0
843,1.0
986,0.0
625,0.0
745,0.0
918,0.0
807,0.0
866,0.0
772,0.0
977,0.0
863,0.0
968,0.0
723,0.0
608,0.0
858,0.0
818,0.0
660,0.0
524,0.0
599,0.0
890,1.0
945,0.0
882,0.0
904,0.0
700,0.0
743,0.0
898,0.0
848,0.0
659,0.0
859,0.0
758,0.0
598,0.0
619,0.0
798,0.0
975,0.0
752,0.0
669,0.0
680,0.0
895,0.0
813,0.0
705,0.0
