,years_experience,degree,nr_commits,nr_languages,nr_stars
2160,2.0,0.0,21.0,5.0,3.0
2445,4.0,0.0,43.0,5.0,7.0
3556,2.0,0.0,23.0,3.0,0.0
2649,1.0,0.0,14.0,4.0,3.0
2522,1.0,0.0,17.0,2.0,5.0
3711,1.0,0.0,16.0,5.0,5.0
3795,0.0,0.0,4.0,4.0,0.0
2517,1.0,0.0,12.0,5.0,4.0
3466,3.0,0.0,38.0,2.0,1.0
2506,1.0,1.0,14.0,1.0,3.0
2476,3.0,0.0,34.0,0.0,7.0
2771,0.0,0.0,6.0,0.0,6.0
3551,2.0,0.0,22.0,2.0,1.0
2039,2.0,0.0,22.0,4.0,6.0
2776,2.0,0.0,21.0,3.0,7.0
2460,2.0,0.0,22.0,7.0,0.0
3583,2.0,0.0,25.0,7.0,7.0
2946,1.0,0.0,11.0,3.0,1.0
2646,1.0,0.0,13.0,4.0,2.0
3484,3.0,0.0,35.0,1.0,0.0
3468,1.0,0.0,12.0,9.0,6.0
2760,2.0,1.0,24.0,2.0,5.0
2180,1.0,0.0,13.0,4.0,2.0
3152,3.0,0.0,33.0,10.0,4.0
3002,0.0,2.0,5.0,6.0,6.0
3235,2.0,0.0,24.0,4.0,4.0
3240,0.0,0.0,3.0,6.0,3.0
2385,0.0,1.0,4.0,11.0,1.0
2081,1.0,1.0,11.0,2.0,9.0
2131,3.0,0.0,34.0,4.0,4.0
3388,2.0,0.0,24.0,5.0,3.0
3282,2.0,0.0,23.0,8.0,2.0
2889,1.0,0.0,13.0,6.0,3.0
2975,1.0,1.0,11.0,10.0,6.0
2505,3.0,0.0,36.0,3.0,0.0
2231,3.0,0.0,32.0,3.0,2.0
2108,3.0,0.0,31.0,2.0,4.0
3343,0.0,0.0,7.0,4.0,7.0
2678,3.0,0.0,40.0,0.0,1.0
2123,1.0,0.0,16.0,4.0,4.0
2958,0.0,0.0,4.0,11.0,9.0
3856,2.0,0.0,24.0,0.0,5.0
2465,0.0,2.0,2.0,1.0,1.0
3300,2.0,0.0,24.0,3.0,7.0
