,x1,x2
1832,0.8,1.6
1330,0.4,0.0
1365,1.2,2.5
1838,1.3,-0.0
1717,0.4,-0.0
1272,1.6,2.8
1857,0.6,0.0
1890,0.8,1.0
1025,1.1,-0.0
1710,0.3,-0.0
1402,0.6,3.1
1582,1.1,2.3
1399,1.3,-0.0
1769,0.4,0.7
1669,1.0,2.0
1451,1.0,1.8
1253,0.5,0.0
1184,0.8,-0.0
1786,2.1,4.1
1791,0.9,1.8
1954,0.3,1.3
1767,0.6,-0.0
1238,0.6,1.3
1782,0.7,1.4
1354,1.4,0.8
1545,0.8,1.0
1805,1.3,1.8
1220,0.5,1.0
1759,0.6,0.0
1127,2.2,5.7
1748,0.3,1.3
1493,1.9,3.7
1357,0.4,1.8
1969,0.5,0.0
1113,0.8,-0.0
1383,0.7,1.3
1023,1.7,0.8
1575,0.7,0.0
1097,1.0,0.0
1107,1.4,0.5
1696,1.7,3.4
1304,0.7,1.5
1537,0.6,-0.0
1963,1.0,2.1
1231,0.6,0.0
1942,0.8,2.1
1118,1.1,-0.0
1344,0.7,-0.0
1234,1.4,-0.0
1352,0.8,0.0
1335,2.9,5.7
1703,0.7,-0.0
1501,1.0,1.9
1429,0.5,2.0
1100,1.0,-0.0
1946,1.3,0.0
1818,0.5,-0.0
1028,0.8,0.0
1288,0.9,1.8
1675,2.4,4.0
1814,1.0,0.0
1148,1.0,2.5
1410,0.5,0.9
1104,0.8,2.1
1068,1.4,2.8
1465,0.4,-0.0
1876,0.4,3.1
1038,1.8,3.7
1691,0.1,3.2
1171,1.8,3.7
1041,3.6,4.1
1872,0.6,1.3
1477,0.2,2.1
1257,1.7,3.5
1433,0.7,1.5
1605,0.6,0.0
1541,0.5,0.0
1373,1.1,2.1
1382,2.3,4.7
1211,1.2,-0.0
1873,0.9,0.0
1479,0.4,-0.0
1910,0.4,0.8
1992,0.5,0.9
1674,1.0,-0.0
1863,1.6,-0.0
1603,1.5,3.1
1260,0.5,1.1
1636,1.2,-0.0
1693,0.2,-0.0
1423,2.6,0.2
1761,1.6,3.7
1482,1.0,2.1
1925,2.1,2.9
1336,1.8,3.5
1263,1.7,3.4
1305,0.7,0.5
1454,1.2,-0.0
1180,0.8,2.1
1061,1.8,3.5
