,x1,x2
339,0.61,2.65
295,3.33,0.61
449,2.52,1.93
432,0.75,0.56
343,1.54,0.22
497,2.86,0.0
434,2.78,3.39
287,0.22,-0.0
450,0.8600000143051147,1.4500000476837158
396,0.8899999856948853,0.0
482,1.35,-0.0
358,2.95,3.78
387,1.95,2.07
296,2.22,1.4
461,1.42,1.43
374,0.5600000023841858,0.0
436,0.2199999988079071,0.5
385,0.86,0.94
267,1.309999942779541,1.0499999523162842
433,2.59,0.83
278,-0.01,0.27
407,2.08,0.76
340,1.54,0.0
378,0.89,2.15
493,0.73,1.68
467,1.93,1.48
478,1.58,1.06
412,2.77,1.62
371,2.8,1.68
459,0.64,1.51
362,0.22,0.57
300,2.37,0.62
405,1.17,2.0
499,0.09000000357627869,1.5800000429153442
352,0.57,1.38
485,1.54,1.68
490,1.27,-0.21
414,1.88,0.0
423,1.7300000190734863,2.859999895095825
328,0.47,0.22
474,0.71,0.02
366,2.14,2.23
475,1.6399999856948853,2.6600000858306885
494,0.38,1.5
261,0.8100000023841858,1.5399999618530273
390,1.54,1.48
428,1.39,1.07
400,0.96,0.23
276,0.08,2.04
320,2.37,0.71
363,1.14,0.32
397,0.65,1.55
294,1.26,1.99
462,0.6200000047683716,1.850000023841858
262,1.73,2.86
491,2.45,1.39
275,1.5,0.78
422,1.1200000047683716,2.319999933242798
280,1.87,0.36
471,2.02,0.0
335,0.0,0.0
305,0.5,0.74
415,1.4299999475479126,0.7200000286102295
368,0.83,1.78
288,0.95,1.41
332,2.22,0.43
326,0.77,2.99
338,1.03,-0.01
285,2.02,0.34
344,0.4,0.43
348,0.5199999809265137,1.7300000190734863
492,1.24,1.26
298,2.42,2.0
327,0.89,0.0
330,0.83,-0.0
313,1.2,1.42
430,1.48,0.18
317,1.23,1.49
425,1.2699999809265137,1.559999942779541
253,1.25,2.66
398,0.97,0.47
479,2.16,1.96
345,3.43,1.73
282,0.93,1.31
402,2.76,2.31
323,1.2,1.84
309,1.15,0.93
369,0.41,-0.07
281,0.8600000143051147,0.3400000035762787
470,1.73,1.62
448,0.42,1.48
329,0.85,3.12
315,-0.06,0.06
341,0.72,0.25
370,0.96,1.12
301,2.75,0.76
465,0.65,0.89
271,1.4800000190734863,1.840000033378601
350,0.84,0.0
263,2.25,3.56
