,senior-level_skill
3765,0.0
3831,0.0
2520,0.0
2534,0.0
3708,0.0
2491,0.0
2323,0.0
2615,0.0
3941,0.0
3032,0.0
2182,0.0
3698,0.0
2604,0.0
3872,0.0
3131,0.0
2344,0.0
3665,0.0
3977,0.0
3019,0.0
3044,0.0
3144,0.0
3594,0.0
3732,0.0
2733,0.0
2396,0.0
3583,0.0
2146,0.0
2548,0.0
3558,0.0
2966,0.0
3326,0.0
3739,0.0
3637,0.0
3623,0.0
2413,0.0
2326,0.0
2878,0.0
2423,0.0
3251,0.0
3035,0.0
2613,0.0
3082,0.0
2834,0.0
2514,0.0
3349,0.0
3495,0.0
2014,0.0
2034,0.0
3177,0.0
3863,0.0
3358,0.0
2184,0.0
3215,0.0
2472,0.0
3759,0.0
3728,0.0
3595,0.0
3735,0.0
2054,0.0
3465,0.0
3389,0.0
2149,0.0
3361,0.0
3463,0.0
2156,0.0
2726,0.0
2956,0.0
3784,0.0
2959,0.0
3366,0.0
2891,0.0
2772,0.0
3028,0.0
2736,0.0
3808,0.0
3966,0.0
2026,0.0
2542,0.0
3894,0.0
2462,0.0
3232,0.0
2645,0.0
2992,0.0
2443,0.0
2720,0.0
2728,0.0
3844,0.0
2060,0.0
2529,0.0
3416,0.0
3373,0.0
3017,0.0
2660,0.0
2515,0.0
2291,0.0
3118,0.0
2304,0.0
3164,0.0
3683,0.0
2785,0.0
2791,0.0
3431,0.0
3885,0.0
3027,0.0
3112,0.0
2400,0.0
3638,0.0
3581,0.0
3993,0.0
2000,0.0
2330,0.0
2478,0.0
2786,0.0
2363,0.0
3438,0.0
3936,0.0
2894,0.0
2465,0.0
2024,0.0
3250,0.0
2803,0.0
2833,1.0
3429,0.0
2202,0.0
3490,0.0
2811,0.0
2565,0.0
3605,0.0
3052,0.0
2566,0.0
2776,0.0
2151,0.0
3332,0.0
2389,0.0
3938,0.0
2682,0.0
2306,0.0
2801,0.0
2290,0.0
2867,0.0
2335,0.0
3687,0.0
3659,0.0
2334,0.0
2101,0.0
2601,0.0
2253,0.0
2068,0.0
3942,0.0
2123,0.0
2773,0.0
3108,0.0
3737,0.0
3247,0.0
2527,0.0
2842,0.0
3394,0.0
3400,0.0
3729,0.0
3347,0.0
3670,0.0
2838,0.0
2762,0.0
3234,0.0
2528,0.0
2961,0.0
3500,0.0
2673,0.0
3544,0.0
3889,0.0
2575,0.0
2546,0.0
2609,0.0
2825,0.0
2322,0.0
3940,0.0
3535,0.0
3097,0.0
3407,0.0
2108,0.0
3468,0.0
2884,0.0
2905,0.0
2664,0.0
3695,0.0
2982,0.0
2926,0.0
3644,0.0
2159,0.0
2479,0.0
2494,0.0
3617,0.0
2381,0.0
2154,0.0
2048,0.0
2053,0.0
3074,0.0
3446,0.0
2205,0.0
3441,0.0
