,age,gender,experience,loan_amount,loan_duration,income,saving
6542,-0.0,0.0,0.0,0.4,-0.5,1.3,-0.2
6116,-0.0,0.0,-0.0,0.0,0.1,0.1,0.1
7711,0.0,0.0,0.0,0.0,0.1,0.0,0.3
6571,0.0,0.0,0.0,0.2,-0.1,0.2,0.4
5712,0.0,0.0,0.0,0.1,0.3,0.1,-0.4
8924,-0.0,0.0,0.0,-0.1,0.0,0.9,1.2
7595,0.0,0.0,-0.0,-0.4,-0.4,-0.4,-0.2
5402,-0.2,0.0,0.0,0.1,-0.5,0.1,-0.4
7027,0.0,0.0,-0.0,-0.0,-0.1,-3.2,-7.8
5187,0.0,0.0,-0.0,0.0,0.1,-0.0,-0.3
5537,0.1,0.0,0.0,0.1,0.3,0.1,-0.3
7344,-0.1,0.0,0.0,0.2,-0.4,0.9,1.0
7498,0.2,0.0,-0.0,-0.2,0.5,-0.3,0.2
7875,0.0,0.0,-0.0,-0.1,-0.3,-0.1,0.4
7331,-0.1,0.0,-0.0,0.5,0.4,0.5,-0.1
9512,0.0,0.0,-0.0,-0.2,0.3,0.5,-0.5
5662,0.1,0.0,-0.0,0.2,-0.2,0.3,0.3
7104,-0.1,0.0,-0.0,0.0,0.1,0.0,0.2
7763,0.3,0.0,-0.0,0.4,-0.4,0.4,0.2
5396,-0.0,0.0,0.0,-0.3,-0.1,0.8,-0.4
7846,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.1
8772,0.0,0.0,-0.0,-0.2,0.5,-0.2,0.2
6286,-0.0,0.0,0.0,0.4,0.1,0.4,1.8
9265,-0.0,0.0,0.0,0.2,-0.5,0.2,0.0
8364,0.2,0.0,-0.0,0.4,0.0,-1.6,-5.0
8782,0.2,0.0,0.0,-0.0,-0.0,1.0,0.7
7475,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.1
5257,-0.0,0.0,-0.0,-0.4,-0.4,-0.4,0.5
7329,-0.0,0.0,0.0,0.1,0.2,0.1,-0.5
6799,0.0,0.0,0.0,-0.2,0.4,-0.2,-0.3
5089,-0.1,0.0,0.0,-0.0,-0.1,-0.0,-0.1
7647,0.0,0.0,-0.0,0.3,0.3,0.4,1.4
5886,0.0,0.0,0.0,-0.1,0.5,-0.1,0.0
7927,-0.0,0.0,0.0,0.1,0.4,1.2,1.4
6982,0.0,0.0,0.0,-0.1,-0.3,-0.1,0.1
8327,0.1,0.0,0.0,-0.3,-0.3,0.6,0.4
7634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6098,-0.0,0.0,-0.0,0.1,0.3,-0.1,0.2
8328,-0.0,0.0,0.0,-0.1,0.1,0.0,-0.2
8452,-0.1,0.0,0.0,0.1,0.4,0.1,0.4
7144,0.0,0.0,-0.0,-0.0,-0.2,-0.0,-0.4
9411,-0.4,0.0,0.0,0.2,-0.3,0.7,4.5
7244,0.1,0.0,-0.0,0.1,-0.1,0.2,0.2
6962,-0.1,0.0,0.0,0.2,0.4,0.2,-0.3
9342,0.1,0.0,-0.0,0.5,0.2,0.5,0.1
9685,0.0,0.0,-0.0,-0.3,0.4,-0.1,0.4
6993,-0.2,0.0,0.0,-0.5,-0.3,0.5,-0.1
7563,-0.0,0.0,0.0,-0.1,-0.2,0.0,-0.2
7564,-0.0,0.0,-0.0,-0.1,-0.1,-0.1,-0.1
9988,-0.1,0.0,-0.0,0.4,0.1,-0.5,0.4
5641,0.1,0.0,0.0,0.0,0.1,0.0,-0.5
6466,-0.0,0.0,-0.0,-0.1,-0.1,-0.1,-0.0
8013,-0.0,0.0,-0.0,-0.1,-0.3,-0.1,0.3
5473,-0.1,0.0,-0.0,0.0,-0.0,0.0,-0.2
7263,0.0,0.0,-0.0,0.1,-0.1,0.0,0.4
8357,-0.0,0.0,0.0,-0.1,-0.2,-0.1,-0.3
6005,0.0,0.0,0.0,0.1,0.3,0.1,-0.5
9455,-0.0,0.0,0.0,0.0,0.1,-0.0,0.3
7433,0.0,0.0,0.0,-0.2,0.3,0.5,0.5
5415,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1
7504,0.1,0.0,-0.0,-0.0,-0.1,-0.0,-0.1
8168,-0.0,0.0,0.0,0.0,0.1,0.0,0.3
7852,-0.0,0.0,-0.0,0.1,0.2,0.1,0.2
5468,-0.0,0.0,0.0,0.0,0.1,-0.2,0.2
8479,0.0,0.0,-0.0,0.1,0.0,0.1,0.0
7839,0.0,0.0,0.0,0.1,0.4,1.3,-0.3
7444,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.1
9275,-0.0,0.0,0.0,-0.0,0.0,0.3,0.4
6989,0.1,0.0,0.0,-0.2,0.4,1.5,0.2
9951,-0.2,0.0,0.0,0.4,-0.4,0.8,0.3
9521,-0.0,0.0,-0.0,0.1,0.2,-0.1,0.1
6400,-0.0,0.0,-0.0,-0.7,-2.1,-0.8,-4.2
5960,0.1,0.0,-0.0,-0.1,0.0,-0.0,0.4
8314,-0.0,0.0,-0.0,-0.1,0.5,-0.1,0.0
8753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5392,0.0,0.0,0.0,0.0,0.2,0.0,0.3
8043,-0.0,0.0,-0.0,0.0,0.1,0.0,0.0
7552,-0.0,0.0,0.0,0.0,0.1,0.7,0.0
9459,-0.1,0.0,0.0,0.4,0.3,-0.1,0.0
6333,-0.2,0.0,0.0,-0.1,0.1,-0.1,0.0
5362,0.0,0.0,-0.0,-0.2,0.1,0.1,-0.1
9431,-0.0,0.0,-0.0,0.1,0.2,0.1,0.1
8449,0.1,0.0,-0.0,0.1,0.3,0.1,0.3
8904,0.1,0.0,-0.0,-0.4,-0.3,-0.4,-3.9
6880,-0.1,0.0,0.0,0.0,-0.1,-0.1,0.0
7667,-0.0,0.0,0.0,0.1,-0.0,1.7,0.7
9778,0.0,0.0,-0.0,-0.0,0.1,-0.2,0.5
6704,-0.4,0.0,-0.0,-0.0,0.1,0.0,0.0
6500,0.0,0.0,-0.0,-0.2,0.2,0.9,-0.2
6134,0.0,0.0,0.0,0.1,-0.2,-0.2,0.1
7203,0.1,0.0,-0.0,-0.4,-0.2,-0.4,-0.2
7956,0.0,0.0,-0.0,-0.2,0.4,-0.2,0.1
5013,-0.0,0.0,-0.0,-0.3,0.2,1.2,-0.3
5832,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
8692,0.1,0.0,-0.0,-0.0,-0.0,-0.0,0.2
6183,0.0,0.0,0.0,-0.0,0.1,-0.1,-0.2
6459,-0.0,0.0,-0.0,0.1,0.2,0.1,0.3
6194,0.1,0.0,-0.0,0.0,-0.2,1.0,0.2
7767,0.0,0.0,0.0,0.4,-0.0,1.4,-0.3
6759,0.1,0.0,0.0,-0.1,-0.3,-0.1,0.2
