,x1,x2
851,1.3,1.3
629,0.9,5.1
801,1.5,0.9
633,2.0,1.5
514,1.5,0.0
809,1.2,2.7
688,2.0,-0.0
836,0.7,1.3
756,1.5,1.6
984,2.2,0.0
689,2.5,-0.0
944,2.0,0.0
615,0.0,2.8
907,2.1,-0.0
660,2.5,0.0
787,0.6,-0.0
805,1.0,-0.0
727,2.5,-0.0
627,1.9,0.0
753,2.6,0.0
800,0.8,2.7
614,0.1,0.0
620,1.3,1.6
757,1.2,0.0
857,2.2,-0.0
760,0.6,0.4
933,1.4,0.6
569,0.1,1.4
506,1.0,0.0
628,0.7,2.3
936,2.6,1.9
762,0.8,0.0
939,0.9,0.0
523,0.5,1.6
890,1.3,0.0
804,-0.1,-0.0
821,1.4,0.1
796,1.1,1.6
993,1.8,2.9
828,1.2,0.6
758,1.4,3.6
958,0.9,-0.0
970,1.0,2.5
632,2.0,-0.0
680,0.7,0.6
643,1.3,-0.0
700,2.2,-0.0
746,3.1,4.3
773,1.3,1.0
589,0.9,0.1
978,0.6,2.8
959,1.4,2.3
847,3.2,2.7
729,3.2,-0.0
983,1.6,0.0
966,1.5,1.0
698,2.1,2.3
985,0.5,2.6
677,1.4,1.5
731,0.9,0.7
722,1.7,0.0
961,2.3,4.0
536,1.6,0.0
548,0.8,1.3
685,1.4,-0.0
676,1.7,0.0
586,0.9,-0.0
566,1.7,1.5
607,1.7,0.0
505,0.4,0.0
594,2.0,1.8
679,0.9,-0.0
826,0.5,1.5
720,1.9,0.4
574,0.1,2.8
516,0.3,1.4
663,1.3,1.8
608,0.7,2.3
646,0.8,-0.0
716,0.0,1.5
928,0.6,2.6
695,1.4,0.0
883,1.0,-0.0
737,0.8,0.0
814,1.3,0.0
740,0.1,0.0
529,3.2,2.6
943,2.0,0.0
622,0.6,6.2
546,1.8,2.9
669,0.7,2.6
694,1.0,0.4
713,0.6,-0.0
618,0.5,0.5
699,0.4,1.6
570,1.9,2.0
808,1.1,0.0
661,0.2,4.1
948,0.9,0.0
739,0.9,0.0
