,years_experience,degree,nr_commits,nr_languages,nr_stars
0,2.0,1.0,2021.0,3.0,14.0
1,0.0,0.0,3.0,3.0,3.0
2,1.0,2.0,1015.0,2.0,16.0
3,2.0,0.0,27.0,9.0,1.0
4,3.0,2.0,3033.0,8.0,13.0
5,0.0,1.0,3.0,14.0,4.0
6,2.0,0.0,22.0,3.0,1.0
7,2.0,0.0,24.0,5.0,0.0
8,3.0,1.0,3034.0,1.0,13.0
9,0.0,3.0,5.0,4.0,13.0
10,6.0,2.0,6065.0,4.0,13.0
11,5.0,2.0,5054.0,9.0,18.0
12,4.0,0.0,4048.0,3.0,14.0
13,2.0,3.0,2026.0,5.0,16.0
14,4.0,0.0,4047.0,7.0,13.0
15,4.0,2.0,4042.0,7.0,18.0
16,4.0,0.0,4043.0,12.0,14.0
17,3.0,0.0,33.0,4.0,7.0
18,6.0,0.0,6066.0,5.0,11.0
19,6.0,1.0,6066.0,18.0,13.0
20,0.0,3.0,1.0,2.0,15.0
21,2.0,0.0,24.0,6.0,3.0
22,6.0,3.0,6060.0,7.0,15.0
23,2.0,1.0,27.0,6.0,6.0
24,5.0,1.0,5052.0,1.0,15.0
25,4.0,0.0,46.0,1.0,9.0
26,2.0,0.0,24.0,5.0,1.0
27,3.0,1.0,3034.0,4.0,11.0
28,7.0,0.0,7074.0,11.0,12.0
29,1.0,0.0,16.0,8.0,4.0
30,1.0,3.0,1010.0,7.0,14.0
31,3.0,1.0,3035.0,3.0,12.0
32,3.0,0.0,33.0,2.0,6.0
33,2.0,0.0,24.0,1.0,2.0
34,2.0,1.0,27.0,2.0,4.0
35,2.0,0.0,23.0,1.0,5.0
36,0.0,0.0,5.0,1.0,6.0
37,1.0,2.0,1011.0,11.0,12.0
38,0.0,1.0,4.0,4.0,11.0
39,3.0,1.0,3033.0,2.0,13.0
40,3.0,0.0,30.0,0.0,6.0
41,2.0,0.0,24.0,12.0,2.0
42,3.0,1.0,3031.0,2.0,14.0
43,2.0,0.0,22.0,9.0,12.0
44,0.0,2.0,3.0,3.0,3.0
45,4.0,2.0,4045.0,11.0,14.0
46,2.0,0.0,22.0,6.0,4.0
47,2.0,2.0,2026.0,3.0,14.0
48,2.0,1.0,28.0,5.0,1.0
49,2.0,2.0,2025.0,1.0,12.0
50,2.0,3.0,2022.0,8.0,12.0
51,2.0,0.0,26.0,1.0,11.0
52,5.0,3.0,5051.0,2.0,11.0
53,5.0,0.0,5055.0,4.0,13.0
54,3.0,3.0,3036.0,1.0,12.0
55,4.0,0.0,44.0,0.0,2.0
56,1.0,0.0,12.0,2.0,4.0
57,1.0,1.0,18.0,6.0,1.0
58,2.0,1.0,25.0,4.0,4.0
59,1.0,2.0,14.0,2.0,1.0
60,4.0,1.0,4047.0,5.0,13.0
61,3.0,2.0,3033.0,1.0,12.0
62,1.0,0.0,17.0,3.0,6.0
63,3.0,0.0,36.0,2.0,0.0
64,0.0,2.0,2.0,5.0,12.0
65,3.0,2.0,3032.0,4.0,10.0
66,1.0,1.0,13.0,3.0,0.0
67,1.0,0.0,13.0,2.0,3.0
68,1.0,0.0,15.0,8.0,7.0
69,3.0,0.0,3033.0,2.0,16.0
70,2.0,0.0,27.0,3.0,1.0
71,1.0,2.0,1011.0,1.0,13.0
72,3.0,0.0,37.0,0.0,2.0
73,4.0,1.0,4043.0,5.0,14.0
74,4.0,0.0,48.0,0.0,2.0
75,2.0,1.0,2024.0,6.0,13.0
76,9.0,0.0,9097.0,5.0,13.0
77,5.0,2.0,5054.0,10.0,12.0
78,4.0,3.0,4045.0,7.0,11.0
79,2.0,0.0,24.0,3.0,3.0
80,3.0,3.0,3033.0,5.0,19.0
81,0.0,0.0,4.0,2.0,4.0
82,2.0,0.0,25.0,1.0,5.0
83,2.0,2.0,2027.0,3.0,11.0
84,5.0,0.0,5054.0,7.0,19.0
85,0.0,2.0,3.0,2.0,2.0
86,9.0,2.0,9091.0,8.0,18.0
87,0.0,0.0,2.0,1.0,3.0
88,4.0,2.0,4046.0,3.0,13.0
89,3.0,0.0,3036.0,1.0,13.0
90,4.0,0.0,4043.0,1.0,14.0
91,7.0,2.0,7075.0,4.0,18.0
92,3.0,0.0,3037.0,5.0,14.0
93,2.0,2.0,2024.0,3.0,20.0
94,2.0,0.0,22.0,6.0,4.0
95,6.0,2.0,6061.0,3.0,18.0
96,3.0,2.0,3036.0,11.0,17.0
97,0.0,3.0,4.0,1.0,5.0
98,5.0,1.0,5051.0,5.0,15.0
99,2.0,0.0,23.0,2.0,2.0
100,2.0,2.0,2031.0,1.0,14.0
101,2.0,2.0,2025.0,5.0,11.0
102,6.0,2.0,6062.0,5.0,13.0
103,1.0,3.0,1010.0,1.0,17.0
104,2.0,2.0,2025.0,7.0,16.0
105,3.0,0.0,35.0,3.0,4.0
106,6.0,2.0,6063.0,2.0,12.0
107,1.0,2.0,1016.0,3.0,13.0
108,3.0,1.0,3038.0,6.0,19.0
109,3.0,1.0,40.0,3.0,3.0
110,5.0,1.0,5056.0,9.0,14.0
111,2.0,0.0,23.0,1.0,2.0
112,5.0,0.0,5063.0,2.0,15.0
113,3.0,3.0,3032.0,2.0,13.0
114,2.0,0.0,22.0,4.0,4.0
115,3.0,1.0,3033.0,8.0,20.0
116,3.0,2.0,3035.0,7.0,15.0
117,1.0,0.0,16.0,6.0,3.0
118,4.0,2.0,4046.0,4.0,18.0
119,2.0,1.0,24.0,4.0,2.0
120,9.0,3.0,9093.0,11.0,12.0
121,0.0,0.0,7.0,3.0,1.0
122,1.0,2.0,1017.0,5.0,11.0
123,2.0,0.0,28.0,8.0,5.0
124,4.0,0.0,4043.0,2.0,15.0
125,4.0,2.0,4041.0,2.0,12.0
126,6.0,2.0,6063.0,1.0,16.0
127,1.0,0.0,14.0,4.0,8.0
128,6.0,1.0,6063.0,5.0,19.0
129,2.0,2.0,2026.0,1.0,15.0
130,2.0,3.0,2026.0,1.0,15.0
131,5.0,0.0,5054.0,9.0,15.0
132,1.0,0.0,13.0,0.0,1.0
133,3.0,0.0,34.0,1.0,0.0
134,3.0,2.0,3034.0,2.0,13.0
135,1.0,1.0,14.0,8.0,3.0
136,1.0,3.0,1018.0,5.0,12.0
137,0.0,1.0,2.0,3.0,7.0
138,5.0,2.0,5052.0,3.0,18.0
139,5.0,0.0,5057.0,1.0,21.0
140,4.0,2.0,4046.0,8.0,13.0
141,3.0,2.0,3031.0,3.0,12.0
142,1.0,0.0,14.0,6.0,4.0
143,5.0,3.0,5051.0,8.0,19.0
144,1.0,0.0,11.0,5.0,3.0
145,2.0,1.0,2025.0,2.0,12.0
146,4.0,0.0,4045.0,4.0,14.0
147,4.0,2.0,4041.0,6.0,14.0
148,4.0,2.0,4043.0,4.0,16.0
149,0.0,0.0,6.0,2.0,0.0
150,0.0,0.0,6.0,8.0,7.0
151,4.0,3.0,4046.0,5.0,13.0
152,2.0,1.0,23.0,1.0,2.0
153,0.0,2.0,4.0,1.0,10.0
154,4.0,0.0,4044.0,4.0,17.0
155,1.0,2.0,19.0,10.0,3.0
156,1.0,1.0,11.0,1.0,4.0
157,1.0,2.0,1014.0,10.0,15.0
158,2.0,1.0,24.0,4.0,6.0
159,4.0,3.0,4042.0,5.0,17.0
160,3.0,1.0,3037.0,3.0,12.0
161,2.0,3.0,2025.0,3.0,20.0
162,4.0,1.0,4045.0,7.0,10.0
163,2.0,0.0,23.0,3.0,4.0
164,2.0,0.0,27.0,5.0,8.0
165,5.0,2.0,5054.0,2.0,11.0
166,2.0,0.0,25.0,14.0,6.0
167,2.0,3.0,2028.0,1.0,12.0
168,6.0,0.0,6063.0,6.0,20.0
169,2.0,0.0,27.0,8.0,1.0
170,3.0,1.0,3031.0,1.0,14.0
171,7.0,1.0,7075.0,9.0,15.0
172,3.0,2.0,3033.0,2.0,11.0
173,2.0,2.0,23.0,3.0,5.0
174,1.0,1.0,12.0,0.0,3.0
175,2.0,1.0,2027.0,10.0,16.0
176,4.0,3.0,4044.0,7.0,13.0
177,3.0,2.0,3034.0,7.0,13.0
178,1.0,2.0,18.0,9.0,5.0
179,2.0,0.0,2022.0,2.0,12.0
180,4.0,0.0,4044.0,7.0,12.0
181,5.0,2.0,5055.0,11.0,14.0
182,5.0,2.0,5054.0,4.0,11.0
183,5.0,0.0,5053.0,2.0,12.0
184,5.0,1.0,5052.0,2.0,20.0
185,1.0,0.0,13.0,7.0,1.0
186,2.0,1.0,2027.0,5.0,15.0
187,1.0,1.0,16.0,8.0,0.0
188,4.0,0.0,4046.0,1.0,14.0
189,4.0,0.0,4044.0,2.0,10.0
190,7.0,1.0,7071.0,7.0,13.0
191,4.0,0.0,4045.0,3.0,14.0
192,4.0,2.0,4044.0,4.0,11.0
193,2.0,0.0,21.0,2.0,5.0
194,1.0,0.0,14.0,1.0,2.0
195,1.0,2.0,1012.0,4.0,14.0
196,1.0,1.0,17.0,0.0,2.0
197,3.0,1.0,3032.0,2.0,15.0
198,3.0,1.0,3031.0,5.0,15.0
199,4.0,2.0,4042.0,4.0,13.0
200,1.0,0.0,13.0,9.0,4.0
201,2.0,0.0,24.0,11.0,4.0
202,4.0,2.0,4043.0,4.0,19.0
203,3.0,1.0,3030.0,3.0,20.0
204,3.0,0.0,31.0,10.0,4.0
205,5.0,1.0,5056.0,2.0,15.0
206,2.0,1.0,2024.0,7.0,11.0
207,2.0,0.0,24.0,4.0,2.0
208,1.0,0.0,18.0,4.0,1.0
209,5.0,2.0,5051.0,8.0,13.0
210,3.0,0.0,35.0,3.0,6.0
211,7.0,0.0,7076.0,4.0,10.0
212,1.0,0.0,14.0,9.0,3.0
213,1.0,0.0,11.0,2.0,11.0
214,3.0,0.0,34.0,4.0,3.0
215,1.0,1.0,11.0,5.0,0.0
216,0.0,2.0,2.0,6.0,6.0
217,3.0,3.0,3035.0,3.0,10.0
218,1.0,2.0,1012.0,1.0,12.0
219,1.0,2.0,1014.0,5.0,14.0
220,2.0,0.0,27.0,0.0,1.0
221,1.0,1.0,12.0,0.0,1.0
222,2.0,3.0,2027.0,2.0,13.0
223,2.0,0.0,22.0,9.0,3.0
224,5.0,2.0,5055.0,3.0,14.0
225,4.0,1.0,4042.0,3.0,12.0
226,2.0,2.0,2022.0,16.0,12.0
227,4.0,0.0,4046.0,7.0,14.0
228,0.0,1.0,6.0,6.0,6.0
229,2.0,0.0,25.0,13.0,1.0
230,5.0,0.0,5051.0,17.0,14.0
231,3.0,0.0,32.0,3.0,3.0
232,2.0,0.0,22.0,3.0,3.0
233,1.0,2.0,1014.0,11.0,11.0
234,1.0,0.0,15.0,17.0,7.0
235,4.0,2.0,4046.0,28.0,14.0
236,3.0,0.0,38.0,0.0,5.0
237,4.0,2.0,4042.0,4.0,10.0
238,6.0,0.0,6064.0,2.0,11.0
239,6.0,2.0,6062.0,3.0,13.0
240,3.0,0.0,3032.0,3.0,24.0
241,8.0,1.0,8083.0,5.0,14.0
242,6.0,2.0,6065.0,7.0,13.0
243,3.0,3.0,3032.0,1.0,13.0
244,3.0,3.0,3032.0,3.0,11.0
245,2.0,3.0,2022.0,2.0,14.0
246,3.0,2.0,3036.0,5.0,17.0
247,5.0,2.0,5051.0,5.0,13.0
248,2.0,3.0,2021.0,1.0,12.0
249,5.0,1.0,5050.0,1.0,14.0
250,11.0,2.0,11115.0,12.0,11.0
251,4.0,1.0,4045.0,2.0,13.0
252,5.0,0.0,5052.0,1.0,15.0
253,1.0,2.0,16.0,8.0,3.0
254,2.0,2.0,2024.0,2.0,10.0
