,x1,x2
254,2.66,2.72
332,0.41,2.85
325,0.62,1.24
349,0.33,2.49
491,1.31,2.21
290,0.8100000023841858,0.11999999731779099
368,0.9200000166893005,0.2800000011920929
421,1.63,0.06
356,1.13,1.11
411,2.180000066757202,1.5499999523162842
285,0.47,2.37
360,1.34,2.88
438,0.73,0.09
425,2.19,2.02
481,1.27,1.26
480,0.45,4.76
428,0.67,1.35
345,1.24,1.2
391,1.66,0.97
497,1.89,2.15
444,0.74,0.48
307,0.5699999928474426,1.2999999523162842
358,0.5299999713897705,1.6799999475479126
381,1.86,0.0
324,0.9,0.14
331,1.0199999809265137,1.600000023841858
436,0.73,2.4
484,0.42,2.35
486,1.51,1.59
423,0.64,0.46
469,0.18,3.1
457,1.2,3.32
397,2.359999895095825,2.109999895095825
440,3.29,1.91
446,0.43,2.58
392,0.17,0.96
301,3.48,1.64
306,1.72,0.97
341,0.75,0.82
347,-0.03,2.64
458,0.949999988079071,2.4700000286102295
399,0.6200000047683716,1.7599999904632568
460,1.26,2.48
261,1.62,0.62
433,0.42,3.29
296,1.52,3.13
395,0.13,1.91
384,3.41,1.89
251,0.29,0.84
283,0.07,2.32
413,1.52,1.1
362,1.42,1.94
380,0.01,1.57
287,1.4199999570846558,2.680000066757202
344,2.569999933242798,2.119999885559082
487,0.88,0.72
320,0.19,-0.09
302,1.54,0.83
250,2.21,2.87
297,0.55,1.25
316,1.1200000047683716,1.059999942779541
474,2.19,0.45
437,2.68,1.77
294,1.01,3.2
390,0.35,1.69
452,0.5699999928474426,1.409999966621399
450,3.1,3.54
371,1.24,0.0
276,0.93,1.21
414,1.77,0.34
475,2.8,4.99
430,0.28,0.76
343,0.98,0.0
456,2.630000114440918,0.0
422,1.02,1.09
318,0.97,0.98
465,0.7,2.59
396,0.5699999928474426,2.869999885559082
402,0.11,1.57
366,1.19,1.81
472,0.44,2.38
442,1.1,0.39
354,1.190000057220459,1.9199999570846558
299,0.26,1.91
363,1.090000033378601,2.0899999141693115
252,1.96,0.0
266,2.43,0.96
369,1.2300000190734863,2.1500000953674316
435,0.54,2.86
461,0.02,0.76
348,0.49,1.41
398,0.23,2.09
269,2.96,1.34
470,-0.08,1.03
459,2.37,1.7
462,1.26,1.83
268,2.1,1.48
256,3.16,2.2
464,1.67,2.97
333,0.36,1.71
