ix,goal_cost,intv_cost
1741,1.0,0.6
1519,1.0,0.4
1768,1.0,3.5
1911,1.0,0.7
1422,1.0,0.2
1704,1.0,1.1
1283,1.0,0.6
1724,1.0,1.9
1904,1.0,2.9000000000000004
1062,1.0,0.7
1214,1.0,1.0
1809,1.0,0.8
1119,1.0,0.5
1144,1.0,0.7
1537,1.0,0.3
1286,1.0,0.7
1560,1.0,0.1
1003,1.0,0.1
1238,1.0,2.5
1319,1.0,0.3
1382,1.0,0.6
1016,1.0,2.3
1804,1.0,1.5999999999999999
1298,1.0,0.1
1742,1.0,0.1
1954,1.0,1.9
1053,1.0,0.2
1324,1.0,0.4
1507,1.0,3.8
1928,1.0,1.4
1235,1.0,0.5
1717,1.0,1.8
1030,1.0,0.3
1267,1.0,1.9
1174,1.0,0.1
1838,1.0,1.7
1479,1.0,0.6
1316,1.0,2.1
1606,1.0,0.1
1916,1.0,1.6
1239,1.0,4.8999999999999995
1042,1.0,0.8
1907,1.0,0.4
1662,1.0,1.2
1529,1.0,1.5
1000,1.0,0.8
1323,1.0,0.1
1580,1.0,1.2
1842,1.0,1.5
1331,1.0,0.1
1550,1.0,0.3
1874,1.0,1.7000000000000002
1289,1.0,0.5
1171,1.0,0.7
1034,1.0,2.7
1947,1.0,0.6
1883,1.0,0.5
1863,1.0,0.1
1093,1.0,1.1
1539,1.0,0.7
1759,1.0,1.1
1589,1.0,2.1
1546,1.0,0.7
1903,1.0,2.4
1281,1.0,0.4
1211,1.0,0.9
1351,1.0,2.9
1981,1.0,2.1
1049,1.0,0.6
1348,1.0,0.8999999999999999
1001,1.0,3.0
1428,1.0,1.0
1292,1.0,1.4
1114,1.0,0.7
1979,1.0,0.6
1629,1.0,1.0
1558,1.0,0.5
1746,1.0,0.4
1626,1.0,0.3
1808,1.0,2.0
1894,1.0,2.3
1443,1.0,1.0
1695,1.0,1.5
1568,1.0,2.2
1593,1.0,0.7999999999999999
1005,1.0,2.0
1693,1.0,1.0
1930,1.0,0.7
1457,1.0,3.6
1379,1.0,0.5
1739,1.0,1.4000000000000001
1147,1.0,2.1
1966,1.0,0.4
1651,1.0,0.6000000000000001
1326,1.0,2.2
1415,1.0,0.1
1750,1.0,1.0
1437,1.0,1.5
1179,1.0,1.4
1074,1.0,2.6
