ix,goal_cost,intv_cost
1528,0.958,3.4
1384,0.955,4.199999999999999
1477,0.9520000219345093,4.5
1703,0.951,4.4
1501,0.956,5.1
1351,0.951,5.699999999999999
1863,0.959,7.1
1995,0.951,9.2
1512,0.952,5.6
1444,0.958,1.9
1137,0.951,5.5
1640,0.951,5.0
1339,0.954,11.0
1166,0.952,4.0
1975,0.955,7.2
1180,0.952,5.0
1217,0.958,8.0
1380,0.954,4.1
1494,0.951,5.9
1885,0.955,3.7
1335,0.953,10.7
1911,0.951,5.6000000000000005
1620,0.953,7.4
1941,0.956,7.6
1329,0.956,6.1
1845,0.953,4.9
1227,0.952,2.4
1084,0.951,6.1
1379,0.951,5.7
1966,0.959,3.2
1288,0.953,4.9
1164,0.9559999704360962,2.0
1588,0.952,6.0
1533,0.959,3.8
1024,0.954,9.3
1759,0.955,4.199999999999999
1683,0.954,6.1
1636,0.951,5.699999999999999
1423,0.989,3.3
1402,0.951,5.8
1320,0.956,4.1
1159,0.956,7.0
1570,0.954,7.0
1080,0.953,5.3
1148,0.952,5.6
1491,0.951,4.199999999999999
1946,0.956,6.1
1686,0.967,2.6
1399,0.958,3.2
1776,0.9539999961853027,9.0
1669,0.951,5.1
1109,0.959,2.1
1449,0.956,6.8999999999999995
1914,0.981,2.7
1412,0.951,9.8
1436,0.952,4.2
1515,0.958,3.7
1717,0.951,1.9
1895,0.954,8.399999999999999
1881,0.951,4.9
1685,0.951,6.0
1427,0.952,2.6
1154,0.9520000219345093,4.5
1791,0.959,5.1
1467,0.952,5.5
1882,0.956,6.4
1319,0.953,4.7
1576,0.957,3.9000000000000004
1906,0.951,2.4
1246,0.954,6.5
1230,0.952,5.0
1043,0.951,6.0
1805,0.952,5.2
1614,0.951,5.0
1862,0.952,5.699999999999999
1676,0.955,6.4
1117,0.956,3.8
1275,0.956,2.4
1215,0.955,3.2
1046,0.953,3.5999999999999996
1127,0.951,10.0
1446,0.953,10.0
1828,0.951,5.8
1204,0.953000009059906,2.5
1337,0.967,2.8
1369,0.952,5.1
1142,0.953,2.4
1775,0.959,4.0
1074,0.951,5.9
1284,0.955,9.1
1785,0.952,4.6
1992,0.953,3.7
1009,0.955,7.9
1149,0.954,7.199999999999999
1714,0.953,4.800000000000001
1555,0.953,6.300000000000001
1786,0.956,8.399999999999999
1378,0.953,4.7
1218,0.954,7.699999999999999
1270,0.956,9.5
