,y_hat
3033,False
2298,False
3911,False
3430,False
3558,False
2544,False
3304,False
2600,False
3590,False
3946,False
3222,False
2108,False
2686,False
3175,False
3153,False
3565,False
2484,False
3858,False
2872,False
3770,False
2331,False
2549,False
2088,False
3132,False
2875,False
3053,False
2309,False
3216,False
2370,False
2333,False
3327,False
3914,False
2547,False
3585,False
2100,False
3068,False
2321,False
3305,False
3575,False
2988,False
3602,False
2805,False
3108,False
2789,False
2049,False
3204,False
2630,False
2169,False
2076,False
3646,False
3178,False
2963,False
2248,False
2563,False
3164,False
3536,False
2703,False
2163,False
2357,False
2727,False
2511,False
2381,False
3814,False
3834,False
3897,False
2609,False
2874,False
3509,False
3697,False
3470,False
3009,False
3229,False
2360,False
3391,False
2741,False
3429,False
3503,False
2216,False
2644,False
2696,False
3330,False
3888,False
3626,False
2873,False
3815,False
3523,False
3611,False
3181,False
2885,False
2211,False
2483,False
3614,False
2362,False
3623,False
3641,False
3636,False
2361,False
2561,False
3300,False
2813,False
2728,False
3228,False
2964,False
2207,False
2915,False
3308,False
2968,False
3188,False
2983,False
3533,False
3104,False
3898,False
3619,False
3552,False
2123,False
3818,False
2665,False
3620,False
3854,False
2318,False
3893,False
2398,False
2016,False
2487,False
2314,False
3889,False
2157,False
2548,False
3264,False
3789,False
3155,False
3197,False
2540,False
2541,False
2433,False
3002,False
2098,False
3525,False
3359,False
3643,False
2948,False
3599,False
2480,False
2402,False
3324,False
2890,False
3995,False
2965,False
2608,False
3561,False
2524,False
2917,False
2928,False
3904,False
2852,False
3543,False
3866,False
3733,False
3504,False
2052,False
2908,False
2368,False
2023,False
3938,False
2387,False
3250,False
3880,False
3445,False
3307,False
3350,False
3427,False
2077,False
3813,False
3826,False
2594,False
3081,False
3679,False
3343,False
2470,False
2085,False
3456,False
2394,False
2353,False
2096,False
3748,False
3745,False
3595,False
3621,False
3736,False
3144,False
2848,False
2111,False
3726,False
3442,False
3540,False
2495,False
3462,False
3168,False
2249,False
3278,False
