,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,0.975,0.85,0.85,0.8717948794364929,0.0,0.8717948717948718,0.8717948717948718,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,1,,0.8717948794364929,0.5565
1,1.0,0.85,0.85,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,1,,0.9950000643730164,0.5715
2,1.0,0.85,0.85,0.004999999888241291,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,1,,0.9979999661445618,1.2565445026178008
3,0.955,0.85,0.85,0.7434554696083069,0.0,0.743455497382199,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,1,,0.7434554696083069,0.555
4,1.0,0.85,0.85,0.004999999888241291,0.0,0.98,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,1,,0.9710000157356262,1.4444444444444444
5,0.99,0.85,0.85,0.8636363744735718,0.0,0.8636363636363636,0.8636363636363636,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,2,,0.8636363744735718,0.5575
6,1.0,0.85,0.85,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,2,,0.9919999837875366,0.568
7,1.0,0.85,0.85,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,2,,0.9899999499320984,1.2279187817258883
8,0.985,0.85,0.85,0.6903553009033203,0.0,0.6903553299492385,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,2,,0.6913705468177795,0.536
9,1.0,0.85,0.85,0.009999999776482582,0.0,0.94,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,2,,0.9340000152587891,1.4541237113402063
10,0.97,0.85,0.85,0.8659793734550476,0.0,0.865979381443299,0.865979381443299,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,0,,0.8659793734550476,0.5760000000000001
11,1.0,0.85,0.85,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,0,,0.9780000448226929,0.58
12,1.0,0.85,0.85,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,0,,0.9869999885559082,1.2744897959183674
13,0.98,0.85,0.85,0.7142857313156128,0.0,0.7142857142857143,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,0,,0.7142857313156128,0.5275
14,1.0,0.85,0.85,0.009999999776482582,0.0,0.92,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,0,,0.8960000276565552,
