ix,goal_cost,intv_cost
1219,0.814,1.3
1628,0.758,1.6
1582,0.774,9.3
1099,0.76,12.899999999999999
1486,0.782,3.1999999999999997
1704,0.774,7.7
1333,0.812,0.8
1218,0.774,0.5
1231,0.758,6.1
1020,0.758,3.8
1733,0.778,1.6
1036,0.774,5.7
1456,0.77,1.9
1973,0.864,0.4
1845,0.77,3.6
1326,0.758,9.7
1714,0.774,6.8
1030,0.76,4.7
1685,0.754,10.600000000000001
1654,0.874,1.1
1734,0.82,0.8
1601,0.834,0.3
1230,0.774,2.7
1542,0.77,12.7
1520,0.76,3.0
1821,0.876,0.7
1115,0.76,1.5
1194,0.774,8.5
1592,0.95,0.7
1539,0.774,5.4
1427,0.8479999899864197,0.5
1003,0.756,4.3
1594,0.756,3.0
1746,0.77,4.699999999999999
1384,0.756,1.9
1385,0.774,9.2
1666,0.778,2.2
1450,0.888,0.4
1623,0.818,0.6
1507,0.77,16.0
1157,0.76,7.7
1359,0.776,0.3
1171,0.758,5.6
1273,0.8740000128746033,0.5
1902,0.774,3.1
1286,0.774,5.2
1590,0.758,7.8
1201,0.774,1.8
1686,0.782,1.1
1931,0.8220000267028809,0.5
1561,0.818,0.4
1229,0.832,0.4
1305,0.758,14.2
1688,0.77,6.0
1323,0.76,4.5
1966,0.77,5.2
1500,0.85,2.3
1747,0.758,5.8
1008,0.774,2.7
1567,0.758,5.199999999999999
1956,0.798,0.3
1602,0.858,2.2
1720,0.984,1.0
1072,0.77,7.300000000000001
1550,0.76,5.300000000000001
1098,0.758,4.4
1279,0.8040000200271606,0.5
1374,0.766,1.1
1034,0.774,13.899999999999999
1579,0.758,6.2
1044,0.756,1.0
1459,0.832,2.2
1223,0.83,1.4000000000000001
1848,0.754,3.5
1330,0.774,1.9
1777,0.758,9.8
1506,0.8259999752044678,0.5
1345,0.774,3.2
1276,0.774,4.0
1331,0.8,0.8
1724,0.754,10.9
1804,0.774,8.6
1049,0.756,6.4
1711,0.758,1.6
1516,0.856,0.7
1313,0.774,4.5
1934,0.754,2.9
1259,0.758,3.4
1344,0.756,2.6
1938,0.756,2.3000000000000003
1936,0.938,3.3
1809,0.758,6.4
1879,0.77,8.7
1119,0.754,5.199999999999999
1836,0.758,1.7000000000000002
1961,0.894,4.7
1246,0.758,1.8
1033,0.774,2.8
1776,0.812,0.6
1996,0.984,3.3000000000000003
