,x1,x2
1331,2.0,4.1
1161,-0.0,6.6
1282,1.5,3.7
1281,2.8,3.8
1431,1.7,3.3
1788,1.8,0.0
1595,2.0,0.0
1840,2.5,5.1
1831,1.9,3.8
1295,2.2,4.4
1457,3.2,6.2
1977,2.3,4.7
1651,4.1,8.2
1806,0.6,4.1
1986,1.3,2.6
1277,1.6,3.1
1657,2.0,4.1
1366,2.6,0.0
1014,0.1,5.6
1638,1.3,2.5
1898,2.6,2.7
1446,1.3,2.7
1308,1.5,2.9
1529,-0.0,6.1
1312,3.5,5.7
1707,1.9,4.6
1940,1.9,4.0
1605,2.2,-0.0
1778,2.4,4.7
1567,1.2,3.8
1236,2.6,5.6
1397,0.7,3.7
1649,0.1,4.5
1685,1.9,4.3
1400,3.1,6.7
1118,1.6,3.1
1523,2.0,4.1
1938,0.0,5.7
1484,1.8,5.3
1993,1.4,2.2
1245,2.8,5.7
1985,2.9,5.8
1860,2.0,4.0
1088,2.1,-0.0
1879,1.7,3.3
1621,2.3,4.7
1096,1.1,2.3
1597,2.5,-0.0
1668,1.7,4.1
1520,2.5,-0.0
1146,2.1,4.3
1476,1.3,2.7
1864,1.7,3.4
1346,1.4,2.8
1786,2.0,0.0
1206,1.7,5.6
1373,1.7,3.2
1316,1.5,3.8
1826,2.4,0.0
1149,1.2,2.4
1858,1.9,3.9
1752,1.4,2.7
1203,0.1,4.7
1057,2.1,3.7
1991,1.9,4.7
1677,1.7,3.4
1288,2.0,3.9
1588,1.8,7.0
1814,3.1,5.0
1199,1.3,2.6
1552,1.4,2.7
1427,2.0,4.1
1811,1.8,3.5
1591,1.6,3.1
1195,1.5,3.0
1133,0.1,5.0
1830,1.3,2.5
1633,1.8,3.7
1210,1.8,3.7
1576,2.6,5.3
1835,1.9,3.8
1617,0.9,4.0
1119,1.2,2.4
1216,2.1,4.1
1794,0.9,3.5
1481,1.9,-0.0
1766,2.4,-0.0
1470,2.6,4.3
1284,1.8,4.6
1231,2.1,4.5
1694,3.1,1.2
1585,2.2,0.0
1128,1.1,4.0
1817,1.1,3.5
1535,2.3,-0.0
1485,2.5,4.1
1639,2.2,4.4
1655,2.4,4.9
1784,1.4,2.9
1256,1.8,-0.0
