,senior-level_skill
3356,0.0
3429,0.0
3500,0.0
2196,0.0
2559,0.0
3401,0.0
3554,0.0
3090,0.0
2100,0.0
3795,0.0
3623,0.0
2431,0.0
2396,0.0
3363,0.0
2491,0.0
3095,0.0
2905,0.0
2678,0.0
3329,0.0
2439,0.0
3595,0.0
2033,0.0
3783,0.0
3650,0.0
3330,0.0
3580,0.0
2143,0.0
2973,0.0
3648,0.0
2935,0.0
2332,0.0
2223,0.0
3382,0.0
3724,0.0
2500,0.0
3885,0.0
2879,0.0
3570,0.0
3699,0.0
3582,0.0
2893,0.0
2030,0.0
3309,0.0
2923,0.0
2901,0.0
3700,0.0
3248,0.0
2524,0.0
3266,0.0
3159,0.0
2926,0.0
2730,0.0
2270,0.0
2586,0.0
3652,0.0
2697,0.0
2996,0.0
2876,0.0
2789,0.0
3303,0.0
3350,0.0
3377,0.0
3336,0.0
2724,0.0
3755,0.0
2276,0.0
2504,0.0
2513,0.0
2760,0.0
2950,0.0
3960,0.0
2425,0.0
2403,0.0
2817,0.0
2508,0.0
2875,0.0
2532,0.0
3561,0.0
2589,0.0
3405,0.0
3182,0.0
2556,0.0
3825,0.0
3308,0.0
3558,0.0
3332,0.0
3897,0.0
3394,0.0
3238,0.0
3868,0.0
2224,0.0
3759,0.0
2394,0.0
2217,0.0
2499,0.0
2573,0.0
2542,0.0
3252,0.0
3682,0.0
2587,0.0
2545,0.0
2841,0.0
2713,0.0
2405,0.0
3599,0.0
2198,0.0
3791,0.0
3920,0.0
2637,0.0
2835,0.0
2060,0.0
2795,0.0
2238,0.0
2659,0.0
3556,0.0
2086,0.0
2124,0.0
2289,0.0
3010,0.0
3672,0.0
2797,0.0
3443,0.0
2073,0.0
3739,0.0
3074,0.0
2098,0.0
3766,0.0
3707,0.0
3876,0.0
3877,0.0
3485,0.0
3886,0.0
2282,0.0
3190,0.0
2330,0.0
2684,0.0
2103,0.0
3249,0.0
2871,0.0
3351,0.0
2623,0.0
2193,0.0
3585,0.0
3750,0.0
3861,0.0
2674,0.0
3509,0.0
3731,0.0
3089,0.0
3964,0.0
2112,0.0
3613,0.0
3847,0.0
2399,0.0
2944,0.0
2816,0.0
2451,0.0
2160,0.0
3963,0.0
2597,0.0
3597,0.0
3856,0.0
2404,0.0
2563,0.0
3381,0.0
2621,0.0
3380,0.0
2169,0.0
3317,0.0
3198,0.0
3528,0.0
2695,0.0
3706,0.0
3676,0.0
3251,0.0
2572,0.0
2712,0.0
3195,0.0
3769,0.0
2091,0.0
2541,1.0
2528,0.0
2211,0.0
2634,0.0
2840,0.0
3870,0.0
2882,0.0
2722,0.0
2898,0.0
3468,0.0
3151,0.0
3687,0.0
2437,0.0
3578,0.0
2152,0.0
2032,0.0
2180,0.0
2567,0.0
2369,0.0
2031,0.0
