,y_hat
3231,False
2037,False
2132,False
3329,False
2697,False
3672,False
3451,False
2488,False
2703,False
2094,False
3548,False
2057,False
3224,False
2572,False
3419,False
2955,False
3680,False
2382,False
2669,False
2529,False
2044,False
2186,False
2539,False
3654,False
2859,False
3164,False
3976,False
3727,False
2676,False
2485,False
2341,False
2664,False
3994,False
2734,False
2836,False
2487,False
3794,False
3369,False
3717,False
2110,False
2888,False
2056,False
2375,False
3305,False
2423,False
3997,False
3852,False
3175,False
3359,False
3095,False
2984,False
2277,False
3587,False
3915,False
2810,False
2724,False
2201,False
2814,False
3827,False
3032,False
2861,False
3893,False
2636,False
2750,False
2913,False
2232,False
2297,False
2144,False
3884,False
3837,False
3639,False
2152,False
2409,False
3382,False
3995,False
2791,False
3659,False
3335,False
2895,False
2817,False
2597,False
3197,False
2821,False
3492,False
3899,False
2040,False
2295,False
3029,False
3890,False
2448,False
3858,False
3410,False
3574,False
3225,False
3407,False
3788,False
2822,False
2447,False
2690,False
2063,False
2388,False
2357,False
3381,False
2993,False
2168,False
3129,False
2655,False
3036,False
2918,False
3372,False
3762,False
2479,False
2371,False
3468,False
2538,False
2870,False
2471,False
3003,False
2946,False
2380,False
3796,False
3531,False
2661,False
3457,False
2345,False
2839,False
3347,False
2838,False
3254,False
3268,False
3135,False
3483,False
2176,False
3910,False
2292,False
3306,False
3004,False
2469,False
3116,False
3552,False
3718,False
3145,False
3137,False
2718,False
3217,False
2055,False
3040,False
2860,False
3488,False
3984,False
3643,False
3096,False
3295,False
3524,False
3542,False
2080,False
3656,False
3504,False
2931,False
2678,False
3735,False
3601,False
3676,False
3317,False
3612,False
2376,False
3773,False
3740,False
2618,False
2228,False
3507,False
3577,False
2688,False
2212,False
2828,False
2509,False
2361,False
3188,False
3728,False
3831,False
2933,False
2979,False
3227,False
2294,False
3205,False
3807,False
3830,False
3086,False
3963,False
3665,False
2154,False
2019,False
2660,False
2540,False
3558,False
3084,False
2519,False
3961,False
2307,False
3767,False
