,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.75,0.75,1.0,0.0,0.9,1.0,"[1.0, 1.0]",300.0,0.5,individualized,improvement,2,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.8999999761581421,4.7669999999999995
1,1.0,0.75,0.75,0.1899999976158142,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.8940000534057617,4.9639999999999995
2,1.0,0.75,0.75,0.07999999821186066,0.0,0.98,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,2,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.8840000033378601,2.8239999999999994
3,1.0,0.75,0.75,1.0,0.0,0.68,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.6780000329017639,4.608
4,1.0,0.75,0.75,0.25,0.0,0.96,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.8760000467300415,3.0570000000000004
5,1.0,0.75,0.75,1.0,0.0,0.95,1.0,"[1.0, 1.0]",300.0,0.5,individualized,improvement,1,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9539999961853027,3.7970000000000006
6,1.0,0.75,0.75,0.18000000715255737,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9539999961853027,3.9970000000000003
7,1.0,0.75,0.75,0.07999999821186066,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,1,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9559999704360962,2.442
8,1.0,0.75,0.75,1.0,0.0,0.79,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.7940000295639038,3.6930000000000005
9,1.0,0.75,0.75,0.23000000417232513,0.0,0.91,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.8799999356269836,3.0379999999999994
10,1.0,0.75,0.75,1.0,0.0,0.94,1.0,"[1.0, 1.0]",300.0,0.5,individualized,improvement,0,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9399999380111694,4.139
11,1.0,0.75,0.75,0.14000000059604645,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,0,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9779999852180481,4.188
12,1.0,0.75,0.75,0.07000000029802322,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,0,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9760000109672546,2.5220000000000002
13,1.0,0.75,0.75,1.0,0.0,0.79,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,0,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.7900000214576721,4.022
14,1.0,0.75,0.75,0.18000000715255737,0.0,0.93,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,0,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9220000505447388,
