,age,gender,experience,loan_amount,loan_duration,income,saving
7090,-32.059006,1.0,-0.3814731,3.1263218,6.4697275,-1.5876819,0.14807358
8637,-32.16135,1.0,-0.3836277,3.2500207,5.46035,-1.4711555,-0.90981996
8484,-31.315458,1.0,-0.3830615,3.1543636,0.6124646,0.6585692,-0.017648315
6010,-31.771189,1.0,-0.39152735,1.230195,2.4882853,-0.48633087,-0.13552943
5135,-31.105083,1.0,-0.37166294,5.223434,12.754972,-1.9577115,-0.8109859
8779,-33.34363,1.0,-0.3907889,1.2213002,1.2606571,-1.4412764,-0.40077668
7250,-32.241222,1.0,-0.3732217,4.5892286,10.361416,-1.8212066,-0.099141315
6008,-31.334425,1.0,-0.37363082,4.559939,11.981788,-2.1269436,-0.024191285
8001,-31.921944,1.0,-0.36126372,5.950609,16.877872,-1.4443873,-0.045949556
8537,-32.798378,1.0,-0.37696895,3.9419482,8.178139,-1.6883968,-0.4610302
8313,-33.39585,1.0,-0.34407604,1.2560686,22.309679,5.246649,-0.08556213
5147,-30.738106,1.0,-0.3890028,2.236419,4.343279,-1.6491822,-0.46480542
5277,-32.115387,1.0,-0.37359655,4.87934,10.520809,-1.728243,0.08057747
5188,-32.999973,1.0,-0.35632157,6.1534243,17.81555,-1.4566834,0.011454773
7837,-30.75956,1.0,-0.39336544,1.308027,2.6773102,-0.4825481,-0.0076678274
9121,-32.67871,1.0,-0.38584933,2.1224425,3.681337,-1.6138809,-0.06453991
7815,-31.774734,1.0,-0.39039382,2.0229352,3.008397,-1.6900736,0.12482186
8684,-33.165237,1.0,-0.3643235,5.018237,14.252262,-1.5081989,-0.009588623
6340,-32.406464,1.0,-0.35887903,6.7114844,17.319975,-1.5887973,-0.80794907
8560,-33.151833,1.0,-0.34920272,6.9956117,20.07776,-1.7153718,-0.75741196
8522,-32.865704,1.0,-0.34892893,7.231929,20.993273,-2.1697593,-0.18912277
5029,-32.800755,1.0,-0.36970943,4.2065496,12.124241,-1.5120733,0.09935455
6356,-32.45208,1.0,-0.36434907,5.2541304,14.768574,-1.5550708,-0.37319222
6731,-32.099846,1.0,-0.3738422,4.3492217,10.321883,-2.0582063,-0.8148724
7148,-30.814001,1.0,-0.3811298,3.330794,8.241949,-2.054309,0.023765182
8670,-31.678848,1.0,-0.39351094,1.2331042,1.4167147,-1.4829533,-0.4347356
9768,-32.22261,1.0,-0.40932795,12.341366,36.054604,9.595301,-0.25694734
9050,-30.134886,1.0,-0.37709856,4.420788,10.88744,-1.738069,-0.36071968
6739,-33.990467,1.0,-0.37779683,3.1438718,7.0746703,-1.493025,-0.14919738
7144,-32.405636,1.0,-0.37376472,4.1458335,10.113408,-1.5716358,-0.37183684
5244,-32.679337,1.0,-0.37842682,3.5723534,7.5116134,-1.5542743,0.075538635
5381,-31.99396,1.0,-0.3930062,1.2962313,0.82426953,-1.4300402,0.12620763
7490,-30.726414,1.0,-0.3620755,1.3084042,17.35152,4.250064,-0.14511947
8585,-31.943762,1.0,-0.36909884,4.6751614,12.67744,-1.5258712,-0.60373724
7400,-32.32064,1.0,-0.3877711,2.1466897,3.3785453,-1.5606596,0.021998787
7262,-32.642162,1.0,-0.39142618,1.6405562,0.8056889,-1.6981537,-0.340697
5159,-32.8471,1.0,-0.36861178,4.53791,11.861405,-1.5830085,0.08945694
8854,-31.477818,1.0,-0.35119614,7.544406,20.984064,-1.6214648,-0.15155335
5046,-31.999498,1.0,-0.37623465,4.134877,9.093567,-1.8723443,-0.72599983
7592,-30.4486,1.0,-0.38583905,3.3594434,6.4506884,-1.3146524,-0.49970874
8131,-32.34783,1.0,-0.3846171,2.33762,5.175918,-1.6869196,-0.09699516
5499,-33.32379,1.0,-0.35793215,5.8373594,16.011423,-1.5820813,-0.5098877
8794,-31.548487,1.0,-0.38709307,2.225561,4.265225,-1.4830838,-0.620797
6851,-30.401625,1.0,-0.3805258,4.509783,9.805592,-1.9549236,0.04992218
6467,-31.693926,1.0,-0.38524202,3.2728615,5.471906,-1.435329,-0.35434017
7960,-33.773388,1.0,-0.390525,1.3208481,0.87301266,-1.6436402,-0.27360135
5679,-31.922451,1.0,-0.3627633,6.363525,16.156563,-1.3282162,-0.90755004
9141,-31.230206,1.0,-0.37283203,4.6149135,12.47886,-1.4683117,-0.5028675
9901,-29.525404,1.0,-0.37398708,5.053281,13.522117,-1.4783955,-0.33506697
6471,-31.647776,1.0,-0.38524884,3.1887326,5.7204866,-1.8182346,0.123698995
8853,-33.39375,1.0,-0.37950638,2.9745104,6.8694634,-1.770291,-0.17131004
6183,-29.63511,1.0,-0.3892164,3.4609497,5.458655,-1.7921869,-0.19662113
9606,-32.34278,1.0,-0.3827971,3.2227356,6.3022003,-1.4998562,-0.31738073
9675,-33.203075,1.0,-0.38076523,3.1451805,5.8353477,-1.5964172,-0.1709034
8852,-31.171032,1.0,-0.36990443,5.15542,13.206784,-1.923244,-0.5764767
7113,-31.781557,1.0,-0.38067788,3.9475884,7.4704933,-1.4583623,-0.097055055
7725,-30.706009,1.0,-0.37555832,4.722311,11.620479,-1.748929,0.15769081
7870,-33.29627,1.0,-0.35979742,6.192376,15.920454,-1.9304441,-0.30637437
5979,-32.95013,1.0,-0.3539571,6.5525255,18.225418,-1.7606175,-0.100263976
7997,-30.926308,1.0,-0.38278222,3.7471344,7.7146306,-1.9375789,-0.18853645
9884,-32.769844,1.0,-0.3714753,4.5510345,11.105659,-1.9731183,0.08224754
6893,-32.987873,1.0,-0.36841738,5.2183337,12.207725,-1.5057927,0.0338253
8843,-29.23417,1.0,-0.3770862,5.1145973,12.016404,-1.5168127,-0.19104424
7559,-32.367805,1.0,-0.35520315,6.9198523,18.955992,-1.4711109,-0.14188614
7781,-32.404057,1.0,-0.39144155,1.2196698,1.4464136,-1.5131139,0.1420826
6571,-31.055637,1.0,-0.38890043,2.6286776,3.8126583,-1.5657773,-0.19570827
5715,-32.129093,1.0,-0.38718903,2.1072104,3.4873064,-1.4143178,-0.06387291
7617,-31.761353,1.0,-0.35713172,6.570094,18.867313,-1.6117761,-0.3406807
8183,-31.877941,1.0,-0.37850767,1.1405181,8.72885,1.4341987,-0.021871949
