,y_hat
1464,False
1940,False
1383,False
1737,False
1243,False
1668,False
1023,False
1782,False
1013,False
1790,False
1107,False
1528,False
1165,False
1490,False
1603,False
1582,False
1105,False
1833,False
1308,False
1818,False
1091,False
1555,False
1594,False
1502,False
1199,False
1786,False
1580,False
1844,False
1139,False
1566,False
1921,False
1969,False
1454,False
1333,False
1044,False
1036,False
1630,False
1570,False
1674,False
1846,False
1671,False
1195,False
1537,False
1947,False
1211,False
1479,False
1841,False
1352,False
1749,False
1613,False
1330,False
1342,False
1184,False
1081,False
1736,False
1297,False
1563,False
1499,False
1676,False
1661,False
1129,False
1172,False
1164,False
1799,False
1215,False
1364,False
1084,False
1014,False
1981,False
1230,False
1551,False
1946,False
1523,False
1401,False
1923,False
1742,False
1855,False
1515,False
1620,False
1901,False
1521,False
1614,False
1041,False
1260,False
1298,False
1592,False
1955,False
1354,False
1003,False
1681,False
1249,False
1009,False
1449,False
1148,False
1175,False
1233,False
1135,False
1473,False
1037,False
1027,False
