,x1,x2
1144,1.9,4.0
1592,1.5,2.9
1954,1.2,2.5
1776,3.0,6.0
1306,1.2,2.4
1971,2.3,4.7
1108,1.4,3.2
1344,1.6,3.0
1152,1.8,3.5
1230,0.0,5.3
1132,1.4,3.6
1523,1.8,0.0
1240,2.7,0.0
1117,1.6,2.0
1122,4.1,8.9
1923,1.9,3.8
1463,1.3,2.7
1043,2.0,4.1
1013,1.1,2.3
1097,0.2,5.1
1603,2.7,4.0
1799,2.0,4.0
1586,2.4,-0.0
1821,1.9,3.9
1320,1.3,2.7
1732,2.0,3.8
1946,2.0,4.1
1494,2.0,4.0
1257,2.3,5.1
1426,1.8,3.5
1880,2.1,4.2
1336,2.5,4.9
1129,1.6,5.6
1504,2.6,0.0
1429,1.6,3.2
1380,2.2,0.0
1602,2.4,-0.0
1853,0.2,4.5
1284,3.0,6.1
1881,1.7,3.4
1432,1.5,3.3
1830,2.1,4.2
1004,1.2,2.2
1649,1.3,5.1
1554,1.6,3.2
1813,2.3,4.6
1614,0.1,5.1
1708,1.6,3.3
1467,1.9,3.7
1220,1.2,2.5
1137,1.9,3.7
1966,2.1,4.2
1383,1.4,2.7
1185,2.4,4.7
1049,2.0,-0.0
1142,1.7,3.3
1148,1.9,3.8
1918,1.9,3.7
1533,2.5,5.0
1000,2.9,5.8
1381,3.1,6.2
1015,1.3,2.7
1423,1.7,3.5
1876,1.9,3.8
1030,1.2,2.5
1882,2.3,4.1
1139,1.1,2.3
1166,0.8,3.2
1985,2.5,0.0
1987,2.4,0.0
1242,0.3,6.5
1026,3.2,6.5
1861,1.9,0.0
1285,1.5,3.1
1805,2.9,0.0
1162,1.7,2.1
1069,1.5,3.3
1936,0.1,4.0
1081,2.7,-0.0
1769,1.8,0.0
1356,0.8,5.7
1685,2.1,4.1
1511,1.9,-0.0
1515,2.4,4.9
1337,2.8,-0.0
1499,2.0,2.3
1652,1.7,3.4
1329,2.0,4.1
1118,2.0,3.9
1974,0.7,3.6
1545,1.3,2.7
1814,1.9,3.8
1177,1.7,3.4
1958,3.1,6.2
1374,2.0,-0.0
1551,1.1,2.3
1637,2.5,3.4
1980,3.0,-0.0
1353,2.3,4.5
1875,1.8,3.4
