r_type,t_type,x1_mean,x2_mean,x3_mean,causes_mean,non-causes_mean,x1_std,x2_std,x3_std,causes_std,non-causes_std,gamma
individualized,acceptance,0.12899999999999998,0.16333333333333333,3.577666666666667,0.29233333333333333,3.577666666666667,0.05902541825349482,0.0771124719700603,0.45810515532280743,0.10373202655560786,0.45810515532280743,0.75
individualized,acceptance,0.10833333333333332,0.4123333333333334,3.725333333333334,0.5206666666666667,3.725333333333334,0.03470350606687074,0.09765415164412282,0.45450229189007824,0.1312643642933349,0.45450229189007824,0.75
individualized,acceptance,0.09866666666666668,0.4076666666666666,3.769666666666667,0.5063333333333334,3.769666666666667,0.025967928938083112,0.09650043177796322,0.45450449209367955,0.12159906797888433,0.45450449209367955,0.9499999999999998
individualized,acceptance,0.11433333333333333,0.156,3.6213333333333337,0.2703333333333333,3.6213333333333337,0.043500957843860565,0.06369458375717672,0.45635987261516925,0.08393052682625872,0.45635987261516925,0.9499999999999998
subpopulation,acceptance,0.15366666666666665,0.20433333333333334,3.4019999999999997,0.35800000000000004,3.4019999999999997,0.03629508690350987,0.11216654284292324,0.45429395769699626,0.11682465493208184,0.45429395769699626,0.75
subpopulation,acceptance,0.11966666666666666,0.42666666666666675,3.5740000000000003,0.5463333333333333,3.5740000000000003,0.02386070689089772,0.10108082574520917,0.48250077720144674,0.11307224828990241,0.48250077720144674,0.75
subpopulation,acceptance,0.09200000000000001,0.4293333333333333,3.8040000000000007,0.5213333333333333,3.8040000000000007,0.0026457513110645903,0.07751343969488994,0.5271024568335841,0.08000208330620732,0.5271024568335841,0.9499999999999998
subpopulation,acceptance,0.10366666666666667,0.16533333333333336,3.6609999999999996,0.269,3.6609999999999996,0.031069813860616115,0.08013322240702253,0.5047504333826768,0.09806120537705011,0.5047504333826768,0.9499999999999998
individualized,counterfactual,0.015,0.06500000000000002,3.8729999999999998,0.08000000000000002,3.8729999999999998,0.01609347693943108,0.04464302857109944,0.49869028464569076,0.028687976575562112,0.49869028464569076,0.75
individualized,counterfactual,-1.1564823173178713e-18,0.27499999999999997,4.120666666666667,0.27499999999999997,4.120666666666667,0.016522711641858305,0.07112664760833316,0.47960643587563956,0.07308214556237388,0.47960643587563956,0.75
individualized,counterfactual,-1.1564823173178713e-18,0.27499999999999997,4.120666666666667,0.27499999999999997,4.120666666666667,0.016522711641858305,0.07112664760833316,0.47960643587563956,0.07308214556237388,0.47960643587563956,0.9499999999999998
individualized,counterfactual,0.015,0.06500000000000002,3.8729999999999998,0.08000000000000002,3.8729999999999998,0.01609347693943108,0.04464302857109944,0.49869028464569076,0.028687976575562112,0.49869028464569076,0.9499999999999998
individualized,improvement,1.32,1.9349999999999998,,3.2550000000000003,0.0,0.08072793816269558,0.27974810097657504,,0.35952607694018524,0.0,0.75
individualized,improvement,1.32,1.9349999999999998,,3.2550000000000003,0.0,0.08072793816269558,0.27974810097657504,,0.35952607694018524,0.0,0.75
individualized,improvement,1.9033333333333333,3.1033333333333335,,5.006666666666667,0.0,0.11622535581074112,0.21864202096882826,,0.3324595213455826,0.0,0.9499999999999998
individualized,improvement,1.9033333333333333,3.1033333333333335,,5.006666666666667,0.0,0.11622535581074112,0.21864202096882826,,0.3324595213455826,0.0,0.9499999999999998
subpopulation,improvement,1.1273333333333333,1.4686666666666666,,2.596,0.0,0.10089763789768974,0.10597326706926297,,0.2014646370954464,0.0,0.75
subpopulation,improvement,1.1273333333333333,1.4686666666666666,,2.596,0.0,0.10089763789768974,0.10597326706926297,,0.2014646370954464,0.0,0.75
subpopulation,improvement,1.6300000000000001,1.8646666666666665,,3.494666666666667,0.0,0.17376133056580775,0.08717989064763344,,0.25526718029024653,0.0,0.9499999999999998
subpopulation,improvement,1.6300000000000001,1.8646666666666665,,3.494666666666667,0.0,0.17376133056580775,0.08717989064763344,,0.25526718029024653,0.0,0.9499999999999998
