,years_experience,degree,nr_commits,nr_languages,nr_stars
2283,0.0,0.0,3.0,0.0,4.0
2832,3.0,0.0,36.0,3.0,6.0
2024,0.0,1.0,3.0,6.0,3.0
2235,1.0,0.0,16.0,6.0,2.0
2201,2.0,0.0,24.0,3.0,3.0
3333,2.0,0.0,27.0,5.0,6.0
2375,3.0,0.0,33.0,4.0,7.0
3095,0.0,2.0,2.0,2.0,1.0
2721,2.0,1.0,22.0,3.0,3.0
2868,1.0,1.0,15.0,6.0,4.0
2888,1.0,0.0,16.0,6.0,7.0
2974,1.0,0.0,12.0,7.0,4.0
3375,0.0,2.0,5.0,3.0,0.0
3660,3.0,0.0,34.0,1.0,2.0
3272,0.0,0.0,10.0,2.0,3.0
2820,2.0,0.0,26.0,6.0,4.0
3940,1.0,0.0,14.0,4.0,2.0
2169,2.0,1.0,23.0,14.0,5.0
2503,0.0,1.0,3.0,3.0,7.0
2675,1.0,0.0,13.0,2.0,6.0
3313,2.0,0.0,26.0,3.0,5.0
3040,2.0,0.0,28.0,2.0,3.0
3393,3.0,0.0,39.0,6.0,3.0
2786,2.0,0.0,21.0,0.0,7.0
3892,0.0,1.0,4.0,5.0,1.0
3962,1.0,0.0,13.0,2.0,3.0
2591,0.0,2.0,4.0,2.0,1.0
3567,2.0,0.0,23.0,2.0,2.0
3878,3.0,0.0,35.0,1.0,3.0
2893,3.0,0.0,32.0,2.0,4.0
3842,2.0,0.0,29.0,4.0,5.0
3692,1.0,0.0,15.0,7.0,3.0
3816,1.0,0.0,10.0,1.0,7.0
3038,2.0,0.0,27.0,7.0,6.0
3846,2.0,0.0,24.0,7.0,2.0
3503,2.0,0.0,22.0,9.0,3.0
3130,3.0,0.0,33.0,0.0,9.0
3345,1.0,0.0,13.0,1.0,4.0
3458,2.0,0.0,25.0,3.0,4.0
2889,2.0,0.0,26.0,6.0,2.0
2359,0.0,0.0,3.0,1.0,3.0
2114,1.0,2.0,16.0,9.0,6.0
3601,0.0,0.0,6.0,6.0,4.0
3586,1.0,0.0,14.0,4.0,2.0
3464,2.0,0.0,23.0,2.0,3.0
2645,3.0,0.0,33.0,0.0,1.0
2019,1.0,0.0,15.0,2.0,5.0
3341,1.0,0.0,11.0,3.0,2.0
2139,0.0,1.0,9.0,4.0,2.0
2390,1.0,0.0,14.0,0.0,3.0
3494,0.0,1.0,2.0,6.0,4.0
3880,0.0,0.0,3.0,8.0,3.0
3122,2.0,0.0,24.0,6.0,3.0
3851,0.0,2.0,8.0,0.0,3.0
2300,2.0,0.0,29.0,2.0,2.0
2221,0.0,0.0,5.0,3.0,5.0
2679,1.0,0.0,12.0,0.0,5.0
3862,0.0,2.0,2.0,6.0,2.0
2970,1.0,0.0,13.0,0.0,4.0
3455,3.0,0.0,31.0,0.0,4.0
2719,1.0,1.0,14.0,2.0,1.0
3919,1.0,0.0,17.0,2.0,1.0
2383,0.0,0.0,5.0,4.0,5.0
2524,0.0,0.0,2.0,15.0,3.0
3778,1.0,0.0,12.0,3.0,8.0
2457,0.0,1.0,1.0,2.0,1.0
2844,1.0,0.0,12.0,3.0,5.0
3889,1.0,0.0,11.0,5.0,8.0
2435,0.0,0.0,5.0,2.0,7.0
2730,3.0,0.0,33.0,6.0,3.0
2998,2.0,0.0,23.0,11.0,3.0
3959,1.0,2.0,11.0,4.0,2.0
2955,1.0,0.0,15.0,0.0,2.0
3355,1.0,2.0,14.0,0.0,5.0
2001,0.0,0.0,6.0,1.0,3.0
2290,0.0,1.0,4.0,5.0,6.0
3224,0.0,3.0,1.0,7.0,1.0
2497,3.0,0.0,35.0,9.0,8.0
2239,2.0,1.0,23.0,1.0,1.0
3469,1.0,0.0,17.0,1.0,5.0
3317,1.0,0.0,18.0,0.0,1.0
3600,0.0,1.0,3.0,3.0,2.0
3098,2.0,1.0,23.0,10.0,2.0
2450,0.0,0.0,6.0,6.0,3.0
3096,1.0,0.0,20.0,3.0,5.0
3340,0.0,0.0,3.0,0.0,1.0
2702,2.0,0.0,24.0,2.0,1.0
3741,2.0,0.0,26.0,3.0,3.0
3625,0.0,0.0,2.0,9.0,3.0
2374,0.0,1.0,6.0,1.0,1.0
2609,1.0,1.0,11.0,14.0,2.0
3961,1.0,0.0,15.0,4.0,8.0
3607,2.0,0.0,21.0,3.0,7.0
2684,3.0,0.0,31.0,8.0,5.0
3900,1.0,0.0,16.0,3.0,9.0
3661,1.0,0.0,13.0,2.0,6.0
2506,3.0,0.0,36.0,9.0,2.0
3063,2.0,1.0,23.0,2.0,6.0
3140,0.0,0.0,3.0,4.0,2.0
2658,1.0,1.0,12.0,3.0,4.0
3699,2.0,1.0,27.0,3.0,9.0
3087,1.0,2.0,14.0,2.0,4.0
