,h_post,h_post_individualized
2535,0.56,
3595,0.54,
2064,0.54,
2195,0.56,
3740,0.56,
3571,0.56,
2409,0.56,
2045,0.56,
2462,0.52,
3133,0.54,
2194,0.56,
2810,0.54,
2057,0.54,
3828,0.54,
2512,0.56,
2993,0.56,
2230,0.56,
2228,0.54,
2794,0.54,
2982,0.56,
3706,0.54,
3852,0.56,
3296,0.54,
3866,0.72,
2696,0.54,
3892,0.54,
2981,0.56,
2968,0.52,
2030,0.54,
2484,0.56,
3402,0.56,
2114,0.52,
3391,0.54,
2935,0.54,
3994,0.56,
2167,0.54,
3521,0.54,
2725,0.82,
2643,0.56,
3688,0.54,
2317,0.52,
3663,0.56,
2291,0.76,
2997,0.56,
2427,0.54,
2692,0.52,
2590,0.54,
3757,0.56,
2921,0.56,
2258,0.56,
3385,0.56,
3050,0.56,
2492,0.56,
3425,0.54,
2332,0.56,
2909,0.76,
2748,0.76,
3360,0.54,
2551,0.78,
2036,0.92,
2969,0.82,
3550,0.56,
3271,0.56,
2323,0.54,
3635,0.54,
3772,0.54,
2419,0.54,
3000,0.54,
3229,0.54,
3840,0.54,
3091,0.56,
3664,0.54,
2205,0.54,
2910,0.54,
2893,0.52,
3614,0.56,
2374,0.56,
2795,0.56,
2306,0.56,
3053,0.54,
2638,0.56,
3082,0.54,
3778,0.52,
2186,0.54,
2959,0.54,
2772,0.54,
3951,0.56,
2372,0.52,
3396,0.56,
2637,0.82,
3630,0.56,
2151,0.56,
2504,0.72,
2685,0.8,
2170,0.54,
3024,0.56,
3484,0.56,
2856,0.56,
2913,0.54,
3651,0.54,
2491,0.54,
2964,0.82,
3279,0.56,
2168,0.54,
2001,0.76,
2154,0.56,
3568,0.54,
2456,0.56,
2173,0.56,
2137,0.54,
3744,0.54,
3323,0.5,
3818,0.54,
3031,0.54,
3262,0.52,
2177,0.76,
3419,0.8,
3231,0.56,
3503,0.56,
3239,0.56,
3257,0.54,
3022,0.54,
2854,0.52,
2618,0.9,
3249,0.54,
3432,0.56,
3208,0.54,
2676,0.52,
3641,0.56,
3108,0.54,
2467,0.56,
3904,0.54,
3801,0.52,
2482,0.56,
3010,0.56,
2766,0.76,
3305,0.58,
3507,0.56,
2037,0.52,
2479,0.54,
3164,0.54,
3903,0.56,
2601,0.54,
2699,0.54,
2310,0.56,
2370,0.54,
2347,0.56,
2496,0.54,
2453,0.56,
3760,0.54,
3007,0.56,
2843,0.54,
2911,0.56,
3421,0.54,
2355,0.56,
2216,0.52,
2069,0.52,
3465,0.52,
3016,0.52,
2754,0.56,
2131,0.56,
2873,1.0,
3317,0.56,
2410,0.56,
3628,0.56,
3048,0.56,
3169,0.56,
2145,0.56,
2951,0.56,
2775,0.56,
3644,0.54,
2827,0.54,
2159,0.54,
2330,0.54,
2327,0.56,
3899,0.56,
3085,0.54,
2039,1.0,
3929,1.0,
3288,0.54,
3263,0.56,
2441,0.56,
2231,0.56,
3624,0.56,
3113,0.54,
2562,0.56,
2391,0.54,
2248,0.56,
2655,1.0,
3006,0.54,
3363,0.56,
3935,0.56,
3746,0.54,
2705,0.76,
3073,0.76,
2448,0.54,
2758,0.78,
3549,0.54,
2445,0.54,
3490,0.8,
