,y
3174,0.0
2038,0.0
2460,0.0
3352,0.0
3319,0.0
3902,1.0
3885,0.0
2879,0.0
3670,0.0
2859,1.0
2485,0.0
3105,0.0
3229,0.0
3141,1.0
3421,0.0
2133,1.0
2817,0.0
3343,0.0
3728,0.0
3271,0.0
2183,0.0
3799,0.0
3875,0.0
2617,0.0
2149,0.0
3166,0.0
2222,0.0
2948,0.0
2189,1.0
2105,0.0
2984,0.0
3208,0.0
3051,0.0
2210,0.0
3581,0.0
2421,0.0
3782,0.0
3401,1.0
3690,0.0
2877,0.0
2589,0.0
3456,1.0
2151,1.0
3982,1.0
3103,1.0
3146,0.0
3275,0.0
2052,0.0
2959,0.0
2347,0.0
3812,1.0
2175,0.0
3797,0.0
2842,0.0
2196,0.0
3453,1.0
3187,0.0
2955,0.0
2033,0.0
2021,0.0
3918,0.0
3459,0.0
3637,0.0
2335,0.0
2089,0.0
2892,0.0
3457,0.0
3543,0.0
2637,0.0
2679,0.0
3561,0.0
2675,0.0
2390,0.0
3617,0.0
2937,1.0
3429,0.0
3620,1.0
3596,0.0
3926,0.0
2404,1.0
2346,0.0
3073,0.0
3419,0.0
2209,0.0
2226,0.0
3238,0.0
2160,0.0
3131,0.0
2000,0.0
2751,0.0
2783,0.0
2187,0.0
3880,0.0
3913,0.0
2884,0.0
3107,0.0
2474,0.0
2094,0.0
3825,0.0
3004,0.0
3521,0.0
3476,0.0
2104,0.0
3118,0.0
2702,0.0
3504,0.0
2096,0.0
3510,0.0
2834,0.0
3056,0.0
3544,0.0
2060,0.0
3730,0.0
3387,0.0
2128,0.0
3946,0.0
2789,0.0
2665,0.0
3480,0.0
2748,0.0
2981,0.0
3300,0.0
3083,0.0
3927,0.0
2273,0.0
2542,0.0
3260,0.0
3558,1.0
2370,0.0
3849,0.0
2854,0.0
3585,1.0
3992,0.0
2171,1.0
3285,0.0
3605,0.0
3688,0.0
3463,0.0
2540,0.0
3545,0.0
2394,1.0
3770,1.0
2630,0.0
2579,0.0
2072,0.0
2836,0.0
2285,0.0
2309,0.0
3472,0.0
3294,1.0
3691,1.0
2972,1.0
2711,0.0
2067,1.0
3584,1.0
3006,1.0
2327,0.0
2907,0.0
2826,0.0
2607,1.0
2599,0.0
2024,0.0
2051,1.0
3789,0.0
2509,0.0
3226,0.0
2945,0.0
2257,0.0
2738,0.0
3411,1.0
3673,0.0
3939,0.0
2865,0.0
3440,0.0
2603,0.0
3082,1.0
3414,0.0
2116,1.0
3067,0.0
3606,0.0
2524,0.0
3355,0.0
3976,0.0
3805,1.0
3836,0.0
2956,0.0
2533,0.0
2418,0.0
3695,0.0
3224,0.0
2721,0.0
2305,0.0
2779,0.0
2083,0.0
2552,0.0
2742,1.0
2988,0.0
2119,1.0
3897,1.0
3702,0.0
