,age,gender,experience,loan_amount,loan_duration,income,saving
7090,-0.0,0.0,-0.0,-0.1,-0.4,-2.1,-13.6
8637,0.1,0.0,-0.0,0.4,-0.2,-1.6,-12.4
8484,0.0,0.0,-0.0,-0.1,-6.3,0.1,-13.6
6010,-0.0,0.0,-0.0,-0.5,0.5,0.5,-2.9
5135,0.1,0.0,-0.0,0.2,0.1,-4.3,-25.4
8779,-0.1,0.0,-0.0,-0.1,0.5,0.0,-1.3
7250,0.0,0.0,-0.0,0.2,-0.3,-3.5,-21.2
6008,0.0,0.0,-0.0,-0.1,0.5,-4.1,-22.4
8001,0.2,0.0,-0.0,-0.2,0.5,-4.9,-32.1
8537,0.1,0.0,-0.0,0.3,-0.1,-2.6,-17.2
8313,-0.0,0.0,-0.0,-6.6,0.3,0.1,-43.4
5147,-0.0,0.0,-0.0,-0.3,-0.2,-1.5,-7.8
5277,0.0,0.0,-0.0,0.5,-0.1,-3.4,-20.9
5188,-0.1,0.0,-0.0,-0.3,0.4,-5.2,-34.3
7837,-0.0,0.0,0.0,-0.5,0.5,0.4,-2.8
9121,0.1,0.0,-0.0,-0.2,-0.3,-1.2,-7.0
7815,-0.1,0.0,-0.0,0.1,0.4,-0.9,-3.8
8684,0.1,0.0,-0.0,-0.3,0.5,-4.1,-27.4
6340,-0.0,0.0,-0.0,0.4,0.4,-5.2,-34.0
8560,0.1,0.0,0.0,-0.3,-0.1,-6.3,-40.5
8522,-0.0,0.0,-0.0,-0.2,0.4,-6.9,-40.6
5029,-0.1,0.0,-0.0,-0.5,0.4,-3.5,-23.2
6356,0.1,0.0,0.0,-0.3,0.3,-4.4,-28.9
6731,0.0,0.0,-0.0,-0.0,-0.2,-3.7,-21.6
7148,0.2,0.0,-0.0,-0.4,-0.2,-3.1,-16.4
8670,-0.0,0.0,-0.0,-0.2,0.4,-0.2,-1.3
9768,0.0,0.0,-0.1,0.2,0.0,0.1,-69.8
9050,0.1,0.0,0.0,-0.2,-0.4,-3.7,-22.0
6739,-0.2,0.0,-0.0,0.0,0.3,-1.9,-14.3
7144,0.1,0.0,-0.0,-0.1,-0.1,-3.1,-20.7
5244,0.0,0.0,-0.0,0.1,-0.2,-2.3,-15.5
5381,0.1,0.0,-0.0,-0.1,0.1,-0.0,-0.7
7490,0.0,0.0,-0.0,-5.2,-0.1,0.4,-33.8
8585,0.1,0.0,-0.0,-0.4,-0.2,-3.9,-25.9
7400,-0.2,0.0,-0.0,0.0,0.0,-1.0,-5.6
7262,-0.0,0.0,-0.0,0.2,-0.3,-0.4,-1.7
5159,0.0,0.0,-0.0,-0.3,-0.3,-3.7,-24.1
8854,-0.1,0.0,-0.0,-0.1,-0.2,-6.6,-41.2
5046,-0.0,0.0,-0.0,0.1,-0.4,-3.2,-19.5
7592,-0.0,0.0,-0.0,0.2,-0.1,-1.8,-13.1
8131,-0.0,0.0,-0.0,-0.3,0.2,-1.6,-8.8
5499,-0.1,0.0,-0.0,-0.3,-0.4,-5.0,-33.0
8794,0.1,0.0,-0.0,-0.3,-0.3,-1.3,-8.3
6851,-0.1,0.0,0.0,0.5,0.5,-2.8,-17.8
6467,-0.0,0.0,-0.0,0.5,0.1,-1.5,-11.1
7960,0.0,0.0,-0.0,0.1,0.4,-0.1,-0.8
5679,0.0,0.0,-0.0,0.4,0.4,-4.6,-31.7
9141,-0.0,0.0,-0.0,-0.2,0.5,-3.6,-23.8
9901,-0.1,0.0,-0.0,-0.3,-0.1,-4.2,-26.2
6471,0.0,0.0,-0.0,0.4,0.3,-1.9,-10.7
8853,0.0,0.0,-0.0,-0.1,0.4,-2.1,-13.6
6183,0.0,0.0,-0.0,0.5,-0.4,-2.1,-11.2
9606,0.0,0.0,-0.0,0.3,0.4,-1.7,-12.3
9675,0.0,0.0,-0.0,0.2,-0.2,-1.8,-12.7
8852,-0.0,0.0,-0.0,-0.1,-0.2,-4.5,-26.6
7113,-0.0,0.0,-0.0,0.5,-0.1,-2.2,-15.1
7725,0.0,0.0,-0.0,0.1,0.3,-3.7,-21.7
7870,0.0,0.0,-0.0,0.3,0.0,-5.1,-31.3
5979,0.2,0.0,-0.0,-0.2,0.0,-5.8,-36.4
7997,-0.0,0.0,-0.0,0.3,0.2,-2.7,-14.8
9884,0.1,0.0,-0.0,0.1,0.2,-3.7,-21.7
6893,0.0,0.0,-0.0,0.4,0.1,-3.6,-24.1
8843,0.1,0.0,-0.0,0.1,-0.5,-3.9,-23.9
7559,-0.2,0.0,-0.0,0.1,0.4,-5.6,-36.4
7781,0.0,0.0,-0.0,-0.3,0.1,-0.3,-1.6
6571,0.0,0.0,0.0,0.2,-0.4,-1.3,-7.0
5715,0.0,0.0,0.0,-0.2,-0.4,-1.0,-6.6
7617,0.0,0.0,-0.0,-0.2,0.5,-5.7,-36.1
8183,-0.0,0.0,-0.0,-2.6,0.2,0.4,-16.9
8141,0.1,0.0,0.1,-0.0,0.4,-1.8,-11.5
5359,0.0,0.0,0.0,-0.1,0.0,-1.0,-5.9
6796,0.0,0.0,-0.0,0.4,0.3,-2.4,-15.8
6439,0.0,0.0,-0.0,0.1,-0.5,-3.4,-21.6
8636,-0.2,0.0,-0.0,-0.1,0.1,-0.1,-1.3
5818,0.0,0.0,-0.0,-0.3,-0.3,-1.3,-7.5
8630,0.0,0.0,-0.0,0.1,0.3,-0.8,-3.0
5977,0.0,0.0,-0.0,0.2,-0.3,-1.8,-13.4
6371,0.1,0.0,-0.0,-5.4,-0.2,-0.4,-32.0
6620,0.4,0.0,-0.0,-0.4,0.3,-3.4,-22.2
7158,0.0,0.0,-0.0,-0.3,0.3,-2.4,-15.5
7822,0.0,0.0,-0.0,0.0,-0.2,-8.2,-51.4
8207,0.0,0.0,0.0,-0.1,0.3,-5.7,-36.1
7524,0.0,0.0,-0.1,-0.3,0.3,0.4,-53.2
7024,-0.0,0.0,-0.1,0.4,0.2,0.2,-45.4
9527,0.0,0.0,0.0,0.2,-0.4,-2.1,-12.7
6027,0.1,0.0,-0.0,-0.0,-0.2,-0.0,-0.4
7695,-0.0,0.0,-0.0,0.2,0.5,-4.4,-27.1
5459,-0.1,0.0,-0.0,0.4,0.1,-2.0,-11.7
8869,-0.0,0.0,-0.0,-0.2,0.0,-2.6,-17.3
8925,0.0,0.0,-0.0,-0.4,-0.2,-3.3,-19.9
8758,0.1,0.0,-0.1,0.2,0.5,0.3,-53.5
9574,0.0,0.0,-0.0,0.2,-0.2,-6.4,-40.4
9683,-0.0,0.0,-0.1,-0.1,-0.5,0.5,-47.3
6418,0.1,0.0,-0.1,0.3,0.4,0.3,-73.9
5666,-0.0,0.0,-0.0,-0.5,0.1,-3.0,-20.4
9225,-0.2,0.0,-0.0,0.3,0.4,-1.6,-9.9
9485,-0.0,0.0,-0.0,0.2,0.2,-2.4,-16.7
7220,0.0,0.0,-0.0,0.1,0.1,-2.3,-17.7
7230,0.0,0.0,-0.0,0.1,0.3,-5.1,-33.4
8877,0.4,0.0,-0.1,0.3,0.3,0.2,-44.3
