,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.95,0.95,1.0,0.0,1.0,1.0,"[1.0, 1.0]",300.0,0.5,individualized,improvement,2,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",1.0,5.414000000000001
1,1.0,0.95,0.95,0.11999999731779099,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9399999380111694,4.82
2,1.0,0.95,0.95,0.05999999865889549,0.0,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,2,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9280000925064087,5.010999999999999
3,1.0,0.95,0.95,1.0,0.0,0.89,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.8899999856948853,3.7910000000000004
4,1.0,0.95,0.95,0.18000000715255737,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9300000071525574,4.977
5,1.0,0.95,0.95,1.0,0.0,1.0,1.0,"[1.0, 1.0]",300.0,0.5,individualized,improvement,1,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",1.0,4.7459999999999996
6,1.0,0.95,0.95,0.1599999964237213,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9199999570846558,3.7909999999999995
7,1.0,0.95,0.95,0.09000000357627869,0.0,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,1,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.8880000114440918,3.957
8,1.0,0.95,0.95,1.0,0.0,0.93,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9319999814033508,3.2809999999999997
9,1.0,0.95,0.95,0.10000000149011612,0.0,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.906000018119812,3.912
10,1.0,0.95,0.95,1.0,0.0,1.0,1.0,"[1.0, 1.0]",300.0,0.5,individualized,improvement,0,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",1.0,5.114
11,1.0,0.95,0.95,0.1899999976158142,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,0,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9180000424385071,4.1
12,1.0,0.95,0.95,0.10000000149011612,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,0,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9540001153945923,4.169
13,1.0,0.95,0.95,1.0,0.0,0.85,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,0,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.8539999723434448,2.985
14,1.0,0.95,0.95,0.14000000059604645,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,0,"[[0.32740557827167566, 0.6548111565433513, 4.0433220233820855], [-2.0005129444307608]]",0.9540001153945923,4.130999999999999
