,years_experience,degree,nr_commits,nr_languages,nr_stars
3398,1.0,2.0,13.0,5.0,5.0
3705,1.0,0.0,13.0,0.0,1.0
3289,2.0,0.0,27.0,2.0,2.0
3879,2.0,0.0,22.0,8.0,2.0
3108,1.0,0.0,16.0,7.0,3.0
2730,0.0,0.0,6.0,4.0,5.0
3875,0.0,0.0,3.0,2.0,4.0
3642,2.0,1.0,21.0,5.0,1.0
3000,1.0,1.0,14.0,6.0,5.0
3933,1.0,0.0,14.0,0.0,7.0
3139,2.0,0.0,24.0,5.0,6.0
3263,1.0,1.0,19.0,10.0,6.0
2228,1.0,2.0,13.0,0.0,2.0
3980,3.0,0.0,32.0,12.0,4.0
2804,3.0,0.0,36.0,0.0,3.0
2648,2.0,0.0,22.0,10.0,1.0
3637,1.0,0.0,18.0,20.0,1.0
2880,1.0,0.0,16.0,5.0,1.0
3272,1.0,0.0,13.0,2.0,3.0
3079,0.0,0.0,2.0,2.0,2.0
3044,3.0,0.0,36.0,5.0,2.0
3513,1.0,1.0,18.0,2.0,3.0
3200,1.0,1.0,13.0,18.0,0.0
3358,2.0,0.0,23.0,12.0,7.0
2188,3.0,0.0,32.0,8.0,3.0
2495,1.0,1.0,17.0,4.0,8.0
3655,0.0,2.0,10.0,4.0,5.0
3501,0.0,1.0,7.0,4.0,2.0
2901,3.0,0.0,35.0,0.0,0.0
3720,3.0,0.0,35.0,4.0,3.0
2940,1.0,0.0,13.0,6.0,7.0
3853,1.0,0.0,16.0,2.0,6.0
2990,3.0,0.0,35.0,2.0,4.0
2602,3.0,0.0,35.0,13.0,4.0
3021,2.0,0.0,22.0,5.0,6.0
2323,2.0,0.0,22.0,9.0,4.0
3129,3.0,1.0,31.0,6.0,4.0
3256,0.0,0.0,6.0,0.0,3.0
2467,0.0,1.0,3.0,4.0,1.0
3167,2.0,0.0,23.0,0.0,4.0
2727,0.0,1.0,3.0,12.0,2.0
2825,2.0,1.0,25.0,1.0,8.0
3413,0.0,2.0,6.0,7.0,6.0
3837,1.0,1.0,14.0,5.0,3.0
3970,3.0,0.0,32.0,2.0,7.0
2353,3.0,0.0,32.0,8.0,10.0
3193,0.0,1.0,4.0,2.0,4.0
3183,3.0,0.0,35.0,4.0,6.0
3959,0.0,0.0,0.0,2.0,4.0
2766,4.0,0.0,43.0,11.0,4.0
2490,2.0,0.0,23.0,3.0,4.0
3920,4.0,0.0,42.0,0.0,6.0
3528,1.0,0.0,13.0,4.0,8.0
3577,2.0,0.0,25.0,1.0,6.0
3921,1.0,0.0,16.0,0.0,7.0
3529,3.0,0.0,35.0,3.0,5.0
2043,2.0,0.0,23.0,1.0,2.0
2500,0.0,0.0,4.0,2.0,2.0
2831,2.0,0.0,28.0,0.0,5.0
3790,1.0,0.0,18.0,19.0,5.0
3730,1.0,0.0,17.0,7.0,3.0
2946,1.0,1.0,14.0,6.0,3.0
3352,2.0,0.0,24.0,4.0,6.0
2197,0.0,0.0,3.0,3.0,3.0
2682,3.0,0.0,32.0,1.0,1.0
2772,1.0,0.0,13.0,7.0,6.0
3222,1.0,0.0,15.0,0.0,0.0
2818,2.0,0.0,25.0,7.0,3.0
3204,2.0,0.0,25.0,7.0,4.0
3767,3.0,0.0,34.0,4.0,2.0
3313,3.0,0.0,38.0,1.0,7.0
2808,1.0,2.0,15.0,3.0,3.0
2351,0.0,2.0,3.0,1.0,9.0
3243,3.0,0.0,32.0,2.0,2.0
2620,4.0,0.0,43.0,1.0,7.0
3211,0.0,2.0,4.0,6.0,1.0
3986,1.0,1.0,15.0,0.0,3.0
3495,0.0,0.0,2.0,5.0,1.0
2641,1.0,1.0,17.0,4.0,11.0
2453,1.0,0.0,11.0,10.0,4.0
2887,1.0,1.0,13.0,0.0,4.0
3731,0.0,1.0,4.0,7.0,4.0
2739,1.0,1.0,13.0,4.0,3.0
3286,1.0,1.0,17.0,3.0,5.0
2481,1.0,1.0,14.0,9.0,2.0
3706,1.0,0.0,15.0,2.0,1.0
2167,0.0,1.0,5.0,2.0,5.0
2592,2.0,0.0,23.0,6.0,4.0
2894,3.0,0.0,33.0,0.0,5.0
2564,2.0,0.0,20.0,0.0,3.0
2623,2.0,0.0,22.0,2.0,3.0
3916,1.0,0.0,14.0,4.0,5.0
2064,3.0,0.0,34.0,14.0,4.0
3137,3.0,0.0,35.0,0.0,4.0
3999,1.0,0.0,19.0,2.0,9.0
2461,1.0,1.0,13.0,5.0,3.0
3039,1.0,1.0,15.0,4.0,4.0
2907,1.0,2.0,18.0,5.0,3.0
2318,1.0,0.0,16.0,3.0,0.0
3607,2.0,1.0,22.0,4.0,1.0
2447,2.0,0.0,23.0,8.0,4.0
3258,1.0,0.0,13.0,5.0,4.0
2776,3.0,0.0,32.0,6.0,4.0
2656,2.0,0.0,24.0,2.0,6.0
3842,0.0,0.0,3.0,3.0,3.0
3555,2.0,0.0,26.0,0.0,5.0
3800,2.0,0.0,25.0,3.0,7.0
3693,2.0,0.0,24.0,1.0,3.0
2242,2.0,1.0,29.0,12.0,4.0
2863,0.0,2.0,6.0,1.0,2.0
