r_type,t_type,x1_mean,x2_mean,x3_mean,causes_mean,non-causes_mean,x1_std,x2_std,x3_std,causes_std,non-causes_std,gamma
individualized,acceptance,0.22244444444444447,0.3236632996632997,1.8845050505050505,2.430612794612795,0.0,0.09616267082012266,0.19515020555360132,0.2256119121966032,0.28200923275629375,0.0,0.75
individualized,acceptance,0.2334840305892938,0.4020647773279353,0.8440958164642375,1.4796446243814667,0.0,0.07544257867970933,0.31042543584621374,0.2029911816527221,0.3576327268074866,0.0,0.75
individualized,acceptance,0.39071890398473325,0.4122058584371804,0.7672441309507074,1.570168893372621,0.0,0.17538649965679318,0.17054862794856457,0.11176308781651974,0.1147209123932341,0.0,0.75
individualized,acceptance,0.39233333333333337,0.5646666666666667,1.4593333333333334,2.416333333333333,0.0,0.0357957166897568,0.3171897434239218,0.3036187302083541,0.10797376224497005,0.0,0.75
individualized,acceptance,0.4490879678433994,0.5561655053608618,0.8661213671697562,1.8713748403740176,0.0,0.07554625484453734,0.10174231937571912,0.04754662694661679,0.034007726589496155,0.0,0.75
individualized,acceptance,0.387,0.49,1.5093333333333334,2.3863333333333334,0.0,0.10685972113008717,0.2359173584117964,0.1700480324300557,0.09277032571535616,0.0,0.75
individualized,acceptance,0.1624273437837371,0.2839362611737272,0.6909034849073715,1.1372670898648356,0.0,0.11397369878747385,0.11129705450299471,0.23089807674310028,0.21711479908736214,0.0,0.75
individualized,acceptance,0.23900000000000002,0.4713333333333334,1.9686666666666668,2.679,0.0,0.07629547824084992,0.1812879845255425,0.1775086852335215,0.12264990827554692,0.0,0.75
individualized,acceptance,0.358,0.4574999999999999,1.5045000000000002,2.3200000000000003,0.0,0.3464823227814083,0.3429467888754754,0.09404520189781067,0.09758073580374381,0.0,0.75
individualized,acceptance,0.32171717171717173,0.6065656565656566,1.8237373737373739,2.7520202020202023,0.0,0.019284730395996798,0.4106933325073383,0.3392684051147577,0.09070965778857751,0.0,0.75
individualized,acceptance,0.3938197207569434,0.4185902662123335,0.7747900799264147,1.5872000668956916,0.0,0.18923413312067083,0.16319417837475275,0.13397169880588344,0.1585491242439546,0.0,0.9499999999999998
individualized,acceptance,0.387,0.49,1.5093333333333334,2.3863333333333334,0.0,0.10685972113008717,0.2359173584117964,0.1700480324300557,0.09277032571535616,0.0,0.9499999999999998
individualized,acceptance,0.39233333333333337,0.5646666666666667,1.4593333333333334,2.416333333333333,0.0,0.0357957166897568,0.3171897434239218,0.3036187302083541,0.10797376224497005,0.0,0.9499999999999998
individualized,acceptance,0.15613217164837614,0.28037206473223847,0.7007148303306004,1.137219066711215,0.0,0.11353739975571028,0.10885748202830102,0.23783797725981895,0.22805650490629978,0.0,0.9499999999999998
individualized,acceptance,0.2334840305892938,0.4020647773279353,0.8440958164642375,1.4796446243814667,0.0,0.07544257867970933,0.31042543584621374,0.2029911816527221,0.3576327268074866,0.0,0.9499999999999998
individualized,acceptance,0.4490879678433994,0.5561655053608618,0.8661213671697562,1.8713748403740176,0.0,0.07554625484453734,0.10174231937571912,0.04754662694661679,0.034007726589496155,0.0,0.9499999999999998
individualized,acceptance,0.22244444444444447,0.3236632996632997,1.8845050505050505,2.430612794612795,0.0,0.09616267082012266,0.19515020555360132,0.2256119121966032,0.28200923275629375,0.0,0.9499999999999998
individualized,acceptance,0.2456666666666667,0.46433333333333343,1.9686666666666668,2.6786666666666665,0.0,0.07958852513606052,0.19341234017852466,0.1775086852335215,0.12262272763779726,0.0,0.9499999999999998
