r_type,t_type,eta_mean,gamma_mean,perc_recomm_found_mean,eta_obs_mean,eta_obs_individualized_mean,eta_obs_refits_batch0_mean_mean,gamma_obs_mean,intv-cost_mean,eta_std,gamma_std,perc_recomm_found_std,eta_obs_std,eta_obs_individualized_std,eta_obs_refits_batch0_mean_std,gamma_obs_std,intv-cost_std
individualized,acceptance,0.75,0.75,1.0,1.0,,0.5353333353996277,0.20333333810170492,2.6513333333333335,0.0,0.0,0.0,0.0,,0.15074924544297943,0.05859465877252121,0.33018227289382635
individualized,acceptance,0.75,0.75,1.0,1.0,,0.41866668065388996,0.1933333377043406,1.389,0.0,0.0,0.0,0.0,,0.14291726047719172,0.02309400594979895,0.40099501243781077
individualized,acceptance,0.75,0.75,1.0,0.9966666666666667,,0.4599999686082204,0.25333332518736523,1.5913333333333333,0.0,0.0,0.0,0.005773502691896262,,0.06939740005949413,0.04041451778631055,0.1426616042715535
individualized,acceptance,0.75,0.75,1.0,1.0,,0.653333326180776,0.4266666571299235,2.4243333333333332,0.0,0.0,0.0,0.0,,0.09487532586371984,0.08144526878496126,0.09755169569686278
individualized,acceptance,0.75,0.75,1.0,1.0,,0.4373333354791005,0.29333333671092987,1.7936666666666665,0.0,0.0,0.0,0.0,,0.0670024828937108,0.07767452867889034,0.07427202254774892
individualized,acceptance,0.75,0.75,1.0,1.0,,0.537333349386851,0.39000000556310016,2.4023333333333334,0.0,0.0,0.0,0.0,,0.055148290795813806,0.08544003096531304,0.09168605855490469
individualized,acceptance,0.75,0.75,1.0,1.0,,0.41066667437553406,0.21333333353201547,1.1263333333333334,0.0,0.0,0.0,0.0,,0.15920220171603813,0.03214550278387185,0.23858401734679016
individualized,acceptance,0.75,0.75,1.0,1.0,,0.37666667501131695,0.24333332479000092,2.7010000000000005,0.0,0.0,0.0,0.0,,0.09888040130384801,0.0288675117388434,0.11819052415485723
individualized,acceptance,0.75,0.75,1.0,1.0,,0.5750000476837158,0.39000000059604645,2.3389999999999995,0.0,0.0,0.0,0.0,,0.02121318320510914,0.056568551767230475,0.10182337649086325
individualized,acceptance,0.75,0.75,1.0,1.0,,0.3880000114440918,0.2799999937415123,2.7504999999999997,0.0,0.0,0.0,0.0,,0.062225396407241396,0.05656854123051835,0.06434671708797565
individualized,acceptance,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.45333331823349,0.24666666487852731,1.6033333333333335,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.06469416295380759,0.03214550819199762,0.15478156651660227
individualized,acceptance,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.537333349386851,0.39000000556310016,2.4023333333333334,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.055148290795813806,0.08544003096531304,0.09168605855490469
individualized,acceptance,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.653333326180776,0.4266666571299235,2.4243333333333332,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.09487532586371984,0.08144526878496126,0.09755169569686278
individualized,acceptance,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.40933332840601605,0.21000000337759653,1.131,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.16317271863366298,0.03605550936571233,0.23347590882144587
individualized,acceptance,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.41866668065388996,0.1933333377043406,1.389,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.14291726047719172,0.02309400594979895,0.40099501243781077
individualized,acceptance,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.4373333354791005,0.29333333671092987,1.7936666666666665,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.0670024828937108,0.07767452867889034,0.07427202254774892
individualized,acceptance,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.5353333353996277,0.20333333810170492,2.482666666666667,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.15074924544297943,0.05859465877252121,0.2710301336260112
individualized,acceptance,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.37666667501131695,0.24333332479000092,2.7006666666666668,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.09888040130384801,0.0288675117388434,0.11809459485231837
individualized,acceptance,0.95,0.95,1.0,1.0,,0.3880000114440918,0.2799999937415123,2.7504999999999997,0.0,0.0,0.0,0.0,,0.062225396407241396,0.05656854123051835,0.06434671708797565
individualized,acceptance,0.95,0.95,1.0,1.0,,0.5750000476837158,0.39000000059604645,2.3389999999999995,0.0,0.0,0.0,0.0,,0.02121318320510914,0.056568551767230475,0.10182337649086325
subpopulation,acceptance,0.75,0.75,1.0,0.9433333333333334,,0.5173333485921224,0.20333333313465118,2.6513333333333335,0.0,0.0,0.0,0.025166114784235805,,0.1451803736005852,0.04163331965526935,0.33018227289382635
