,y_hat
3812,False
3013,False
3907,False
2128,False
3322,False
3108,False
3150,False
2223,False
2797,False
2901,False
3832,False
3291,False
2072,False
2565,False
2237,False
3892,False
3917,False
2780,False
2927,False
3001,False
2228,False
3905,False
3063,False
3261,False
3475,False
3440,False
2173,False
3621,False
3809,False
3106,False
3329,False
3490,False
3062,False
3346,False
3871,False
2302,False
2926,False
3959,False
3795,False
2888,False
2818,False
2208,False
3187,False
2081,False
2887,False
2910,False
2352,False
3794,False
2263,False
3267,False
2099,False
2913,False
3667,False
3626,False
3369,False
2928,False
3930,False
3117,False
3650,False
2588,False
3526,False
3787,False
3796,False
3192,False
3811,False
2049,False
3041,False
3633,False
3575,False
2697,False
3477,False
3844,False
2628,False
3956,False
3813,False
2855,False
3059,False
3638,False
2328,False
3502,False
2824,False
3447,False
3898,False
2200,False
3544,False
3911,False
3327,False
2647,False
2963,False
3612,False
3617,False
2119,False
2844,False
2350,False
2629,False
3971,False
3716,False
2484,False
3304,False
2232,False
2693,False
2294,False
2295,False
2271,False
3730,False
2482,False
2557,False
3863,False
3947,False
3085,False
3509,False
2042,False
3102,False
2652,False
3269,False
3708,False
3831,False
3096,False
3923,False
3583,False
3077,False
3097,False
3978,False
2454,False
3872,False
2388,False
2346,False
3482,False
2074,False
2203,False
2937,False
3024,False
2034,False
3185,False
3271,False
2718,False
2504,False
3004,False
2085,False
2845,False
2649,False
2375,False
3746,False
2008,False
3389,False
3615,False
2912,False
3652,False
2462,False
2615,False
3918,False
3773,False
3414,False
3021,False
3970,False
2270,False
3990,False
3696,False
2446,False
2981,False
3782,False
2541,False
2451,False
2502,False
3946,False
3772,False
3751,False
3761,False
2136,False
3446,False
3353,False
3238,False
2808,False
2305,False
2370,False
3251,False
3627,False
2702,False
3276,False
2562,False
3215,False
2140,False
2789,False
2971,False
2507,False
3231,False
3408,False
3325,False
2123,False
3061,False
2316,False
3498,False
2915,False
2613,False
3089,False
3083,False
2802,False
3857,False
3427,False
3429,False
