r_type,t_type,x1_mean,x2_mean,x3_mean,causes_mean,non-causes_mean,x1_std,x2_std,x3_std,causes_std,non-causes_std,gamma
individualized,acceptance,0.4480000000000001,1.0040000000000002,2.4790000000000005,3.931000000000001,0.0,0.07884795495128581,0.07068238818828915,0.4982087915723691,0.6441653514432457,0.0,0.75
individualized,acceptance,0.4480000000000001,1.0040000000000002,2.4790000000000005,3.931000000000001,0.0,0.07884795495128581,0.07068238818828915,0.4982087915723691,0.6441653514432457,0.0,0.9499999999999998
subpopulation,acceptance,0.45733333333333337,1.0013333333333334,2.486333333333334,3.9450000000000003,0.0,0.07043673284113436,0.06824465791058913,0.4695149979855099,0.6058077252726316,0.0,0.75
subpopulation,acceptance,0.4023333333333334,1.1,2.566666666666667,4.069,0.0,0.06992376801441219,0.09057041459549575,0.48793681284909596,0.6435642936024346,0.0,0.9499999999999998
individualized,counterfactual,0.35333333333333333,1.024,2.9483333333333337,4.325666666666667,0.0,0.05622573550726867,0.11911339135462488,0.4556778833050092,0.6231310723542308,0.0,0.75
individualized,counterfactual,0.35333333333333333,1.024,2.9483333333333337,4.325666666666667,0.0,0.05622573550726867,0.11911339135462488,0.4556778833050092,0.6231310723542308,0.0,0.9499999999999998
individualized,improvement,0.9696666666666668,1.8099999999999998,2.5340000000000003,5.313666666666666,0.0,0.1314394664221267,0.18533213428868694,0.4145793048380491,0.726750530328897,0.0,0.75
individualized,improvement,1.3579999999999999,2.0429999999999997,2.7246666666666663,6.125666666666667,0.0,0.11001363551851191,0.3114048811435041,0.427663808771953,0.7280119046645687,0.0,0.9499999999999998
subpopulation,improvement,0.924,1.559333333333333,2.4376666666666664,4.921,0.0,0.11850316451470833,0.2438551482608749,0.45275858173350303,0.7615792801803365,0.0,0.75
subpopulation,improvement,1.146,1.4193333333333336,2.2923333333333336,4.857666666666667,0.0,0.08337265738837872,0.11528370801346274,0.2720318608790766,0.37598182580190426,0.0,0.9499999999999998
