,h_post,h_post_individualized
16349,0.9,
19520,0.94,
14329,0.9,
13999,0.96,
10255,0.94,
16215,0.66,
10530,0.92,
15985,0.8,
16657,0.56,
10784,0.94,
19579,0.76,
18385,0.78,
10324,0.86,
16541,0.76,
17418,0.92,
13940,0.94,
13941,0.9,
10887,0.86,
10458,0.96,
10931,0.8,
11265,0.94,
17809,0.94,
13291,0.94,
18704,0.6,
12871,0.84,
16777,0.9,
13339,1.0,
10348,0.74,
14477,0.54,
15972,0.82,
17044,1.0,
11940,0.76,
16570,0.78,
11552,0.64,
14940,0.98,
14034,0.64,
19150,0.92,
16858,0.76,
14308,0.92,
18798,0.76,
15622,0.98,
12042,0.94,
18453,0.88,
11622,0.74,
16897,0.88,
19870,0.66,
15028,0.86,
12269,0.98,
18737,0.76,
11168,0.82,
17703,0.78,
17504,0.66,
14714,0.9,
17596,0.88,
10189,0.82,
11023,0.92,
18527,0.74,
19082,0.96,
19637,0.98,
18828,0.88,
13215,0.86,
12605,0.9,
14269,0.62,
13592,0.96,
10720,0.98,
15444,0.84,
14481,0.74,
10080,0.92,
17814,0.98,
19069,0.98,
17244,0.86,
11847,0.82,
19140,0.72,
11177,0.84,
17663,0.98,
15890,0.62,
16476,0.84,
19944,0.92,
18029,0.8,
10729,0.54,
10552,0.94,
10891,0.82,
11929,0.92,
16663,0.54,
10488,0.92,
10847,0.72,
15560,0.98,
14919,0.66,
11148,0.9,
10043,0.92,
17617,0.72,
14135,0.84,
13780,0.9,
10440,0.8,
11163,0.74,
16002,0.92,
13431,0.76,
17126,0.82,
19021,0.92,
19263,0.98,
11051,0.78,
12781,0.98,
16547,1.0,
10539,0.66,
16252,0.92,
15221,0.9,
15085,0.82,
15307,0.7,
16183,0.9,
17148,0.88,
17692,0.94,
11774,0.98,
15046,0.86,
12539,0.96,
14227,0.9,
16622,0.98,
19227,0.94,
18904,0.86,
19895,0.98,
11435,0.96,
16155,0.9,
11334,0.96,
15749,0.72,
17421,0.8,
13379,0.92,
10945,0.98,
16494,0.74,
13427,0.86,
14718,0.9,
16557,0.68,
17854,0.82,
12711,0.7,
19195,0.92,
19381,0.78,
17221,0.8,
12695,0.9,
10428,0.98,
11844,0.5,
10303,0.76,
15336,0.62,
14401,0.92,
11577,0.94,
13855,0.92,
15769,0.72,
16443,0.84,
11630,0.62,
15567,0.82,
10181,0.98,
14353,1.0,
13066,1.0,
17890,0.9,
15580,0.78,
11510,0.92,
16778,0.78,
19315,0.84,
14700,0.94,
14220,0.98,
14504,0.68,
17921,0.9,
18194,0.86,
10347,0.96,
12172,0.74,
13872,0.74,
12842,0.88,
15860,0.96,
18920,0.96,
10154,0.92,
18584,1.0,
18283,0.96,
12749,0.7,
12807,0.7,
16348,0.62,
16530,0.62,
16782,0.94,
13678,0.74,
12975,0.92,
16164,0.9,
16161,0.86,
12242,0.74,
11132,0.82,
11356,0.78,
13480,0.92,
15410,0.86,
11453,0.8,
19860,0.68,
10789,0.78,
13887,0.86,
12938,0.9,
16519,0.88,
15132,0.92,
13053,0.74,
13544,0.98,
13554,0.72,
14861,0.74,
11518,0.88,
15159,0.82,
16540,1.0,
15025,0.94,
18514,0.68,
12096,0.78,
