,y_hat
599,False
791,False
740,False
790,False
966,False
833,False
876,False
806,False
657,False
899,False
702,False
797,False
611,False
632,False
590,False
948,False
710,False
725,False
855,False
883,False
549,False
936,False
569,False
688,False
570,False
726,False
659,False
517,False
587,False
888,False
808,False
671,False
545,False
890,False
882,False
720,False
832,False
552,False
959,False
693,False
662,False
762,False
506,False
910,False
535,False
573,False
679,False
666,False
534,False
921,False
750,False
756,False
745,False
503,False
586,False
769,False
960,False
709,False
887,False
500,False
691,False
869,False
803,False
753,False
915,False
872,False
972,False
595,False
647,False
774,False
528,False
654,False
613,False
568,False
687,False
634,False
874,False
881,False
991,False
829,False
923,False
751,False
947,False
781,False
858,False
621,False
982,False
643,False
642,False
944,False
968,False
981,False
708,False
980,False
727,False
865,False
597,False
565,False
665,False
778,False
