,y
462,0.0
469,1.0
446,0.0
475,0.0
436,0.0
287,0.0
494,0.0
423,1.0
425,0.0
331,0.0
399,0.0
268,0.0
487,0.0
430,0.0
481,0.0
460,0.0
452,0.0
302,0.0
360,0.0
474,0.0
411,0.0
470,0.0
290,0.0
497,0.0
390,0.0
384,0.0
349,0.0
444,0.0
486,0.0
333,1.0
381,0.0
414,0.0
316,1.0
442,1.0
459,0.0
484,0.0
429,0.0
250,0.0
336,0.0
480,0.0
256,0.0
372,1.0
458,0.0
320,1.0
362,0.0
356,0.0
392,0.0
307,1.0
358,1.0
457,0.0
369,0.0
285,1.0
345,0.0
344,0.0
366,0.0
395,1.0
433,0.0
397,0.0
483,0.0
437,0.0
422,1.0
402,0.0
371,1.0
347,0.0
343,0.0
299,1.0
385,0.0
325,0.0
254,0.0
456,0.0
464,0.0
301,0.0
276,0.0
354,0.0
283,0.0
391,0.0
428,0.0
440,0.0
438,0.0
332,1.0
261,0.0
380,0.0
450,0.0
396,0.0
398,1.0
435,0.0
324,0.0
413,0.0
421,0.0
368,0.0
318,1.0
251,0.0
269,0.0
472,0.0
296,0.0
348,0.0
277,0.0
297,0.0
491,0.0
461,1.0
