,x1,x2
2293,2.3,-0.0
3897,2.3,0.0
2231,1.9,0.0
2840,1.3,0.0
3321,1.4,-0.0
2325,0.5,3.5
3013,2.2,0.0
2349,3.0,-0.0
2449,2.7,0.0
3678,1.3,-0.0
3537,1.0,0.5
2868,2.1,3.7
3676,2.3,2.0
2090,2.4,4.6
3466,1.9,-0.0
3780,2.9,0.0
3771,2.0,-0.0
2628,2.8,-0.0
2541,1.0,0.0
3115,0.5,0.0
3237,1.2,0.0
3925,2.5,0.0
2692,0.8,1.2
2327,1.8,5.9
3074,0.7,4.7
2476,1.3,0.0
3387,1.8,-0.0
3488,2.3,0.4
3024,1.6,0.0
2401,3.9,0.0
2160,0.1,1.9
3254,0.5,4.6
3096,0.1,2.3
3670,2.4,-0.0
3122,1.7,0.0
2043,1.0,0.9
3742,0.1,0.9
2299,0.2,2.7
2919,1.3,5.6
3363,1.5,0.0
3835,2.2,2.1
2672,1.4,2.9
3307,1.8,-0.0
3268,0.3,0.0
3393,2.0,0.0
3642,1.1,3.0
3107,1.9,-0.0
2500,2.1,0.0
3789,2.0,-0.0
3573,1.7,2.4
2900,1.6,0.0
2117,1.4,1.4
2489,3.0,0.4
3110,2.0,3.5
2221,1.3,4.0
2105,3.6,3.3
2067,2.2,2.2
3987,-0.0,0.1
2914,0.9,-0.0
2295,1.0,1.6
3225,1.5,-0.0
3018,1.8,0.0
3481,2.9,0.0
2473,1.3,0.0
3089,1.4,0.0
2976,1.2,2.8
3374,2.6,2.3
2915,0.9,1.9
2651,2.0,2.3
3841,2.4,-0.0
3256,1.1,5.6
3804,0.7,0.5
2093,0.2,1.9
2405,1.5,0.0
2480,0.2,3.4
3283,2.8,0.0
3654,1.0,0.0
2787,2.6,3.6
3739,2.9,0.0
2410,2.2,-0.0
2175,0.8,2.4
2127,2.1,-0.0
3918,0.0,1.8
3723,2.5,-0.0
2645,2.6,-0.0
2711,1.2,3.6
2749,3.1,-0.0
3370,0.6,4.0
2957,3.1,4.6
3050,1.9,-0.0
3633,1.5,0.0
2100,1.8,3.8
3332,2.2,-0.0
2056,1.4,0.0
2444,1.6,0.0
3359,0.5,1.1
3035,1.3,0.0
3412,0.1,1.7
3139,2.0,1.8
2810,1.6,0.0
2616,2.2,-0.0
3606,0.9,0.0
3557,1.0,-0.0
2454,1.8,1.9
3342,1.5,1.4
3910,2.2,0.0
2636,0.7,2.0
3445,1.5,1.2
3452,2.8,5.3
2999,1.0,0.0
2144,0.3,2.1
2275,2.2,-0.0
2457,2.3,0.0
2461,1.3,0.5
3759,1.5,3.3
3101,1.4,0.0
3834,1.8,3.6
3070,2.9,2.8
2199,1.8,0.0
3442,1.8,-0.0
3635,1.7,3.0
3549,3.0,-0.0
3610,3.7,4.2
2738,2.2,-0.0
3650,1.4,0.0
3896,3.0,4.1
3403,2.2,1.9
2578,0.9,3.6
3957,1.8,-0.0
2543,1.7,4.1
3963,1.5,-0.0
2785,0.9,3.6
3808,1.2,2.4
3245,0.3,3.1
3113,1.6,1.0
3984,2.1,2.5
2228,1.0,0.0
2120,2.3,0.0
2174,1.6,-0.0
2528,2.3,3.4
3301,0.9,3.3
2770,0.9,0.0
3947,2.3,0.0
3334,1.4,-0.0
3569,2.9,0.0
3405,0.9,3.7
2671,0.6,2.0
2428,1.6,0.0
2688,2.3,0.0
3259,0.8,-0.0
3515,3.1,-0.0
3372,1.3,2.1
2096,1.7,1.6
2927,1.6,-0.0
2430,0.3,3.6
3398,0.7,1.3
2495,2.5,5.0
3333,1.8,-0.0
2702,1.8,2.0
3525,2.1,-0.0
3455,0.2,5.2
3927,2.4,-0.0
2023,3.5,-0.0
3076,2.6,5.1
2964,2.4,-0.0
2497,5.2,3.2
3881,0.8,3.1
2147,2.0,-0.0
2010,2.1,-0.0
3069,2.5,0.0
3446,2.6,0.0
2758,3.0,0.0
2084,3.2,4.1
3721,1.3,-0.0
3028,2.9,0.0
3554,1.3,-0.0
2406,2.2,0.0
2558,3.2,2.1
2020,2.1,1.6
2445,2.6,0.0
2699,1.7,0.0
2571,1.5,3.2
2116,3.5,4.0
2886,2.6,4.9
3262,1.2,0.0
3264,1.2,0.0
3429,0.7,-0.0
2861,1.6,-0.0
3978,1.8,-0.0
3547,2.3,0.0
3011,2.2,-0.0
3732,1.5,2.8
2450,3.6,0.6
2633,0.7,1.7
3849,1.4,4.4
2652,2.3,0.1
2006,3.0,0.0
3072,2.4,-0.0
3177,2.2,4.0
3396,1.7,2.0
