,y
0,0.0
1,1.0
2,1.0
3,1.0
4,1.0
5,0.0
6,0.0
7,1.0
8,1.0
9,1.0
10,1.0
11,1.0
12,1.0
13,0.0
14,0.0
15,0.0
16,0.0
17,1.0
18,1.0
19,0.0
20,1.0
21,0.0
22,1.0
23,1.0
24,0.0
25,1.0
26,0.0
27,1.0
28,1.0
29,1.0
30,0.0
31,0.0
32,1.0
33,1.0
34,1.0
35,1.0
36,1.0
37,0.0
38,0.0
39,1.0
40,0.0
41,0.0
42,1.0
43,1.0
44,0.0
45,0.0
46,0.0
47,1.0
48,0.0
49,0.0
50,1.0
51,1.0
52,0.0
53,0.0
54,1.0
55,0.0
56,1.0
57,0.0
58,1.0
59,1.0
60,0.0
61,0.0
62,0.0
63,1.0
64,0.0
65,1.0
66,1.0
67,0.0
68,0.0
69,1.0
70,0.0
71,1.0
72,0.0
73,1.0
74,1.0
75,1.0
76,0.0
77,0.0
78,1.0
79,0.0
80,1.0
81,0.0
82,1.0
83,0.0
84,1.0
85,0.0
86,0.0
87,1.0
88,0.0
89,0.0
90,0.0
91,1.0
92,1.0
93,0.0
94,0.0
95,1.0
96,0.0
97,1.0
98,1.0
99,0.0
100,0.0
101,0.0
102,1.0
103,1.0
104,1.0
105,1.0
106,0.0
107,1.0
108,1.0
109,1.0
110,1.0
111,0.0
112,1.0
113,0.0
114,0.0
115,1.0
116,0.0
117,1.0
118,0.0
119,0.0
120,1.0
121,1.0
122,0.0
123,1.0
124,1.0
125,1.0
126,1.0
127,1.0
128,1.0
129,0.0
130,1.0
131,0.0
132,1.0
133,1.0
134,0.0
135,1.0
136,1.0
137,1.0
138,0.0
139,0.0
140,0.0
141,1.0
142,1.0
143,0.0
144,1.0
145,0.0
146,1.0
147,0.0
148,0.0
149,1.0
150,1.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,1.0
160,0.0
161,1.0
162,0.0
163,1.0
164,1.0
165,1.0
166,0.0
167,0.0
168,1.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,1.0
176,1.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,1.0
184,1.0
185,1.0
186,0.0
187,1.0
188,1.0
189,0.0
190,1.0
191,0.0
192,1.0
193,1.0
194,0.0
195,0.0
196,1.0
197,1.0
198,1.0
199,0.0
200,1.0
201,1.0
202,1.0
203,0.0
204,0.0
205,1.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,1.0
212,1.0
213,1.0
214,0.0
215,1.0
216,1.0
217,0.0
218,0.0
219,0.0
220,1.0
221,0.0
222,1.0
223,1.0
224,1.0
225,1.0
226,1.0
227,1.0
228,1.0
229,1.0
230,0.0
231,0.0
232,1.0
233,0.0
234,0.0
235,1.0
236,0.0
237,0.0
238,1.0
239,0.0
240,0.0
241,1.0
242,1.0
243,0.0
244,0.0
245,0.0
246,1.0
247,1.0
248,0.0
249,1.0
