,0
662,1.0
661,1.0
908,1.0
931,0.0
946,1.0
521,1.0
872,0.0
985,0.0
975,1.0
771,1.0
901,0.0
787,1.0
889,1.0
810,1.0
895,1.0
666,1.0
635,1.0
552,1.0
622,1.0
595,1.0
903,1.0
712,1.0
581,1.0
692,0.0
808,0.0
746,1.0
573,1.0
773,0.0
679,1.0
651,1.0
802,0.0
545,1.0
974,1.0
702,1.0
639,1.0
980,1.0
745,1.0
664,1.0
990,1.0
837,1.0
653,1.0
853,1.0
659,0.0
956,1.0
971,1.0
675,1.0
538,1.0
933,1.0
911,1.0
527,1.0
640,1.0
663,1.0
660,1.0
580,1.0
760,1.0
823,1.0
569,1.0
597,1.0
820,1.0
784,0.0
535,1.0
937,0.0
852,1.0
577,1.0
998,0.0
959,1.0
979,1.0
898,1.0
586,1.0
792,1.0
673,1.0
665,1.0
942,1.0
935,1.0
896,0.0
906,1.0
656,1.0
952,1.0
824,1.0
918,1.0
947,1.0
630,1.0
991,1.0
647,1.0
727,1.0
809,1.0
987,0.0
667,1.0
723,1.0
546,1.0
828,1.0
560,1.0
860,0.0
811,1.0
632,0.0
559,0.0
696,1.0
539,1.0
893,1.0
738,1.0
