,y_hat
483,False
463,False
392,False
411,False
331,False
399,False
440,False
264,False
254,False
374,False
332,False
476,False
395,False
267,False
471,False
456,False
464,False
291,False
300,False
409,False
268,False
323,False
441,False
358,False
379,False
304,False
458,False
353,False
412,False
274,False
351,False
498,False
493,False
404,False
389,False
310,False
272,False
334,False
370,False
287,False
410,False
318,False
406,False
396,False
279,False
308,False
327,False
499,False
320,False
391,False
449,False
337,False
325,False
256,False
266,False
459,False
284,False
413,False
285,False
317,False
376,False
373,False
257,False
460,False
385,False
343,False
340,False
251,False
419,False
407,False
313,False
450,False
344,False
333,False
393,False
253,False
338,False
321,False
467,False
403,False
364,False
377,False
495,False
397,False
365,False
384,False
255,False
398,False
452,False
479,False
492,False
324,False
445,False
283,False
408,False
433,False
260,False
480,False
481,False
424,False
