,0
1983,1.0
1781,1.0
1062,1.0
1428,1.0
1305,1.0
1549,1.0
1731,1.0
1402,1.0
1423,1.0
1369,1.0
1622,1.0
1253,1.0
1580,1.0
1470,1.0
1145,1.0
1708,1.0
1128,1.0
1008,1.0
1373,1.0
1751,1.0
1977,1.0
1250,1.0
1348,1.0
1671,1.0
1334,1.0
1681,1.0
1742,1.0
1516,1.0
1934,1.0
1042,1.0
1945,1.0
1304,1.0
1014,1.0
1593,1.0
1507,1.0
1602,1.0
1903,1.0
1557,1.0
1447,1.0
1099,1.0
1199,1.0
1570,1.0
1803,1.0
1244,1.0
1772,1.0
1345,1.0
1240,1.0
1006,1.0
1848,1.0
1479,1.0
1452,1.0
1907,1.0
1193,1.0
1626,1.0
1025,1.0
1762,1.0
1154,1.0
1084,1.0
1952,1.0
1572,1.0
1276,1.0
1298,1.0
1353,1.0
1568,1.0
1733,1.0
1267,1.0
1308,1.0
1324,1.0
1030,1.0
1906,1.0
1236,1.0
1361,1.0
1969,1.0
1809,1.0
1637,1.0
1214,1.0
1808,1.0
1518,1.0
1434,1.0
1111,1.0
1842,1.0
1494,1.0
1001,1.0
1073,1.0
1015,1.0
1490,1.0
1270,1.0
1821,1.0
1615,1.0
1157,1.0
1322,1.0
1486,1.0
1357,1.0
1284,1.0
1091,1.0
1449,1.0
1746,1.0
1951,1.0
1165,1.0
1958,1.0
